rank,trial_id,n_folds,channels,kernel_size,dropout,head_hidden,n_head_layers,lr,weight_decay,batch_size,patience,grad_clip,max_epochs,mean_val_start,std_val_start,mean_val_end,std_val_end,mean_best_val_loss,std_best_val_loss,mean_val_accuracy,std_val_accuracy,mean_val_f1_macro,std_val_f1_macro,mean_val_auc_macro,std_val_auc_macro,mean_val_bss,std_val_bss,mean_selection_score,std_selection_score
86,64,3,"[64, 128, 256, 512]",5,0.2,128,1,0.001,1e-05,32,25,0.5,60,,,,,0.9727361599604288,0.0984146020919588,0.5389408099688473,0.07411450002099886,0.49857770721613764,0.05500763729812681,0.7130715206149034,0.04149622245208218,0.06917676645524555,0.07914404890977046,0.06917676645524555,0.07914404890977046
87,57,3,"[64, 128, 256]",5,0.4,512,2,0.0005,0.0,8,12,1.0,60,,,,,0.9426535845174225,0.04985963200155722,0.5264797507788161,0.030839548089132893,0.42972718162856854,0.08353391570773133,0.7066485415007163,0.043699217459367716,0.06642831002659762,0.08559748437260126,0.06642831002659762,0.08559748437260126
88,88,3,"[128, 256, 512]",3,0.2,128,1,0.0005,0.0001,8,25,0.5,60,,,,,0.9531945257543404,0.11164831074769542,0.5607476635514018,0.07279328003456649,0.49945860307197915,0.12257201660162355,0.7075004983688621,0.07756484986278392,0.0632078185397023,0.13494258340485077,0.0632078185397023,0.13494258340485077
89,27,3,"[64, 128, 256]",5,0.4,256,1,0.001,0.0001,16,12,1.0,60,,,,,0.9514268399027649,0.10167367594375858,0.573208722741433,0.04471246135329385,0.5065136441314483,0.10110589932585241,0.7128329144605453,0.06272423070513229,0.06033325191895152,0.1174456747295956,0.06033325191895152,0.1174456747295956
90,35,3,"[128, 256, 512]",3,0.0,512,1,0.0005,0.0,16,12,0.5,60,,,,,0.9547477314405354,0.10059498650933518,0.5607476635514018,0.040378446719052094,0.43613463574870215,0.047845490823773464,0.7262675556850516,0.03587921526876685,0.06028712375742695,0.09365287314030699,0.06028712375742695,0.09365287314030699
91,93,3,"[128, 256, 512]",3,0.2,512,1,0.0005,1e-05,16,12,0.5,60,,,,,0.9627267534487715,0.11035704494648531,0.5358255451713395,0.0391582713083381,0.4554001227141067,0.02281067782201845,0.7235751177564445,0.05240111118324502,0.05993271610481199,0.1161792344098296,0.05993271610481199,0.1161792344098296
92,19,3,"[32, 64, 128]",5,0.2,512,1,0.0003,1e-05,8,12,1.0,60,,,,,0.9296049418107742,0.0918940346805098,0.501557632398754,0.056247570359089664,0.4101401253807582,0.06259839153879827,0.7000264401938473,0.052908114609558965,0.05838074478451997,0.12254209799542981,0.05838074478451997,0.12254209799542981
93,78,3,"[128, 256, 512]",3,0.2,128,1,0.001,1e-05,16,12,1.0,60,,,,,0.9414072463816942,0.10715878180400838,0.5171339563862928,0.04599633352097631,0.4171353653145881,0.046242057892010496,0.7079081321023996,0.07103148163782069,0.05614823736088951,0.1013302704112345,0.05614823736088951,0.1013302704112345
94,69,3,"[64, 128, 256]",5,0.0,256,2,0.0005,0.0001,8,12,1.0,60,,,,,0.940938103236142,0.13631671295491976,0.5295950155763239,0.04846214699720885,0.4601020300490363,0.09469626485892772,0.7345109835192855,0.05858639298600022,0.05441446657790627,0.15711157057386485,0.05441446657790627,0.15711157057386485
95,62,3,"[32, 64, 128]",5,0.0,512,2,0.001,0.0,16,25,1.0,60,,,,,0.9590592874544802,0.18334926541707883,0.5607476635514018,0.09561376481758757,0.48136370128613487,0.037376950314799526,0.6797684761551294,0.06843447708797724,0.0540581342769163,0.1854957703480522,0.0540581342769163,0.1854957703480522
96,47,3,"[128, 256, 512]",3,0.0,256,1,0.001,1e-05,16,12,1.0,60,,,,,0.9473601206440793,0.10044245967665344,0.5077881619937695,0.0801537715281533,0.4433740567618276,0.12552979553396731,0.6926886493469896,0.06450956898616801,0.05291884199935389,0.1284219160124644,0.05291884199935389,0.1284219160124644
97,84,3,"[64, 128, 256]",5,0.0,512,1,0.0003,0.0001,8,25,1.0,60,,,,,0.9426498786311285,0.09409868344150517,0.5233644859813084,0.020189223359526047,0.4775561534229569,0.05062398584711879,0.6986720341511489,0.06478730452542229,0.05129531242486093,0.12410713815285229,0.05129531242486093,0.12410713815285229
98,61,3,"[128, 256, 512]",3,0.4,256,1,0.0003,0.0,8,12,0.5,60,,,,,0.9511394095940754,0.1270949346243527,0.5358255451713395,0.09230861302198785,0.5054081251929713,0.10358625549382146,0.7062063385824299,0.06476918170599479,0.051218085044949214,0.14233326232017462,0.051218085044949214,0.14233326232017462
99,85,3,"[64, 128, 256, 512]",5,0.2,256,2,0.0005,0.0001,32,12,1.0,60,,,,,0.9481563965479533,0.06848615786441856,0.5420560747663551,0.06652385203757824,0.49892411895294675,0.06033970790109583,0.736147549998484,0.056115328500070866,0.047870775272805734,0.08344431619877991,0.047870775272805734,0.08344431619877991
100,5,3,"[64, 128, 256, 512]",5,0.0,128,2,0.0005,1e-05,32,12,0.5,60,,,,,0.9672157367070516,0.1230717742656873,0.5451713395638629,0.04846214699720885,0.37932186907386667,0.12371749342829214,0.71784192170459,0.06939685937975745,0.04757267711087717,0.1359298001186054,0.04757267711087717,0.1359298001186054
101,18,3,"[128, 256, 512]",5,0.2,128,1,0.001,0.0001,16,12,1.0,60,,,,,0.9358213285790797,0.08266753285741864,0.545171339563863,0.030839548089132918,0.5159219063134374,0.042844357029124036,0.7446563265091811,0.06805252370680687,0.04435338738733471,0.12781433841031842,0.04435338738733471,0.12781433841031842
102,33,3,"[64, 128, 256, 512]",5,0.4,512,1,0.0005,0.0001,8,12,1.0,60,,,,,0.9532260961621722,0.15852367909880274,0.5638629283489096,0.10161686249408156,0.4652585207541963,0.15469165420927422,0.6990601755981798,0.08965617392636367,0.04322316107776636,0.19987652580508763,0.04322316107776636,0.19987652580508763
103,10,3,"[128, 256, 512]",3,0.2,512,2,0.0005,0.0001,8,12,1.0,60,,,,,0.9819084231355851,0.12024793498728831,0.5358255451713395,0.059271955110406366,0.4821519806460188,0.12800331744665458,0.7198733289041441,0.08177769793371996,0.04257947110990712,0.1483771329267513,0.04257947110990712,0.1483771329267513
104,70,3,"[128, 256, 512]",3,0.0,512,2,0.001,1e-05,16,12,0.5,60,,,,,1.0472986475329533,0.11860210545223503,0.5576323987538939,0.04599633352097633,0.4750917561207584,0.11341252744888865,0.7216753830044729,0.06923968724954221,0.03927219607325331,0.13546586651941306,0.03927219607325331,0.13546586651941306
105,54,3,"[64, 128, 256, 512]",5,0.0,512,1,0.001,1e-05,32,25,0.5,60,,,,,0.971352199713389,0.008029175530136977,0.5420560747663551,0.03052323667019537,0.5150796003950563,0.011107050626144114,0.7363043460361087,0.02176589810111022,0.03632805064927817,0.06903009470950469,0.03632805064927817,0.06903009470950469
106,56,3,"[64, 128, 256, 512]",5,0.4,512,1,0.0003,1e-05,8,12,1.0,60,,,,,0.9669671734545462,0.06435249862250995,0.49221183800623053,0.0639957588292029,0.4575776220276235,0.06248017125710676,0.7416783585052897,0.07716645537520508,0.034941277428513016,0.05867114570265193,0.034941277428513016,0.05867114570265193
107,15,3,"[128, 256, 512]",3,0.4,128,1,0.001,0.0,32,12,0.5,60,,,,,0.9586867292722067,0.10289999410057338,0.4953271028037383,0.040378446719052066,0.418758485279963,0.0069469414156077295,0.7164461064600111,0.05569248274257728,0.0327008128310032,0.12132864847644002,0.0327008128310032,0.12132864847644002
108,39,3,"[64, 128, 256, 512]",5,0.0,128,1,0.0005,1e-05,8,12,0.5,60,,,,,0.9718639547951126,0.08411265205708757,0.48598130841121495,0.10322767305782486,0.469296488253318,0.10277600799750083,0.7370864307690891,0.07071974294618058,0.031751211575294036,0.13196401584605677,0.031751211575294036,0.13196401584605677
109,32,3,"[64, 128, 256, 512]",3,0.2,128,2,0.0003,0.0001,16,12,1.0,60,,,,,0.9655376121262526,0.061478101691271464,0.5264797507788161,0.0391582713083381,0.44969954565957604,0.0687183332812115,0.7190386414716237,0.05960365249023736,0.030043218694204493,0.09596076046269811,0.030043218694204493,0.09596076046269811
110,90,3,"[64, 128, 256, 512]",3,0.2,128,1,0.001,0.0,16,12,0.5,60,,,,,1.0139686942471893,0.12454758972666977,0.5327102803738318,0.08800278437274475,0.4752112769562205,0.08108610569780055,0.7190520494186189,0.057018464482726815,0.027336943312009348,0.11201846485961178,0.027336943312009348,0.11201846485961178
111,22,3,"[64, 128, 256, 512]",3,0.0,256,2,0.001,0.0001,8,25,0.5,60,,,,,1.0415079669788991,0.06722525993791074,0.5264797507788161,0.061679096178265815,0.4688560271764926,0.045103994211100285,0.7230494966185402,0.04933359304029903,0.024552713802586463,0.09964570055074157,0.024552713802586463,0.09964570055074157
112,74,3,"[64, 128, 256]",5,0.2,256,2,0.001,0.0001,16,12,1.0,60,,,,,1.0478586729070478,0.04647083415816508,0.5358255451713395,0.04599633352097631,0.3740330976435123,0.04353230103541338,0.681319060075383,0.043913680874760025,0.022107376857615175,0.07491443995606356,0.022107376857615175,0.07491443995606356
113,110,3,"[32, 64, 128]",5,0.4,512,2,0.001,0.0001,32,25,1.0,60,,,,,0.9626658956209818,0.13121469075217201,0.47040498442367595,0.06881844870521656,0.39775083392969574,0.1252999929717466,0.7173919488739299,0.09849642512303,0.01766616094705849,0.14774092776530198,0.01766616094705849,0.14774092776530198
114,91,3,"[64, 128, 256, 512]",5,0.2,256,1,0.0005,1e-05,16,25,1.0,60,,,,,1.0323459322207442,0.17432393875008179,0.545171339563863,0.04339061768593182,0.44049967156683945,0.10344906221765081,0.7014091855004047,0.0688238712191827,0.015093802196616527,0.11396723412329071,0.015093802196616527,0.11396723412329071
115,31,3,"[64, 128, 256, 512]",5,0.2,512,1,0.0005,0.0001,8,12,1.0,60,,,,,1.0154518379229251,0.08766977408139547,0.5140186915887851,0.07279328003456649,0.46290684675756383,0.11878164587086783,0.7362929843215152,0.05299991648273621,0.012484541970937032,0.10072067384081651,0.012484541970937032,0.10072067384081651
116,59,3,"[128, 256, 512]",3,0.0,512,1,0.001,1e-05,32,25,1.0,60,,,,,1.0011741121610005,0.1193605454332944,0.47663551401869153,0.03815404583774419,0.45490014954992036,0.02605938176324123,0.7283981951888684,0.052333465199188745,0.01024207384226239,0.1481587687145599,0.01024207384226239,0.1481587687145599
117,52,3,"[128, 256, 512]",5,0.2,128,1,0.0005,0.0001,8,12,0.5,60,,,,,0.9762512324755065,0.08896790772256806,0.5171339563862928,0.03524519781615188,0.4511608880331537,0.03386686014207196,0.7035069131484469,0.04984840625947249,0.006962097272834811,0.06065583399075904,0.006962097272834811,0.06065583399075904
118,43,3,"[64, 128, 256, 512]",5,0.2,128,1,0.001,1e-05,16,12,0.5,60,,,,,1.0117431169729738,0.06249447189774777,0.5327102803738317,0.046416400080222235,0.49310571212860976,0.0963012871320252,0.7488110744088008,0.059594549818539365,0.006190732978515949,0.09562505106146377,0.006190732978515949,0.09562505106146377
119,100,3,"[64, 128, 256, 512]",5,0.4,256,2,0.001,1e-05,16,12,1.0,60,,,,,1.0547464532644206,0.19168134125663114,0.5482866043613707,0.0582812677067592,0.4683530965126172,0.05258838135804001,0.7029556551249928,0.035105249025808305,0.003110742804682413,0.14946046148862832,0.003110742804682413,0.14946046148862832
120,9,3,"[64, 128, 256, 512]",3,0.2,128,1,0.0005,0.0,8,12,1.0,60,,,,,0.9877687648077992,0.15822221984722543,0.5109034267912772,0.0966234418646157,0.435567863123856,0.12960248526601445,0.6973163467804886,0.06301111132852423,0.0026766935637778286,0.17739733291491216,0.0026766935637778286,0.17739733291491216
121,108,3,"[128, 256, 512]",3,0.0,256,1,0.001,0.0001,16,25,1.0,60,,,,,0.9866185225430307,0.06740296840014699,0.48286604361370716,0.011656253541351844,0.45271978738246604,0.01919084339301516,0.7241952728121982,0.05536906240252523,0.0023462925200803397,0.1019319035415745,0.0023462925200803397,0.1019319035415745
122,111,3,"[128, 256, 512]",5,0.0,256,2,0.001,0.0,16,12,1.0,60,,,,,1.0055096431684643,0.21004088845378227,0.4423676012461059,0.18319240408709228,0.3508151497046541,0.17119404729827636,0.6978992052951402,0.06632187294955753,-0.019536421817909006,0.2715298514023918,-0.019536421817909006,0.2715298514023918
123,46,3,"[64, 128, 256, 512]",5,0.2,128,2,0.001,1e-05,8,12,1.0,60,,,,,1.013479808409266,0.09705380842447399,0.5046728971962616,0.0763080916754884,0.4624329522313923,0.10429370541522545,0.7073726878137415,0.0806159995425163,-0.021054446942254296,0.13304049475022767,-0.021054446942254296,0.13304049475022767
124,44,3,"[128, 256, 512]",5,0.0,128,2,0.001,0.0,32,12,1.0,60,,,,,1.0892503261566162,0.06949196530819772,0.5171339563862928,0.0496491509361658,0.42668249391292595,0.0336677792763745,0.7195191713255004,0.04739388827430342,-0.023488957554051077,0.029221548243936937,-0.023488957554051077,0.029221548243936937
125,55,3,"[64, 128, 256, 512]",5,0.2,256,1,0.001,0.0,32,12,1.0,60,,,,,1.0453083316485088,0.09659329136438617,0.4236760124610592,0.09959107391368087,0.3983110692448042,0.09882754331559077,0.7169966739438102,0.06954881751936368,-0.05373805089417808,0.14130081471217806,-0.05373805089417808,0.14130081471217806
126,112,3,"[128, 256, 512]",3,0.0,512,1,0.001,0.0001,32,12,1.0,60,,,,,1.128184735774994,0.09530055684114533,0.47663551401869153,0.13039532421468128,0.45380214608762465,0.13445653873444025,0.7313329917324086,0.06807443015944199,-0.055123710002180006,0.19379958280347642,-0.055123710002180006,0.19379958280347642
127,6,3,"[64, 128, 256, 512]",5,0.2,512,1,0.001,0.0001,32,25,0.5,60,,,,,1.117005983988444,0.15486340475805968,0.5327102803738318,0.07966798662021446,0.5152529084129631,0.1059462106699059,0.7246817426139204,0.05919082367711046,-0.09479152859481758,0.17062389578178938,-0.09479152859481758,0.17062389578178938
128,109,3,"[64, 128, 256, 512]",5,0.0,256,1,0.001,0.0,32,25,1.0,60,,,,,1.1574537356694539,0.13405558827566258,0.46105919003115264,0.15644709694068187,0.4392807310061458,0.15983255519378564,0.7150231797276622,0.07588922459673428,-0.14419826030771202,0.2560314158200443,-0.14419826030771202,0.2560314158200443
