rank,trial_id,selection_metric,mean_selection_score,std_selection_score,n_folds,hidden_size,num_layers,dropout,lr,weight_decay,batch_size,sequence_length,max_epochs
112,253,val_r2,0.6722414890925089,0.13793618775485422,3,32,1,0.3,0.0005,0.0001,16,9,60
113,15,val_r2,0.6721903681755066,0.1432721645172012,3,128,2,0.3,0.0005,1e-05,64,6,60
114,162,val_r2,0.6720529596010844,0.13054665609815885,3,128,2,0.3,0.0003,1e-05,32,6,60
115,208,val_r2,0.671877364317576,0.12656845497916236,3,128,1,0.3,0.0003,0.0,32,6,60
116,252,val_r2,0.6714984178543091,0.1491427513151001,3,64,1,0.0,0.0003,0.0,16,12,60
117,176,val_r2,0.6714961528778076,0.1521262393223711,3,128,2,0.0,0.0005,1e-05,32,6,60
118,120,val_r2,0.6712624828020731,0.14730742001628044,3,256,2,0.3,0.0003,0.0,32,6,60
119,124,val_r2,0.6707303325335184,0.12263580211393717,3,32,1,0.3,0.0003,0.0,16,9,60
120,153,val_r2,0.6707247495651245,0.14365629322727375,3,256,2,0.0,0.0003,1e-05,64,12,60
121,67,val_r2,0.6705211599667867,0.13484436240159073,3,256,2,0.5,0.0005,0.0001,32,9,60
122,195,val_r2,0.6704862713813782,0.10551616269877927,3,64,1,0.5,0.0005,0.0,64,9,60
123,232,val_r2,0.670439600944519,0.11534378954583571,3,64,1,0.3,0.001,0.0,32,12,60
124,137,val_r2,0.6703408360481262,0.14286861608541232,3,64,1,0.1,0.0005,1e-05,16,12,60
125,244,val_r2,0.670233686765035,0.12237211402650204,3,64,2,0.5,0.001,1e-05,32,12,60
126,145,val_r2,0.6693121194839478,0.15565352399440868,3,128,2,0.3,0.001,1e-05,32,12,60
127,36,val_r2,0.6690909465154012,0.13987223548983985,3,256,2,0.3,0.0003,0.0001,32,6,60
128,37,val_r2,0.6689076622327169,0.12107796535737415,3,32,1,0.0,0.001,0.0001,64,12,60
129,200,val_r2,0.6688006718953451,0.13224063111349751,3,256,2,0.0,0.0001,0.0001,16,6,60
130,142,val_r2,0.6686962842941284,0.14185381669111163,3,256,2,0.0,0.0005,0.0,64,12,60
131,193,val_r2,0.6686219573020935,0.1376907760796017,3,32,2,0.0,0.001,0.0,32,6,60
132,111,val_r2,0.6683206756909689,0.15822376192633955,3,256,1,0.1,0.0001,0.0001,32,12,60
133,139,val_r2,0.6674582958221436,0.15791656283983954,3,128,2,0.1,0.0005,0.0,32,9,60
134,172,val_r2,0.6673157413800558,0.15641479104731343,3,256,1,0.1,0.0001,0.0,32,12,60
135,202,val_r2,0.6663607954978943,0.13847078967701668,3,128,2,0.0,0.0005,0.0001,32,9,60
136,57,val_r2,0.6663146416346232,0.14680859976082003,3,256,2,0.3,0.0003,1e-05,16,12,60
137,219,val_r2,0.6659443974494934,0.13038846943353952,3,256,1,0.5,0.0001,0.0,16,6,60
138,20,val_r2,0.6659048199653625,0.16549374373741224,3,64,1,0.0,0.0005,0.0,32,9,60
139,132,val_r2,0.6648344000180563,0.12792453664234635,3,64,2,0.5,0.001,0.0,16,6,60
140,39,val_r2,0.6644975543022156,0.12947741432686694,3,256,2,0.3,0.0003,0.0,64,6,60
141,146,val_r2,0.6643956303596497,0.10202347789300259,3,64,2,0.5,0.001,1e-05,64,6,60
142,117,val_r2,0.6641888419787089,0.15509815709685856,3,64,1,0.0,0.0003,0.0001,16,12,60
143,131,val_r2,0.663934608300527,0.1334659765633666,3,128,1,0.3,0.0001,0.0001,16,9,60
144,63,val_r2,0.6637119054794312,0.14525193032365677,3,64,2,0.3,0.0005,1e-05,16,12,60
145,54,val_r2,0.6635055740674337,0.1372245580922221,3,64,2,0.1,0.001,0.0,32,9,60
146,13,val_r2,0.6633159716924032,0.14705725266278108,3,128,2,0.0,0.0003,0.0001,16,9,60
147,169,val_r2,0.6631830930709839,0.14602769128351023,3,64,1,0.1,0.0003,0.0,32,6,60
148,213,val_r2,0.662820557753245,0.14204875362694014,3,256,2,0.3,0.0003,1e-05,16,9,60
149,2,val_r2,0.6604947249094645,0.1287804865261622,3,32,2,0.0,0.001,0.0001,64,6,60
150,52,val_r2,0.6601136128107706,0.08148734048488786,3,32,1,0.5,0.0003,0.0001,16,6,60
151,9,val_r2,0.6600829164187113,0.13639175613183488,3,256,1,0.5,0.0001,0.0001,16,9,60
152,135,val_r2,0.6598331530888876,0.10884584570082555,3,32,2,0.1,0.0005,0.0001,16,6,60
153,69,val_r2,0.6588402986526489,0.12203232197130835,3,128,2,0.5,0.0005,0.0001,32,9,60
154,199,val_r2,0.6583426594734192,0.12110548639191515,3,64,2,0.3,0.001,0.0001,16,9,60
155,119,val_r2,0.6568607687950134,0.14664826811494816,3,32,1,0.1,0.001,0.0001,32,12,60
156,218,val_r2,0.6567180951436361,0.07068381806407796,3,32,1,0.5,0.001,0.0001,64,12,60
157,205,val_r2,0.6563730637232462,0.13948521124235486,3,32,1,0.0,0.001,0.0,16,12,60
158,250,val_r2,0.6562765041987101,0.12678357350668448,3,32,2,0.0,0.0003,1e-05,16,6,60
159,152,val_r2,0.6560952067375183,0.08338555187081902,3,32,1,0.5,0.0005,0.0001,32,6,60
160,194,val_r2,0.6560695568720499,0.13622729242478032,3,128,2,0.5,0.0003,0.0001,32,12,60
161,105,val_r2,0.6554302970568339,0.11809435050085623,3,64,2,0.3,0.0005,1e-05,64,6,60
162,14,val_r2,0.6538279056549072,0.09896844949328336,3,32,1,0.5,0.0005,0.0,32,12,60
163,88,val_r2,0.6537309090296427,0.1372021041640156,3,64,2,0.3,0.001,0.0,32,9,60
164,122,val_r2,0.6529139876365662,0.11457256171123167,3,64,2,0.5,0.001,0.0001,32,12,60
165,89,val_r2,0.6522193352381388,0.1266203063259672,3,64,2,0.1,0.0005,0.0001,64,6,60
166,74,val_r2,0.6521009802818298,0.14010919492636995,3,32,1,0.3,0.0003,1e-05,32,12,60
167,50,val_r2,0.651477595170339,0.07412644324817516,3,32,1,0.5,0.0003,0.0,16,9,60
168,167,val_r2,0.6500415404637655,0.16171225720478155,3,128,1,0.1,0.0001,0.0,16,6,60
169,85,val_r2,0.6490551431973776,0.15724647136572262,3,256,2,0.5,0.0003,1e-05,32,12,60
170,126,val_r2,0.6489163239796957,0.15132037562765077,3,128,2,0.1,0.0003,0.0,16,9,60
171,165,val_r2,0.6462095181147257,0.1294300826578121,3,64,2,0.3,0.0005,0.0001,64,6,60
172,18,val_r2,0.6455079913139343,0.13051775524841983,3,32,1,0.1,0.001,1e-05,32,12,60
173,44,val_r2,0.6454622149467468,0.15017094723351676,3,64,1,0.3,0.0003,0.0,32,9,60
174,35,val_r2,0.6450612545013428,0.12971106646703065,3,64,1,0.3,0.0003,0.0,32,12,60
175,223,val_r2,0.6442956129709879,0.16271980504945185,3,256,2,0.0,0.0001,1e-05,16,9,60
176,246,val_r2,0.6436870296796163,0.12965941308913959,3,64,2,0.3,0.001,1e-05,64,12,60
177,174,val_r2,0.6427272359530131,0.1320607589405272,3,32,2,0.0,0.0005,1e-05,16,9,60
178,96,val_r2,0.6410008470217387,0.12481179971915964,3,32,1,0.3,0.0003,0.0001,32,9,60
179,210,val_r2,0.6404842933019003,0.12171714437793882,3,32,2,0.0,0.001,0.0001,64,12,60
180,201,val_r2,0.6402999758720398,0.11760943647825793,3,32,2,0.3,0.001,1e-05,32,9,60
181,34,val_r2,0.6402870416641235,0.14424248809096135,3,128,2,0.3,0.0005,1e-05,16,9,60
182,166,val_r2,0.6399200956026713,0.16244623847576567,3,128,2,0.3,0.0003,1e-05,16,9,60
183,207,val_r2,0.6398362517356873,0.14748985379506774,3,64,2,0.0,0.0005,0.0,32,9,60
184,149,val_r2,0.6391675074895223,0.10712701837801557,3,32,2,0.1,0.001,0.0001,64,12,60
185,212,val_r2,0.6391045053799947,0.1481314040937982,3,256,2,0.5,0.0003,0.0,32,9,60
186,103,val_r2,0.6370184421539307,0.11411550525418439,3,32,2,0.3,0.001,0.0001,32,6,60
187,112,val_r2,0.635971466700236,0.15823294540939295,3,64,2,0.0,0.0005,0.0,32,12,60
188,158,val_r2,0.6358683506647745,0.15354000057848563,3,32,2,0.3,0.001,0.0,64,9,60
189,196,val_r2,0.6321585774421692,0.15625664820160187,3,256,2,0.5,0.0001,0.0001,16,6,60
190,206,val_r2,0.6314768393834432,0.17454405356218186,3,128,2,0.3,0.0003,0.0001,32,12,60
191,47,val_r2,0.6309917767842611,0.16935697687069162,3,256,2,0.0,0.0001,0.0001,32,9,60
192,163,val_r2,0.6277437011400858,0.13367334015615134,3,32,1,0.3,0.0005,1e-05,64,12,60
193,19,val_r2,0.6277119914690653,0.12697978755920786,3,32,1,0.5,0.0003,0.0,32,12,60
194,230,val_r2,0.6272339820861816,0.16041271154493708,3,128,2,0.0,0.0001,1e-05,16,9,60
195,38,val_r2,0.6265522440274557,0.17339377101203415,3,256,2,0.0,0.0001,0.0,32,6,60
196,87,val_r2,0.6239108244578043,0.07365462418636921,3,32,2,0.3,0.001,0.0001,16,6,60
197,53,val_r2,0.6193422277768453,0.14590553251235883,3,64,2,0.1,0.0003,1e-05,32,6,60
198,113,val_r2,0.6182249188423157,0.16229477791933575,3,256,2,0.5,0.0001,0.0001,32,12,60
199,214,val_r2,0.6163791020711263,0.16433541156484066,3,64,1,0.5,0.0003,1e-05,64,12,60
200,51,val_r2,0.6121506690979004,0.16030964524343863,3,64,2,0.3,0.0005,1e-05,64,12,60
201,222,val_r2,0.6117589473724365,0.123797120809695,3,32,1,0.3,0.0003,1e-05,32,9,60
202,211,val_r2,0.6108567118644714,0.1463575862049713,3,64,2,0.1,0.0001,0.0,16,9,60
203,65,val_r2,0.6102611223856608,0.16909562504873007,3,128,2,0.0,0.0001,0.0001,16,12,60
204,70,val_r2,0.6098610361417135,0.1671663665484173,3,64,2,0.1,0.0003,0.0001,32,12,60
205,77,val_r2,0.6079470912615458,0.19267535498363017,3,64,1,0.0,0.0003,1e-05,64,6,60
206,155,val_r2,0.6065008044242859,0.12703095971824516,3,32,2,0.0,0.001,1e-05,64,12,60
207,147,val_r2,0.6055027643839518,0.18428090140822093,3,64,2,0.1,0.0003,0.0001,64,6,60
208,75,val_r2,0.6037252147992452,0.1173193008704341,3,32,1,0.1,0.0003,0.0001,64,9,60
209,164,val_r2,0.600302497545878,0.15706714330888538,3,64,2,0.3,0.0003,1e-05,16,9,60
210,8,val_r2,0.600184420744578,0.14792808068058816,3,32,2,0.1,0.0005,0.0,32,9,60
211,40,val_r2,0.588538646697998,0.14092287559518352,3,32,2,0.3,0.001,0.0,32,12,60
212,72,val_r2,0.5873000820477804,0.09982224758263326,3,32,2,0.5,0.0005,0.0,32,9,60
213,231,val_r2,0.5852924187978109,0.12337501731456776,3,32,2,0.3,0.0005,0.0,16,9,60
214,157,val_r2,0.5812294483184814,0.17706730403120444,3,128,2,0.5,0.0001,0.0,32,12,60
215,241,val_r2,0.5810566743214926,0.0969065462767598,3,32,2,0.5,0.0003,1e-05,32,9,60
216,99,val_r2,0.5798557798067728,0.13478239578018367,3,32,2,0.3,0.0005,0.0001,64,9,60
217,128,val_r2,0.5798441370328268,0.19501427315964406,3,64,1,0.5,0.0001,0.0001,16,9,60
218,160,val_r2,0.5769410332043966,0.20053768272257705,3,256,1,0.1,0.0001,0.0,64,6,60
219,48,val_r2,0.5721863706906637,0.16103784633791307,3,64,2,0.0,0.0001,0.0,16,9,60
220,141,val_r2,0.5682374835014343,0.16533417008457937,3,64,1,0.1,0.0001,0.0001,32,12,60
221,226,val_r2,0.5666118860244751,0.14520468562845118,3,32,2,0.0,0.0001,0.0,16,12,60
222,221,val_r2,0.5633197029431661,0.23291462285662426,3,256,2,0.3,0.0001,0.0001,32,6,60
223,86,val_r2,0.5550142327944437,0.1990217402617225,3,64,2,0.1,0.0001,1e-05,16,6,60
224,121,val_r2,0.5483609835306803,0.17177244360919436,3,64,1,0.5,0.0001,0.0001,32,12,60
225,68,val_r2,0.5434015194574991,0.22491771091980486,3,128,2,0.5,0.0001,1e-05,16,6,60
226,58,val_r2,0.5402380029360453,0.1400178160553892,3,32,1,0.1,0.0003,1e-05,64,6,60
227,189,val_r2,0.5365755756696066,0.1699303753786819,3,128,1,0.3,0.0001,0.0001,64,9,60
228,190,val_r2,0.5319889783859253,0.2375180471278286,3,256,2,0.0,0.0001,1e-05,64,6,60
229,23,val_r2,0.53190811475118,0.19855431277854294,3,128,2,0.3,0.0001,0.0,64,12,60
230,191,val_r2,0.5193340182304382,0.12490685586618204,3,32,2,0.3,0.0001,0.0,16,12,60
231,26,val_r2,0.5163692037264506,0.11157809557747905,3,32,2,0.5,0.0003,0.0,32,9,60
232,55,val_r2,0.4902191162109375,0.18695028656822937,3,128,2,0.3,0.0001,1e-05,64,6,60
233,209,val_r2,0.48319802681605023,0.0969569932657724,3,32,1,0.0,0.0003,0.0001,64,9,60
234,71,val_r2,0.469449778397878,0.1850893587438361,3,128,2,0.1,0.0001,1e-05,64,6,60
235,170,val_r2,0.4688624143600464,0.22540910554814939,3,128,2,0.0,0.0001,0.0001,64,9,60
236,255,val_r2,0.462754487991333,0.06654186200099904,3,32,1,0.0,0.0001,0.0,32,12,60
237,62,val_r2,0.458199143409729,0.17751038497440413,3,32,2,0.0,0.0003,0.0001,64,9,60
238,188,val_r2,0.4556455810864766,0.09676754863893268,3,64,1,0.1,0.0001,0.0001,64,9,60
239,10,val_r2,0.4439978003501892,0.08499818372277214,3,32,1,0.5,0.0001,1e-05,32,12,60
240,81,val_r2,0.43587392568588257,0.07300370970838682,3,64,1,0.0,0.0001,0.0,64,12,60
241,3,val_r2,0.42991958061854046,0.06869608181211764,3,32,1,0.0,0.0001,0.0001,32,6,60
242,49,val_r2,0.40306997299194336,0.0727611614447762,3,32,1,0.5,0.0001,1e-05,32,9,60
243,154,val_r2,0.39349257946014404,0.0698041501878018,3,32,1,0.1,0.0001,0.0,32,6,60
244,21,val_r2,0.39269475142161053,0.07842915297487463,3,64,1,0.0,0.0001,0.0,64,9,60
245,227,val_r2,0.38255701462427777,0.11933505848295235,3,32,2,0.0,0.0001,1e-05,32,6,60
246,31,val_r2,0.3801848689715068,0.14195995606672807,3,64,2,0.5,0.0001,1e-05,64,12,60
247,243,val_r2,0.3714028199513753,0.032072944720997344,3,64,1,0.5,0.0001,0.0,64,9,60
248,156,val_r2,0.3695667584737142,0.1658301899913701,3,32,2,0.1,0.0001,0.0,32,12,60
249,254,val_r2,0.36647580067316693,0.1269100547478026,3,64,2,0.0,0.0001,0.0,64,9,60
250,79,val_r2,0.35395848751068115,0.04988899445584386,3,64,1,0.3,0.0001,0.0001,64,6,60
251,43,val_r2,0.34094568093617755,0.20989234209062066,3,64,2,0.0,0.0001,1e-05,64,9,60
252,90,val_r2,0.3324469526608785,0.1586437607659574,3,32,2,0.5,0.0001,0.0001,32,6,60
253,64,val_r2,0.25016045570373535,0.0708233056885911,3,32,1,0.3,0.0001,0.0001,64,9,60
254,82,val_r2,0.24974189201990762,0.017538054186297666,3,32,1,0.5,0.0001,0.0,64,12,60
255,183,val_r2,0.20784505208333334,0.05151101581211612,3,32,2,0.1,0.0001,0.0001,64,12,60
256,45,val_r2,0.17390175660451254,0.058091986078391764,3,32,2,0.1,0.0001,1e-05,64,6,60
