rank,trial_id,n_folds,channels,kernel_size,dropout,head_hidden,n_head_layers,lr,weight_decay,batch_size,patience,grad_clip,max_epochs,mean_val_start,std_val_start,mean_val_end,std_val_end,mean_best_val_loss,std_best_val_loss,mean_val_rmse,std_val_rmse,mean_val_mae,std_val_mae,mean_val_corr,std_val_corr,mean_val_r2,std_val_r2,mean_selection_score,std_selection_score
87,103,3,"[64, 128, 256]",5,0.2,512,1,0.0005,1e-05,8,12,1.0,60,,,,,0.5734890545268668,0.1387231472580748,0.7517845034599304,0.09115340220370391,0.5949872334798177,0.05059506099634843,0.5325117611969677,0.10974757259553175,0.21031143267949423,0.08339709112060126,0.21031143267949423,0.08339709112060126
88,82,3,"[32, 64, 128]",5,0.0,512,1,0.001,1e-05,8,12,0.5,60,,,,,0.5754791293931527,0.15521434585679236,0.7511746287345886,0.10589584957577367,0.6080893476804098,0.06306322862182473,0.5303872339732588,0.165222055318446,0.20710432529449463,0.144088789819382,0.20710432529449463,0.144088789819382
89,71,3,"[64, 128, 256, 512]",3,0.2,256,2,0.0003,1e-05,16,25,0.5,60,,,,,0.5849253435001195,0.19055693282486375,0.7554183801015218,0.11945044944467072,0.5689882437388102,0.06585865034331181,0.5334124928532308,0.1354375098021551,0.20684731006622314,0.11257483872803326,0.20684731006622314,0.11257483872803326
90,1,3,"[64, 128, 256]",5,0.4,128,1,0.0003,1e-05,32,25,1.0,60,,,,,0.5837532977263132,0.1872340983513362,0.7537924448649088,0.12470058534677489,0.5857679545879364,0.07983325341694013,0.5084516267278875,0.14530134662946184,0.20442165931065878,0.15543900373293895,0.20442165931065878,0.15543900373293895
91,6,3,"[64, 128, 256, 512]",5,0.2,512,1,0.001,0.0001,32,25,0.5,60,,,,,0.5663803815841675,0.04487884966574282,0.7519934177398682,0.02976914024583694,0.6170222957928976,0.01580592617280969,0.5216578333210603,0.044241921264586495,0.20032509167989096,0.07717478218621729,0.20032509167989096,0.07717478218621729
92,4,3,"[32, 64, 128]",5,0.0,256,1,0.001,1e-05,8,12,0.5,60,,,,,0.5824596094565228,0.169731883959101,0.7544182340304056,0.11537213992449002,0.5920540491739908,0.06513025228415323,0.4682048976466671,0.147116874884243,0.20014051596323648,0.15850948235671283,0.20014051596323648,0.15850948235671283
93,128,3,"[32, 64, 128]",5,0.0,128,1,0.0005,0.0001,32,12,1.0,60,,,,,0.5851070682207743,0.15587926524624818,0.7585657437642416,0.09841301722030342,0.6049105326334635,0.03708950231060312,0.49702690888595863,0.13258469624790944,0.19899225234985352,0.06871654519562483,0.19899225234985352,0.06871654519562483
94,53,3,"[32, 64, 128]",3,0.2,512,2,0.0005,0.0,16,25,1.0,60,,,,,0.5828260192618563,0.14840113775164865,0.7572015523910522,0.09732335089767041,0.6014117995897929,0.0548293770732093,0.5125442544160518,0.14836825650513713,0.1985816756884257,0.09947081862630916,0.1985816756884257,0.09947081862630916
95,80,3,"[64, 128, 256]",5,0.2,256,1,0.0003,0.0,32,25,0.5,60,,,,,0.5872625609238943,0.15887319064391478,0.7594466209411621,0.10248580417016247,0.5852550466855367,0.03445148580751936,0.4995229246503303,0.1774882210244408,0.19545074303944907,0.09622764794828514,0.19545074303944907,0.09622764794828514
96,7,3,"[128, 256, 512]",3,0.2,512,2,0.0005,1e-05,32,25,1.0,60,,,,,0.590300977230072,0.20169212008885332,0.7558661103248596,0.13772734508306392,0.5498802264531454,0.0692505590792115,0.4799995032377058,0.18896314495912112,0.194941778977712,0.19804163352558823,0.194941778977712,0.19804163352558823
97,44,3,"[128, 256, 512]",5,0.0,128,2,0.001,0.0,32,12,1.0,60,,,,,0.58028444647789,0.1432062900667481,0.7553350726763407,0.09875956938676364,0.6007716258366903,0.09317692946125528,0.5514078933329966,0.1018743685809059,0.19408390919367471,0.16160143177382869,0.19408390919367471,0.16160143177382869
98,127,3,"[128, 256, 512]",5,0.2,256,1,0.0003,0.0001,32,25,1.0,60,,,,,0.591980516910553,0.18273329755553416,0.760360856850942,0.1176090354376974,0.617064893245697,0.07490333505986226,0.4948826142104361,0.1304340050926394,0.1937885880470276,0.1253097220087958,0.1937885880470276,0.1253097220087958
99,74,3,"[64, 128, 256]",5,0.2,256,2,0.001,0.0001,16,12,1.0,60,,,,,0.5844192163223788,0.12962619809370915,0.7596932848294576,0.08535410681936843,0.6153390208880106,0.05441637383741498,0.5191588232946333,0.07313039999923528,0.19174655278523764,0.08933553547068245,0.19174655278523764,0.08933553547068245
100,31,3,"[64, 128, 256, 512]",5,0.2,512,1,0.0005,0.0001,8,12,1.0,60,,,,,0.578826025453312,0.11526952466027433,0.7566872636477152,0.07906302812047346,0.6178577939669291,0.07044931549556846,0.5667867679527134,0.14592902653350512,0.18889260292053223,0.15145015701301143,0.18889260292053223,0.15145015701301143
101,109,3,"[64, 128, 256, 512]",5,0.0,256,1,0.001,0.0,32,25,1.0,60,,,,,0.5883540014425913,0.19355293512406183,0.7547220587730408,0.13692565656768965,0.5701926747957865,0.09264554859463396,0.5796022987696371,0.13983605431028892,0.18618661165237427,0.24729756841768227,0.18618661165237427,0.24729756841768227
102,96,3,"[32, 64, 128]",3,0.0,128,2,0.001,0.0,16,25,0.5,60,,,,,0.606143729616177,0.2396437072649262,0.7626615961392721,0.1564961403803823,0.6014993786811829,0.10332265145981652,0.41373879502988653,0.2119643976885633,0.18420255184173584,0.210024915303656,0.18420255184173584,0.210024915303656
103,58,3,"[64, 128, 256]",5,0.2,512,1,0.0005,0.0,16,25,1.0,60,,,,,0.5916812952805159,0.1527543712583214,0.7622353434562683,0.10333718698189973,0.5915329456329346,0.07610278643442206,0.5369962706932788,0.12921652194637806,0.18227400382359824,0.1508781609918698,0.18227400382359824,0.1508781609918698
104,113,3,"[64, 128, 256]",5,0.2,256,2,0.0003,1e-05,16,25,1.0,60,,,,,0.6000793175162557,0.1723696872326969,0.7664092977841696,0.11267691472041341,0.597244918346405,0.07037378646620773,0.44699003083860994,0.19284753654343165,0.17814215024312338,0.13448393187016203,0.17814215024312338,0.13448393187016203
105,42,3,"[128, 256, 512]",3,0.2,128,2,0.0003,0.0,16,12,1.0,60,,,,,0.6085840556480432,0.20851968059521525,0.7683425943056742,0.1350324679684575,0.595057467619578,0.07286990315960103,0.4423300709477284,0.22635455845835983,0.17421483993530273,0.16995688758678498,0.17421483993530273,0.16995688758678498
106,101,3,"[128, 256, 512]",5,0.0,256,2,0.0003,1e-05,32,25,1.0,60,,,,,0.6083804468313853,0.19323163463782958,0.7705553968747457,0.12093295956313643,0.5954630374908447,0.060671092113378594,0.4820597704032301,0.20359576749276662,0.1735114057858785,0.122944887854568,0.1735114057858785,0.122944887854568
107,47,3,"[128, 256, 512]",3,0.0,256,1,0.001,1e-05,16,12,1.0,60,,,,,0.603808163482452,0.20562172538384577,0.7641048034032186,0.14125159208302707,0.5950188736120859,0.1061925381964946,0.48714150361739456,0.17014671852161128,0.17346133788426718,0.2218082017664895,0.17346133788426718,0.2218082017664895
108,28,3,"[64, 128, 256]",3,0.4,256,1,0.0003,0.0,32,25,1.0,60,,,,,0.611586461464564,0.20002254892276833,0.7720814744631449,0.12440541454313267,0.6155413786570231,0.06316157047811785,0.4481702657641387,0.2586066967799793,0.17059820890426636,0.12813641974531015,0.17059820890426636,0.12813641974531015
109,2,3,"[64, 128, 256]",3,0.4,512,1,0.0005,0.0001,8,25,0.5,60,,,,,0.6015992677100351,0.12308588942381567,0.7717245022455851,0.07775657320591241,0.6087895631790161,0.043100642184201336,0.5071633021350189,0.16993308314357414,0.1678133805592855,0.040348264392774655,0.1678133805592855,0.040348264392774655
110,111,3,"[128, 256, 512]",5,0.0,256,2,0.001,0.0,16,12,1.0,60,,,,,0.5995179067519595,0.11052681292489179,0.7710748712221781,0.0704372942384951,0.6057636539141337,0.053610353528737796,0.5341983770008104,0.10372256826954873,0.16768225034077963,0.043458845552720504,0.16768225034077963,0.043458845552720504
111,11,3,"[32, 64, 128]",5,0.4,256,1,0.0005,0.0001,8,12,1.0,60,,,,,0.6097045026464255,0.14198341732972064,0.7756674885749817,0.08966825307863054,0.6002098917961121,0.06701319058513543,0.47179265751499116,0.15328338116543241,0.15992327531178793,0.07068591307442687,0.15992327531178793,0.07068591307442687
112,106,3,"[64, 128, 256]",5,0.2,256,1,0.0005,1e-05,32,12,0.5,60,,,,,0.6062401334444681,0.11821702440384947,0.7745787302652994,0.07916970194120511,0.5906604329744974,0.033758180573322555,0.5581906086541296,0.0749898917846844,0.1494196057319641,0.16058168147382748,0.1494196057319641,0.16058168147382748
113,91,3,"[64, 128, 256, 512]",5,0.2,256,1,0.0005,1e-05,16,25,1.0,60,,,,,0.6123734346802733,0.08609730329487172,0.7806490461031595,0.05441042852016843,0.6286600232124329,0.02475146554909118,0.513987999321881,0.027562722801592086,0.14399717251459757,0.04453082663956174,0.14399717251459757,0.04453082663956174
114,56,3,"[64, 128, 256, 512]",5,0.4,512,1,0.0003,1e-05,8,12,1.0,60,,,,,0.6090041591185276,0.12412439110812142,0.7760194142659506,0.08239161000804894,0.5945017337799072,0.059293561281969186,0.506386815564337,0.06698639876678407,0.1400167147318522,0.19944955520827065,0.1400167147318522,0.19944955520827065
115,75,3,"[128, 256, 512]",5,0.4,512,2,0.0003,0.0001,16,25,1.0,60,,,,,0.6239720122465092,0.14175907190359754,0.784974733988444,0.08824251019618887,0.617159903049469,0.06687464445260531,0.4673121113037104,0.17700901919511275,0.13968408107757568,0.06410933542092087,0.13968408107757568,0.06410933542092087
116,112,3,"[128, 256, 512]",3,0.0,512,1,0.001,0.0001,32,12,1.0,60,,,,,0.63472647468249,0.24031880440693676,0.7807289560635885,0.15871294520196702,0.5978513856728872,0.11568894582211772,0.4891502113058153,0.21448021678153345,0.13965928554534912,0.23725170466061887,0.13965928554534912,0.23725170466061887
117,59,3,"[128, 256, 512]",3,0.0,512,1,0.001,1e-05,32,25,1.0,60,,,,,0.62440358599027,0.1570949645726763,0.7836787700653076,0.10125316568256852,0.6171911954879761,0.084757758959815,0.49971038729714046,0.15641231512991424,0.13925987482070923,0.12630747360997505,0.13925987482070923,0.12630747360997505
118,62,3,"[32, 64, 128]",5,0.0,512,2,0.001,0.0,16,25,1.0,60,,,,,0.6220201370872069,0.13556405164940752,0.7838417092959086,0.08724877284814428,0.6178738673528036,0.06059963354618086,0.4632418318279525,0.16860493674784466,0.1383038560549418,0.10546530445089068,0.1383038560549418,0.10546530445089068
119,78,3,"[128, 256, 512]",3,0.2,128,1,0.001,1e-05,16,12,1.0,60,,,,,0.6333552116174194,0.14698594821016456,0.7907347877820333,0.08996500711816272,0.6137481530507406,0.05062838631963487,0.506186281452223,0.1885633324854998,0.12794003883997598,0.05408963577537559,0.12794003883997598,0.05408963577537559
120,51,3,"[128, 256, 512]",3,0.0,128,1,0.0003,1e-05,8,25,0.5,60,,,,,0.634266487720228,0.13319081389971757,0.7922379374504089,0.08138919182406694,0.6247782111167908,0.029350018142869843,0.48760848602499385,0.11157584948745758,0.12368700901667277,0.03251450882318544,0.12368700901667277,0.03251450882318544
121,37,3,"[64, 128, 256, 512]",3,0.2,128,2,0.0005,0.0,16,12,0.5,60,,,,,0.6432980074318028,0.13842183158568494,0.7976558208465576,0.08392376952509775,0.6518558263778687,0.05189501883527054,0.4875464378083289,0.17910648455343167,0.1119538148244222,0.036529459401887884,0.1119538148244222,0.036529459401887884
122,15,3,"[128, 256, 512]",3,0.4,128,1,0.001,0.0,32,12,0.5,60,,,,,0.6490898728370667,0.19917474939100252,0.794617772102356,0.13293895982197937,0.5988067984580994,0.08982682818702914,0.41440313921023547,0.19982386713794087,0.10169009367624919,0.24602860118889874,0.10169009367624919,0.24602860118889874
123,108,3,"[128, 256, 512]",3,0.0,256,1,0.001,0.0001,16,25,1.0,60,,,,,0.6382702323506554,0.045918318552977885,0.7984132766723633,0.028398963189029538,0.638890782992045,0.01691790860079702,0.5730931005397343,0.09983106861854382,0.09851376215616862,0.08409134525554496,0.09851376215616862,0.08409134525554496
124,79,3,"[32, 64, 128]",5,0.0,256,1,0.001,0.0,32,12,1.0,60,,,,,0.6564307610193888,0.18448297024370516,0.801414410273234,0.11901818236693124,0.621174951394399,0.07080395281949046,0.45852561412708687,0.17230771668892425,0.09562257925669353,0.18403671505243505,0.09562257925669353,0.18403671505243505
125,64,3,"[64, 128, 256, 512]",5,0.2,128,1,0.001,1e-05,32,25,0.5,60,,,,,0.6500814159711202,0.10721812872534281,0.8033541242281595,0.06858329902043543,0.6319093505541483,0.03605032880553232,0.4775147927513526,0.02637961295126852,0.08169740438461304,0.17542617183946319,0.08169740438461304,0.17542617183946319
126,54,3,"[64, 128, 256, 512]",5,0.0,512,1,0.001,1e-05,32,25,0.5,60,,,,,0.6590061187744141,0.0955171030106698,0.8097342650095621,0.05776477321152367,0.6493376692136129,0.047229377449946146,0.40323628340835976,0.026705231803198348,0.07988152901331584,0.03124713406314381,0.07988152901331584,0.03124713406314381
127,43,3,"[64, 128, 256, 512]",5,0.2,128,1,0.001,1e-05,16,12,0.5,60,,,,,0.6631001418810395,0.02862353650659314,0.8141210079193115,0.017523816310758812,0.6273312369982401,0.0227782863073664,0.4990538360997225,0.11517784403507515,0.05895992120107015,0.11332986659021678,0.05895992120107015,0.11332986659021678
128,55,3,"[64, 128, 256, 512]",5,0.2,256,1,0.001,0.0,32,12,1.0,60,,,,,0.6825286448001862,0.18615604913101957,0.8178167740503947,0.11706724331353978,0.6451485753059387,0.085083367147647,0.49619862328346526,0.0612733033516509,0.035114904244740806,0.30039110811420267,0.035114904244740806,0.30039110811420267
