trial_id,fold_id,train_start,train_end,val_start,val_end,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda,gamma,max_delta_step,early_stopping_rounds,best_iteration,val_accuracy,val_f1_macro,val_auc_macro,val_bss
82,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.1,1.0,0.6,3.0,0.1,10.0,0.5,0.0,100,297,0.719626168224299,0.717299880525687,0.8710306033835445,0.36584964979946666
83,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.01,0.6,0.8,3.0,1.0,5.0,0.1,1.0,100,498,0.6542056074766355,0.6351778656126482,0.8125811585330833,0.14366062006534153
83,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.01,0.6,0.8,3.0,1.0,5.0,0.1,1.0,100,488,0.719626168224299,0.7211536697387975,0.8731136348142162,0.4026431616151893
83,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.01,0.6,0.8,3.0,1.0,5.0,0.1,1.0,100,499,0.7009345794392523,0.6949266247379454,0.858730321965616,0.33917567072477484
84,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,4,0.03,1.0,0.6,10.0,0.01,5.0,0.5,0.0,100,213,0.5981308411214953,0.5974101921470343,0.8081572123763395,0.1046995914540757
84,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,4,0.03,1.0,0.6,10.0,0.01,5.0,0.5,0.0,100,156,0.7289719626168224,0.7323014791256499,0.8790150165392414,0.4140160211603394
84,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,4,0.03,1.0,0.6,10.0,0.01,5.0,0.5,0.0,100,833,0.7570093457943925,0.7470401493930906,0.8732374651492298,0.37378770868080735
85,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.03,0.6,1.0,1.0,1.0,1.0,0.5,1.0,50,130,0.6261682242990654,0.6137636160032577,0.8142278051344927,0.13223194436256847
85,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,3,0.03,0.6,1.0,1.0,1.0,1.0,0.5,1.0,50,120,0.7289719626168224,0.7336067688180364,0.8695154075725782,0.4014574560235429
85,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,3,0.03,0.6,1.0,1.0,1.0,1.0,0.5,1.0,50,443,0.7383177570093458,0.7332698261490832,0.8834622893446422,0.4011887506138353
86,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,2,0.05,0.8,1.0,10.0,1.0,5.0,0.0,0.0,50,139,0.616822429906542,0.6066134523581331,0.8042766930975428,0.1248096371744346
86,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,2,0.05,0.8,1.0,10.0,1.0,5.0,0.0,0.0,50,115,0.719626168224299,0.7223565225176829,0.8678633367586857,0.3843647623443036
86,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,2,0.05,0.8,1.0,10.0,1.0,5.0,0.0,0.0,50,257,0.719626168224299,0.7052522711811648,0.8674050622580034,0.36224992781458476
87,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,3,0.1,0.6,0.8,3.0,0.01,10.0,0.5,1.0,100,113,0.6448598130841121,0.6296583850931676,0.8334575838930091,0.16680107285543277
87,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,3,0.1,0.6,0.8,3.0,0.01,10.0,0.5,1.0,100,76,0.7383177570093458,0.74451874366768,0.8790325520703428,0.4142354793927093
87,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,3,0.1,0.6,0.8,3.0,0.01,10.0,0.5,1.0,100,272,0.7102803738317757,0.6959001782531195,0.8763892153598037,0.37316216169527017
88,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,2,0.1,0.8,1.0,1.0,1.0,5.0,0.0,0.0,50,41,0.5981308411214953,0.5872438528053653,0.8080228211097525,0.12169873575542967
88,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,2,0.1,0.8,1.0,1.0,1.0,5.0,0.0,0.0,50,62,0.7289719626168224,0.7309188632718046,0.868227304685638,0.38883517805286416
88,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,2,0.1,0.8,1.0,1.0,1.0,5.0,0.0,0.0,50,157,0.7383177570093458,0.7206152208675046,0.8845210345210344,0.4007829302073581
89,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.01,0.6,0.6,10.0,0.0,3.0,0.5,1.0,100,946,0.6542056074766355,0.6330307648137106,0.8113090796604295,0.16767918427119288
89,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,3,0.01,0.6,0.6,10.0,0.0,3.0,0.5,1.0,100,551,0.7102803738317757,0.7112870690952883,0.8695543896609789,0.39996274437471746
89,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,3,0.01,0.6,0.6,10.0,0.0,3.0,0.5,1.0,100,1152,0.7102803738317757,0.6959001782531195,0.8673922482746012,0.35039762370460603
90,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.05,0.8,1.0,3.0,1.0,1.0,0.0,0.0,50,126,0.6355140186915887,0.6256593545897361,0.8132402195978331,0.09431134537763108
90,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,3,0.05,0.8,1.0,3.0,1.0,1.0,0.0,0.0,50,78,0.7383177570093458,0.7417378917378917,0.8713299747698974,0.399977087517997
90,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,3,0.05,0.8,1.0,3.0,1.0,1.0,0.0,0.0,50,242,0.7289719626168224,0.729308118781803,0.8825026280908634,0.38914881436333293
91,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.05,1.0,0.8,3.0,0.1,1.0,0.1,1.0,50,42,0.5607476635514018,0.5525240697371846,0.7809364728828028,0.058282610834283766
91,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,3,0.05,1.0,0.8,3.0,0.1,1.0,0.1,1.0,50,77,0.719626168224299,0.7245479745479746,0.8676914767757792,0.38433207458441054
91,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,3,0.05,1.0,0.8,3.0,0.1,1.0,0.1,1.0,50,144,0.7009345794392523,0.7074693321901065,0.8701532128002717,0.3560123911462446
92,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,5,0.01,1.0,0.8,1.0,1.0,1.0,0.1,1.0,100,219,0.5607476635514018,0.5547484530535378,0.775868797472843,0.03345671317405707
92,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,5,0.01,1.0,0.8,1.0,1.0,1.0,0.1,1.0,100,306,0.7102803738317757,0.713011399357081,0.8533332647431484,0.36670289770071396
92,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,5,0.01,1.0,0.8,1.0,1.0,1.0,0.1,1.0,100,687,0.7289719626168224,0.729308118781803,0.8709233576880635,0.37683412783713643
93,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.03,0.8,0.6,5.0,1.0,3.0,0.0,1.0,50,196,0.6261682242990654,0.6137636160032577,0.8161986088413479,0.12765172618562637
93,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.03,0.8,0.6,5.0,1.0,3.0,0.0,1.0,50,199,0.719626168224299,0.7223565225176829,0.8713864023214798,0.3966080586500136
93,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.03,0.8,0.6,5.0,1.0,3.0,0.0,1.0,50,376,0.719626168224299,0.7104839604839605,0.8793809132044427,0.3718591654337148
94,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.03,1.0,0.6,5.0,1.0,3.0,0.5,1.0,50,191,0.5794392523364486,0.5737312127671202,0.8065282241386509,0.09385345191716732
94,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.03,1.0,0.6,5.0,1.0,3.0,0.5,1.0,50,248,0.719626168224299,0.7215099715099716,0.8690570380735109,0.3970234901682925
94,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.03,1.0,0.6,5.0,1.0,3.0,0.5,1.0,50,257,0.7476635514018691,0.7506984870506902,0.8728588405058993,0.3718871769990524
95,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.05,0.8,0.6,5.0,0.1,3.0,0.1,1.0,50,125,0.6355140186915887,0.621250541159008,0.819703195066313,0.11191577585471546
95,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.05,0.8,0.6,5.0,0.1,3.0,0.1,1.0,50,100,0.7289719626168224,0.7309188632718046,0.8676908740135484,0.39375611193539795
95,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.05,0.8,0.6,5.0,0.1,3.0,0.1,1.0,50,156,0.7102803738317757,0.7141869826080353,0.8718147049029401,0.36720357299354656
96,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.05,1.0,0.8,10.0,0.1,5.0,0.0,1.0,100,123,0.5981308411214953,0.5984426474992514,0.805544308361466,0.10243854445306866
96,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.05,1.0,0.8,10.0,0.1,5.0,0.0,1.0,100,93,0.7289719626168224,0.7323014791256499,0.8754010378041386,0.40031882517792383
96,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.05,1.0,0.8,10.0,0.1,5.0,0.0,1.0,100,180,0.7476635514018691,0.7400703871292107,0.8718773057008352,0.3566064801787092
97,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,3,0.01,1.0,0.8,5.0,0.01,5.0,0.0,0.0,50,494,0.5794392523364486,0.5744309927360775,0.8057857443419948,0.06383196084903897
97,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,3,0.01,1.0,0.8,5.0,0.01,5.0,0.0,0.0,50,350,0.719626168224299,0.7220100535317927,0.8711284062301505,0.40145990117572417
97,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,3,0.01,1.0,0.8,5.0,0.01,5.0,0.0,0.0,50,742,0.7289719626168224,0.7361718020541549,0.8643785136432195,0.35726548236746747
98,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,2,0.1,0.6,1.0,5.0,0.1,3.0,0.0,1.0,100,36,0.6355140186915887,0.6193472866039238,0.8165437216542614,0.15991477929186693
98,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,2,0.1,0.6,1.0,5.0,0.1,3.0,0.0,1.0,100,62,0.7289719626168224,0.7306008566015979,0.8701343889570635,0.3820301190358081
98,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,2,0.1,0.6,1.0,5.0,0.1,3.0,0.0,1.0,100,123,0.7663551401869159,0.7512732464399562,0.8762105541517305,0.3837131909317766
99,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.01,1.0,0.6,1.0,0.1,10.0,0.0,1.0,100,608,0.616822429906542,0.6146983857264231,0.799961051173101,0.09467208538618466
99,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.01,1.0,0.6,1.0,0.1,10.0,0.0,1.0,100,472,0.7289719626168224,0.7309188632718046,0.8642300245982417,0.39377693407428527
99,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.01,1.0,0.6,1.0,0.1,10.0,0.0,1.0,100,1593,0.7383177570093458,0.7276515151515152,0.881959951812893,0.40471237811485805
100,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.01,0.8,1.0,5.0,0.1,5.0,0.1,1.0,100,531,0.6261682242990654,0.6137636160032577,0.8198119524143802,0.12094817763178134
100,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,3,0.01,0.8,1.0,5.0,0.1,5.0,0.1,1.0,100,426,0.7289719626168224,0.7295381310418905,0.8708453851137961,0.3982029121473559
100,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,3,0.01,0.8,1.0,5.0,0.1,5.0,0.1,1.0,100,1159,0.7102803738317757,0.6984797967770104,0.8788680273974391,0.3859590226432168
101,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.01,0.6,0.6,5.0,1.0,5.0,0.0,1.0,50,499,0.6448598130841121,0.626984126984127,0.8141480782798491,0.152310265511567
101,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.01,0.6,0.6,5.0,1.0,5.0,0.0,1.0,50,497,0.7102803738317757,0.7127739984882843,0.8714685407999362,0.4025719968454332
101,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.01,0.6,0.6,5.0,1.0,5.0,0.0,1.0,50,499,0.6822429906542056,0.6646498599439776,0.855526173173232,0.3325716247961954
102,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,5,0.05,1.0,1.0,5.0,1.0,3.0,0.5,1.0,50,108,0.5887850467289719,0.5808641975308642,0.8022275732922521,0.07667773569785707
102,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,5,0.05,1.0,1.0,5.0,1.0,3.0,0.5,1.0,50,138,0.719626168224299,0.722783389450056,0.8715209776498535,0.38681553131166535
102,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,5,0.05,1.0,1.0,5.0,1.0,3.0,0.5,1.0,50,165,0.7383177570093458,0.7328293887672356,0.8685358758888171,0.3680123844063292
103,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.03,0.8,0.8,5.0,0.0,5.0,0.5,0.0,50,246,0.6448598130841121,0.6288150932887775,0.822683176053145,0.12875817014118107
103,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.03,0.8,0.8,5.0,0.0,5.0,0.5,0.0,50,198,0.7289719626168224,0.7323014791256499,0.8679017195490064,0.39895850744537376
103,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.03,0.8,0.8,5.0,0.0,5.0,0.5,0.0,50,457,0.7289719626168224,0.7136619830118281,0.8778880433292198,0.3879395796366001
104,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,4,0.1,0.8,1.0,10.0,1.0,5.0,0.1,1.0,50,125,0.6261682242990654,0.6142857142857143,0.8113731052767017,0.14161885448984246
104,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,4,0.1,0.8,1.0,10.0,1.0,5.0,0.1,1.0,50,62,0.719626168224299,0.7223565225176829,0.8704302690010054,0.39044881619996985
104,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,4,0.1,0.8,1.0,10.0,1.0,5.0,0.1,1.0,50,121,0.7289719626168224,0.7136619830118281,0.8680109106579694,0.3546226387210717
105,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,3,0.03,0.6,0.6,5.0,0.01,5.0,0.5,0.0,50,210,0.6261682242990654,0.6118012422360248,0.8204032505544631,0.14324082625244516
105,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,3,0.03,0.6,0.6,5.0,0.01,5.0,0.5,0.0,50,181,0.7102803738317757,0.7117996870109545,0.8721807320886779,0.4000900274687711
105,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,3,0.03,0.6,0.6,5.0,0.01,5.0,0.5,0.0,50,435,0.7383177570093458,0.7259546925566344,0.878764617735206,0.38342840388910104
106,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.1,0.8,0.8,5.0,0.1,1.0,0.1,0.0,100,40,0.6074766355140186,0.6018113033508894,0.8227869299988987,0.11685907272673668
106,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.1,0.8,0.8,5.0,0.1,1.0,0.1,0.0,100,32,0.7102803738317757,0.7148143589262652,0.871193695079354,0.39246569983608626
106,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.1,0.8,0.8,5.0,0.1,1.0,0.1,0.0,100,86,0.7476635514018691,0.7522909401885833,0.884503241856183,0.40126335565117555
107,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,4,0.05,0.8,0.8,10.0,0.01,1.0,0.5,1.0,50,140,0.6448598130841121,0.6364726727545319,0.8172080718592346,0.1415619737486592
107,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,4,0.05,0.8,0.8,10.0,0.01,1.0,0.5,1.0,50,79,0.7289719626168224,0.7331490273617409,0.8716449942467385,0.39965514290131166
107,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,4,0.05,0.8,0.8,10.0,0.01,1.0,0.5,1.0,50,155,0.7009345794392523,0.6911202256719103,0.8718613086260145,0.3615966906812874
108,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.03,1.0,0.8,5.0,1.0,3.0,0.1,0.0,50,177,0.5794392523364486,0.5744309927360775,0.80009312545195,0.0707383326049894
108,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.03,1.0,0.8,5.0,1.0,3.0,0.1,0.0,50,118,0.7383177570093458,0.7388963500164145,0.8648222800596832,0.3914580222893528
108,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.03,1.0,0.8,5.0,1.0,3.0,0.1,0.0,50,220,0.7383177570093458,0.736596150181056,0.8687075179722239,0.37610793940241316
109,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.03,0.8,0.8,10.0,1.0,10.0,0.1,1.0,50,595,0.6448598130841121,0.6349382886616929,0.8196810509760736,0.14612451943205507
109,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.03,0.8,0.8,10.0,1.0,10.0,0.1,1.0,50,274,0.7102803738317757,0.7117996870109545,0.8678533703969751,0.38701185127414206
109,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.03,0.8,0.8,10.0,1.0,10.0,0.1,1.0,50,586,0.7476635514018691,0.7288441692466461,0.870917970917971,0.36321609845596925
110,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.05,0.6,0.6,1.0,0.1,10.0,0.5,1.0,50,129,0.6355140186915887,0.6201336178250375,0.8090035202432277,0.14133255423032354
110,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.05,0.6,0.6,1.0,0.1,10.0,0.5,1.0,50,170,0.719626168224299,0.725370281892021,0.871421386779914,0.39834576984591996
110,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.05,0.6,0.6,1.0,0.1,10.0,0.5,1.0,50,576,0.719626168224299,0.710104821802935,0.8757700632700632,0.3776851610247979
111,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,4,0.05,0.8,0.8,5.0,0.01,1.0,0.0,0.0,50,110,0.616822429906542,0.6053587494755454,0.8203967240136674,0.08951231366528223
111,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,4,0.05,0.8,0.8,5.0,0.01,1.0,0.0,0.0,50,91,0.7009345794392523,0.7041517041517041,0.8644787471580108,0.38458043905395145
111,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,4,0.05,0.8,0.8,5.0,0.01,1.0,0.0,0.0,50,132,0.719626168224299,0.7137744124462099,0.8798306268894504,0.3940538922483995
112,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.03,1.0,1.0,5.0,0.0,10.0,0.1,0.0,100,239,0.5887850467289719,0.5843708357129259,0.8102598787486123,0.07258589083730727
112,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.03,1.0,1.0,5.0,0.0,10.0,0.1,0.0,100,157,0.7289719626168224,0.7323014791256499,0.86993929491507,0.3939089673385716
112,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.03,1.0,1.0,5.0,0.0,10.0,0.1,0.0,100,752,0.7383177570093458,0.7218591140159768,0.8846329324270501,0.4114138536275449
113,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,5,0.1,0.6,1.0,5.0,0.0,1.0,0.1,1.0,50,55,0.6448598130841121,0.6348484848484849,0.8358026887196077,0.16570101126926784
113,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,5,0.1,0.6,1.0,5.0,0.0,1.0,0.1,1.0,50,39,0.7009345794392523,0.7053033922599141,0.8690093782874792,0.3933499578769799
113,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,5,0.1,0.6,1.0,5.0,0.0,1.0,0.1,1.0,50,70,0.719626168224299,0.7149477973007384,0.8774260053671817,0.3615779081727457
114,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,2,0.05,0.6,0.6,1.0,0.0,5.0,0.1,0.0,100,103,0.6448598130841121,0.630811918577876,0.8122568340497822,0.12971983676275245
114,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,2,0.05,0.6,0.6,1.0,0.0,5.0,0.1,0.0,100,104,0.719626168224299,0.7211536697387975,0.8730199226081009,0.408935383968528
114,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,2,0.05,0.6,0.6,1.0,0.0,5.0,0.1,0.0,100,435,0.7570093457943925,0.7553968253968254,0.8869976428799958,0.40804075225645975
115,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.1,1.0,0.6,1.0,0.01,10.0,0.5,1.0,50,73,0.5700934579439252,0.5658974358974359,0.7982007179457898,0.07068656606805213
115,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.1,1.0,0.6,1.0,0.01,10.0,0.5,1.0,50,61,0.7570093457943925,0.7593756528486585,0.8652037003781189,0.386626435357161
115,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.1,1.0,0.6,1.0,0.01,10.0,0.5,1.0,50,312,0.7102803738317757,0.7059267912772585,0.8697934418522655,0.3674907308096502
116,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.01,1.0,1.0,10.0,0.0,3.0,0.0,0.0,50,498,0.5794392523364486,0.5821142211876328,0.8025363764683761,0.09399136633550287
116,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.01,1.0,1.0,10.0,0.0,3.0,0.0,0.0,50,499,0.7289719626168224,0.7338499898107192,0.8729260302661466,0.3969683575185442
116,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.01,1.0,1.0,10.0,0.0,3.0,0.0,0.0,50,498,0.7102803738317757,0.6955921855921856,0.8615722512781336,0.33963240171780196
117,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.1,0.8,0.8,3.0,1.0,3.0,0.1,1.0,50,41,0.5981308411214953,0.5872438528053653,0.8104831165718376,0.1201809923394066
117,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.1,0.8,0.8,3.0,1.0,3.0,0.1,1.0,50,55,0.7476635514018691,0.7488596092685142,0.8759461427097085,0.4112241773912867
117,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.1,0.8,0.8,3.0,1.0,3.0,0.1,1.0,50,239,0.7663551401869159,0.7628485628485628,0.8888584454760925,0.4191969306752814
118,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,4,0.01,0.6,1.0,1.0,0.1,3.0,0.1,0.0,100,319,0.5887850467289719,0.5830145304706137,0.8009608672487495,0.09890464494345685
118,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,4,0.01,0.6,1.0,1.0,0.1,3.0,0.1,0.0,100,348,0.7289719626168224,0.7309188632718046,0.8690332047163443,0.396365883164595
118,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,4,0.01,0.6,1.0,1.0,0.1,3.0,0.1,0.0,100,1098,0.7570093457943925,0.7517743472460454,0.8812795864266452,0.39001449041349245
119,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,3,0.03,0.8,0.6,3.0,0.1,10.0,0.1,1.0,50,195,0.6074766355140186,0.5953659533869429,0.8050493570992673,0.10667631159186775
119,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,3,0.03,0.8,0.6,3.0,0.1,10.0,0.1,1.0,50,218,0.7289719626168224,0.7292017165289054,0.8671278178787869,0.3908768489782516
119,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,3,0.03,0.8,0.6,3.0,0.1,10.0,0.1,1.0,50,521,0.7289719626168224,0.7178780284043441,0.8783899923605806,0.3861824698911539
120,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,3,0.03,0.6,0.6,10.0,1.0,10.0,0.5,1.0,100,603,0.6355140186915887,0.622505159327014,0.8098333234580398,0.1609578913978743
120,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,3,0.03,0.6,0.6,10.0,1.0,10.0,0.5,1.0,100,323,0.7009345794392523,0.7013396375098502,0.8709199509587107,0.40454050791521645
120,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,3,0.03,0.6,0.6,10.0,1.0,10.0,0.5,1.0,100,705,0.7009345794392523,0.6881475533493928,0.8658087827205474,0.3441383959143246
121,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,3,0.1,1.0,0.6,3.0,1.0,3.0,0.5,1.0,50,63,0.5700934579439252,0.5644816652881169,0.799162245141511,0.07741014734364926
121,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,3,0.1,1.0,0.6,3.0,1.0,3.0,0.5,1.0,50,37,0.7570093457943925,0.7580009967060081,0.870868712704953,0.4025598404968622
121,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,3,0.1,1.0,0.6,3.0,1.0,3.0,0.5,1.0,50,89,0.6915887850467289,0.6955975682417717,0.871455913367678,0.3624172202802005
122,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.1,0.8,0.8,3.0,0.01,10.0,0.5,1.0,50,142,0.6542056074766355,0.6364694923148579,0.8174195035658895,0.1184001354136387
122,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.1,0.8,0.8,3.0,0.01,10.0,0.5,1.0,50,71,0.7383177570093458,0.7431608691649756,0.8706346331104083,0.3992024492366997
122,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.1,0.8,0.8,3.0,0.01,10.0,0.5,1.0,50,234,0.7383177570093458,0.7210830999066293,0.8849057804940158,0.4102751910806226
123,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.03,1.0,0.6,3.0,0.1,10.0,0.5,1.0,50,249,0.5700934579439252,0.5632868490500227,0.7964806689815501,0.07967638045119119
123,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,3,0.03,1.0,0.6,3.0,0.1,10.0,0.5,1.0,50,247,0.7383177570093458,0.7398998998998998,0.8636040629499933,0.38455892058554775
123,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,3,0.03,1.0,0.6,3.0,0.1,10.0,0.5,1.0,50,945,0.719626168224299,0.7131506506506508,0.8679263546910606,0.3677821157417773
124,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,2,0.03,1.0,0.6,3.0,0.0,1.0,0.0,0.0,50,145,0.5981308411214953,0.5894129054046693,0.8095204356644716,0.09655077914886001
124,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,2,0.03,1.0,0.6,3.0,0.0,1.0,0.0,0.0,50,156,0.7383177570093458,0.7428358253499269,0.8752222945536898,0.4005995874517253
124,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,2,0.03,1.0,0.6,3.0,0.0,1.0,0.0,0.0,50,647,0.7570093457943925,0.7478717265692311,0.8902399071516718,0.4333513377949929
125,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,2,0.01,0.8,0.8,1.0,1.0,10.0,0.0,1.0,100,498,0.6074766355140186,0.596933621933622,0.798924459791559,0.12469064011678965
