trial_id,fold_id,train_start,train_end,val_start,val_end,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda,gamma,max_delta_step,early_stopping_rounds,best_iteration,val_accuracy,val_f1_macro,val_auc_macro,val_bss
43,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.05,0.8,1.0,1.0,0.1,1.0,0.0,0.0,50,29,0.5046728971962616,0.5036386897146767,0.7273564673918528,-0.04133870921523708
43,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.05,0.8,1.0,1.0,0.1,1.0,0.0,0.0,50,47,0.5700934579439252,0.5699305897458175,0.7077117207412443,0.07791177871623167
43,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.05,0.8,1.0,1.0,0.1,1.0,0.0,0.0,50,44,0.42990654205607476,0.37674410799835556,0.6681703699463616,0.023340954868461217
44,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.01,0.8,0.8,5.0,0.01,5.0,0.0,0.0,50,269,0.5233644859813084,0.5231382182380367,0.7344273640125465,-0.023020389020824483
44,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.01,0.8,0.8,5.0,0.01,5.0,0.0,0.0,50,317,0.5327102803738317,0.5265202855335683,0.7281891595659854,0.11746770408321294
44,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.01,0.8,0.8,5.0,0.01,5.0,0.0,0.0,50,234,0.514018691588785,0.4797157247694274,0.6708165413479663,0.05173639405670194
45,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,4,0.05,0.6,0.8,5.0,0.1,3.0,0.0,0.0,50,42,0.48598130841121495,0.48936170212765956,0.7442751656550587,-0.019325566913635184
45,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,4,0.05,0.6,0.8,5.0,0.1,3.0,0.0,0.0,50,52,0.5420560747663551,0.5394403260485864,0.71692703504677,0.11334430594721268
45,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,4,0.05,0.6,0.8,5.0,0.1,3.0,0.0,0.0,50,57,0.45794392523364486,0.41884257138494424,0.6685586614764274,0.03887965658907966
46,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,4,0.03,0.8,1.0,5.0,0.1,5.0,0.5,0.0,50,82,0.5046728971962616,0.5061302681992337,0.7357273842270091,-0.030182506772255424
46,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,4,0.03,0.8,1.0,5.0,0.1,5.0,0.5,0.0,50,115,0.5887850467289719,0.5866222978899035,0.7394746503495827,0.13497466779085832
46,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,4,0.03,0.8,1.0,5.0,0.1,5.0,0.5,0.0,50,106,0.48598130841121495,0.4388632011582831,0.6811277349813091,0.03599523540964045
47,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.03,1.0,1.0,3.0,0.01,3.0,0.1,1.0,100,63,0.5233644859813084,0.5221973416187766,0.7504067969325473,-0.008326248273919257
47,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.03,1.0,1.0,3.0,0.01,3.0,0.1,1.0,100,155,0.5887850467289719,0.5838261557917499,0.7319761272455155,0.13010236728991142
47,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.03,1.0,1.0,3.0,0.01,3.0,0.1,1.0,100,183,0.48598130841121495,0.43053391053391055,0.6789194313729535,0.04179459639016525
48,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,2,0.1,0.8,0.6,10.0,0.0,3.0,0.1,0.0,100,28,0.514018691588785,0.51394819331274,0.7475617745036756,0.017013183085526906
48,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,2,0.1,0.8,0.6,10.0,0.0,3.0,0.1,0.0,100,45,0.5794392523364486,0.5712250199120269,0.7388725960347443,0.14514766261273293
48,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,2,0.1,0.8,0.6,10.0,0.0,3.0,0.1,0.0,100,44,0.4672897196261682,0.4117872955633866,0.6770835483813414,0.03847692269905301
49,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,5,0.1,0.6,1.0,10.0,0.1,10.0,0.5,1.0,50,32,0.4766355140186916,0.480787037037037,0.7342202530456672,-0.021717247782759852
49,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,5,0.1,0.6,1.0,10.0,0.1,10.0,0.5,1.0,50,35,0.5700934579439252,0.5640058055152394,0.7269998114223912,0.13726101059093776
49,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,5,0.1,0.6,1.0,10.0,0.1,10.0,0.5,1.0,50,38,0.4766355140186916,0.4209158628719618,0.6734997659710557,0.043389445084288325
50,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.03,0.6,0.8,1.0,0.01,10.0,0.0,0.0,100,128,0.4953271028037383,0.49742316341829085,0.7443449789584516,-0.013576384279091025
50,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.03,0.6,0.8,1.0,0.01,10.0,0.0,0.0,100,111,0.5887850467289719,0.58013593647922,0.7491283359412325,0.16790373716568374
50,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.03,0.6,0.8,1.0,0.01,10.0,0.0,0.0,100,121,0.4485981308411215,0.38162573099415203,0.6683868351024325,0.03393365882468469
51,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.1,1.0,0.6,5.0,0.1,1.0,0.1,1.0,100,17,0.42990654205607476,0.4288499025341131,0.7206447935372636,-0.05734888571763186
51,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.1,1.0,0.6,5.0,0.1,1.0,0.1,1.0,100,9,0.5327102803738317,0.5295533734558124,0.7086792691533823,0.08611249429702494
51,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.1,1.0,0.6,5.0,0.1,1.0,0.1,1.0,100,16,0.4205607476635514,0.3872854178456895,0.6627766340969227,0.035145502602647705
52,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.01,1.0,1.0,3.0,1.0,5.0,0.5,0.0,100,188,0.5233644859813084,0.5209019046103242,0.721033345685819,-0.028593490951179135
52,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,3,0.01,1.0,1.0,3.0,1.0,5.0,0.5,0.0,100,576,0.5514018691588785,0.53883846950453,0.7269806976221372,0.10623361352392868
52,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,3,0.01,1.0,1.0,3.0,1.0,5.0,0.5,0.0,100,204,0.45794392523364486,0.40745752161504906,0.6654549248362636,0.043363185754008104
53,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.01,0.6,1.0,10.0,0.0,10.0,0.1,0.0,100,422,0.4766355140186916,0.4783301059434221,0.7456783874683529,-0.025165154396384004
53,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.01,0.6,1.0,10.0,0.0,10.0,0.1,0.0,100,403,0.5794392523364486,0.5698689826006506,0.7382197388096966,0.15339484566316508
53,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.01,0.6,1.0,10.0,0.0,10.0,0.1,0.0,100,348,0.4672897196261682,0.40641646489104116,0.6733824776764276,0.04559534665448983
54,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.05,0.6,0.8,5.0,0.0,5.0,0.0,0.0,50,42,0.4672897196261682,0.4727963886909005,0.7466661750539948,-0.016369996700717815
54,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.05,0.6,0.8,5.0,0.0,5.0,0.0,0.0,50,49,0.5514018691588785,0.546760639739767,0.7239363593636708,0.12535937535923014
54,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.05,0.6,0.8,5.0,0.0,5.0,0.0,0.0,50,60,0.45794392523364486,0.41884257138494424,0.6685131076954957,0.04255760917922047
55,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,4,0.1,1.0,1.0,3.0,1.0,5.0,0.5,1.0,100,21,0.48598130841121495,0.48858581894296177,0.729928399101114,-0.036020174954473294
55,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,4,0.1,1.0,1.0,3.0,1.0,5.0,0.5,1.0,100,25,0.5327102803738317,0.5187016229712859,0.7083404777530532,0.09022893206044325
55,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,4,0.1,1.0,1.0,3.0,1.0,5.0,0.5,1.0,100,16,0.42990654205607476,0.38045466774280334,0.6623966558520235,0.039627825417062446
56,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,3,0.01,0.6,0.8,3.0,1.0,5.0,0.5,0.0,50,298,0.5046728971962616,0.503374300278325,0.7500014585784522,0.011856718205538463
56,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,3,0.01,0.6,0.8,3.0,1.0,5.0,0.5,0.0,50,321,0.5700934579439252,0.5575072421073305,0.7381664174114088,0.1447421555509527
56,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,3,0.01,0.6,0.8,3.0,1.0,5.0,0.5,0.0,50,277,0.4766355140186916,0.42176259989580905,0.6656956711079086,0.03900977698692443
57,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.03,0.6,1.0,3.0,1.0,1.0,0.0,1.0,100,58,0.5046728971962616,0.509619221094631,0.7405593055368452,-0.04253156554091286
57,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.03,0.6,1.0,3.0,1.0,1.0,0.0,1.0,100,104,0.5887850467289719,0.5892147460563653,0.7175335344078743,0.10027477565337184
57,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.03,0.6,1.0,3.0,1.0,1.0,0.0,1.0,100,77,0.4672897196261682,0.4187569566432976,0.6685958689611331,0.03679904868543138
58,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.01,0.6,0.6,1.0,1.0,5.0,0.1,0.0,100,280,0.4766355140186916,0.4796879493816508,0.7369157777587446,-0.023767650206228064
58,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.01,0.6,0.6,1.0,1.0,5.0,0.1,0.0,100,361,0.5981308411214953,0.5954451345755694,0.73293555313066,0.13150840603292924
58,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.01,0.6,0.6,1.0,1.0,5.0,0.1,0.0,100,239,0.4766355140186916,0.432375478927203,0.6656032581279269,0.046175436029213035
59,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.05,1.0,0.6,3.0,0.1,1.0,0.1,0.0,50,29,0.4485981308411215,0.45382200975421316,0.7400064636545444,-0.026836825737552195
59,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,3,0.05,1.0,0.6,3.0,0.1,1.0,0.1,0.0,50,67,0.5327102803738317,0.5196163360088848,0.7170322022091895,0.08761888128373907
59,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,3,0.05,1.0,0.6,3.0,0.1,1.0,0.1,0.0,50,47,0.45794392523364486,0.42128851540616247,0.6575220068524831,0.030770932809177753
60,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.01,0.8,1.0,3.0,1.0,3.0,0.5,0.0,50,230,0.4953271028037383,0.5007360471070149,0.7358158709212588,-0.023138744088854413
60,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.01,0.8,1.0,3.0,1.0,3.0,0.5,0.0,50,275,0.5794392523364486,0.5733178254501593,0.736053893953919,0.13204326434104652
60,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.01,0.8,1.0,3.0,1.0,3.0,0.5,0.0,50,239,0.4953271028037383,0.4594594594594595,0.673817367914426,0.046480554149939346
61,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,2,0.05,1.0,1.0,5.0,0.1,10.0,0.5,0.0,50,63,0.5607476635514018,0.5580246913580247,0.7373356020684269,0.008272937444321116
61,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,2,0.05,1.0,1.0,5.0,0.1,10.0,0.5,0.0,50,78,0.6261682242990654,0.6259722295487448,0.7477327070919545,0.16118672673154144
61,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,2,0.05,1.0,1.0,5.0,0.1,10.0,0.5,0.0,50,136,0.5046728971962616,0.4377619828685985,0.6935434437588656,0.05264839302328761
62,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.01,0.6,0.8,3.0,0.1,3.0,0.5,0.0,50,234,0.514018691588785,0.5175884947025459,0.7502763982255843,-0.01299494436926052
62,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.01,0.6,0.8,3.0,0.1,3.0,0.5,0.0,50,230,0.5420560747663551,0.5290680251723104,0.7310352142969855,0.13194532453754804
62,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.01,0.6,0.8,3.0,0.1,3.0,0.5,0.0,50,279,0.45794392523364486,0.4094776696657574,0.6722800439286125,0.042026114457331176
63,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,3,0.01,0.6,0.8,5.0,0.01,1.0,0.0,0.0,50,233,0.48598130841121495,0.49026018333313837,0.7520849530129711,-0.024902685566108085
63,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,3,0.01,0.6,0.8,5.0,0.01,1.0,0.0,0.0,50,292,0.5327102803738317,0.5166460752821019,0.7223362265193881,0.11578617710322314
63,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,3,0.01,0.6,0.8,5.0,0.01,1.0,0.0,0.0,50,242,0.4485981308411215,0.3868031083401102,0.66941988468167,0.04125462035770189
64,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.01,1.0,1.0,3.0,1.0,10.0,0.5,1.0,50,190,0.5046728971962616,0.5075294763518906,0.7115354928806785,-0.03591257764405431
64,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.01,1.0,1.0,3.0,1.0,10.0,0.5,1.0,50,373,0.5700934579439252,0.5547651474617766,0.7250348848129851,0.11357871791314
64,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.01,1.0,1.0,3.0,1.0,10.0,0.5,1.0,50,216,0.45794392523364486,0.4285541439806413,0.663752221155491,0.04197332634449713
65,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,2,0.03,0.6,0.6,1.0,0.01,10.0,0.5,1.0,100,125,0.48598130841121495,0.4878736068895644,0.7407308415361632,-0.017608948293318827
65,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,2,0.03,0.6,0.6,1.0,0.01,10.0,0.5,1.0,100,111,0.5981308411214953,0.5878968253968254,0.7464021247709814,0.16198538433807175
65,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,2,0.03,0.6,0.6,1.0,0.01,10.0,0.5,1.0,100,126,0.4485981308411215,0.38162573099415203,0.6671289905764276,0.03916639318999682
66,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,4,0.1,1.0,0.6,10.0,0.0,1.0,0.0,1.0,50,25,0.4766355140186916,0.474296767691545,0.725104343354915,-0.027402173351683823
66,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,4,0.1,1.0,0.6,10.0,0.0,1.0,0.0,1.0,50,19,0.4766355140186916,0.46593689450832304,0.6964590200369383,0.08417396017402823
66,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,4,0.1,1.0,0.6,10.0,0.0,1.0,0.0,1.0,50,24,0.48598130841121495,0.4290684015541701,0.6556787255745605,0.004445279195778751
67,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,3,0.1,0.6,1.0,10.0,1.0,1.0,0.5,0.0,50,22,0.45794392523364486,0.4600472813238771,0.7203465602726941,-0.02106362789778804
67,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,3,0.1,0.6,1.0,10.0,1.0,1.0,0.5,0.0,50,25,0.5887850467289719,0.5807870329666036,0.7296349659631011,0.14567268480315132
67,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,3,0.1,0.6,1.0,10.0,1.0,1.0,0.5,0.0,50,22,0.48598130841121495,0.4378762999452654,0.6649269707079037,0.052385067298478805
68,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,3,0.03,1.0,0.8,1.0,0.1,3.0,0.5,0.0,50,51,0.45794392523364486,0.4566674352016616,0.6994686075898398,-0.07539779628001275
68,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,3,0.03,1.0,0.8,1.0,0.1,3.0,0.5,0.0,50,128,0.5794392523364486,0.5743866196696384,0.716474504230303,0.07659771534053605
68,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,3,0.03,1.0,0.8,1.0,0.1,3.0,0.5,0.0,50,75,0.4672897196261682,0.41782786885245904,0.6728170885833044,0.037013709841130615
69,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,5,0.03,1.0,0.8,10.0,0.1,1.0,0.5,0.0,100,62,0.5046728971962616,0.4872379711089389,0.7182984608745416,-0.010357546138796359
69,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,5,0.03,1.0,0.8,10.0,0.1,1.0,0.5,0.0,100,57,0.48598130841121495,0.4698809674179132,0.69781979907142,0.08687610693159142
69,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,5,0.03,1.0,0.8,10.0,0.1,1.0,0.5,0.0,100,61,0.4766355140186916,0.4471869045091997,0.6695985646594927,0.04038566257884024
70,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,2,0.05,0.6,0.8,10.0,1.0,5.0,0.1,1.0,100,57,0.4766355140186916,0.4789607483048897,0.7378378982295773,-0.025525085830159666
70,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,2,0.05,0.6,0.8,10.0,1.0,5.0,0.1,1.0,100,83,0.5700934579439252,0.5588974708465848,0.7324498652144231,0.1461679630792927
70,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,2,0.05,0.6,0.8,10.0,1.0,5.0,0.1,1.0,100,114,0.4766355140186916,0.42267193569768513,0.6945072763409174,0.05212173456918168
71,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.01,0.6,0.8,1.0,0.1,1.0,0.5,1.0,100,158,0.48598130841121495,0.4888117195225721,0.7380853305217681,-0.044844630868241975
71,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.01,0.6,0.8,1.0,0.1,1.0,0.5,1.0,100,214,0.5794392523364486,0.5779379379379379,0.7256843061369077,0.11264215641818442
71,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.01,0.6,0.8,1.0,0.1,1.0,0.5,1.0,100,210,0.4672897196261682,0.4358792949644714,0.6649648858142964,0.03476802795815637
72,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.05,1.0,1.0,1.0,0.01,10.0,0.5,0.0,50,55,0.5327102803738317,0.5281957574288503,0.7332133610711914,-0.024192065109966077
72,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.05,1.0,1.0,1.0,0.01,10.0,0.5,0.0,50,94,0.5794392523364486,0.5670732809252733,0.7458471791233343,0.15499589247303913
72,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.05,1.0,1.0,1.0,0.01,10.0,0.5,0.0,50,145,0.5046728971962616,0.4446097463623498,0.6934530036129115,0.04909749191673274
73,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,4,0.05,0.6,0.6,1.0,0.0,3.0,0.5,1.0,100,41,0.4766355140186916,0.4776304155614501,0.7332572397737033,-0.035423621472470135
73,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,4,0.05,0.6,0.6,1.0,0.0,3.0,0.5,1.0,100,61,0.5981308411214953,0.603548085901027,0.7243251035866258,0.11610423445265627
73,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,4,0.05,0.6,0.6,1.0,0.0,3.0,0.5,1.0,100,51,0.4205607476635514,0.36406926406926404,0.6553784944316293,0.013292031013897976
74,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,3,0.01,0.8,0.6,3.0,1.0,10.0,0.1,0.0,100,298,0.4672897196261682,0.46757369614512473,0.7410700638441309,-0.002917964003931184
74,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,3,0.01,0.8,0.6,3.0,1.0,10.0,0.1,0.0,100,390,0.5794392523364486,0.5692892892892892,0.7385999766307885,0.14756586688368856
74,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,3,0.01,0.8,0.6,3.0,1.0,10.0,0.1,0.0,100,396,0.45794392523364486,0.4042209348507882,0.6670310990302144,0.03066535909945234
75,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,2,0.01,0.6,1.0,10.0,0.01,1.0,0.5,0.0,100,285,0.48598130841121495,0.48670681679322686,0.7492970106171599,-0.028580625308788576
75,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,2,0.01,0.6,1.0,10.0,0.01,1.0,0.5,0.0,100,275,0.5794392523364486,0.5705797101449276,0.7405365995602923,0.15856862588452236
75,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,2,0.01,0.6,1.0,10.0,0.01,1.0,0.5,0.0,100,250,0.4485981308411215,0.3765271497975027,0.6661202185154053,0.04454170498461696
76,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.01,0.8,0.8,10.0,1.0,1.0,0.1,1.0,50,316,0.4953271028037383,0.49800916535196454,0.7437454924545824,0.0061867260525441115
76,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.01,0.8,0.8,10.0,1.0,1.0,0.1,1.0,50,268,0.5420560747663551,0.5311229946524064,0.7162408876367348,0.11731706674854803
76,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.01,0.8,0.8,10.0,1.0,1.0,0.1,1.0,50,236,0.48598130841121495,0.4210269074445645,0.6736051656288353,0.04780940438703618
77,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,3,0.05,0.6,0.6,1.0,1.0,3.0,0.5,0.0,100,41,0.48598130841121495,0.4868362101490285,0.7428277106568668,-0.017834287155513273
77,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,3,0.05,0.6,0.6,1.0,1.0,3.0,0.5,0.0,100,73,0.6074766355140186,0.6071974187916217,0.7282738031458501,0.12518981573945887
77,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,3,0.05,0.6,0.6,1.0,1.0,3.0,0.5,0.0,100,51,0.42990654205607476,0.36352228163992867,0.6580715616407026,0.023733824704119666
78,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,4,0.03,0.8,1.0,3.0,0.0,10.0,0.0,1.0,100,91,0.4766355140186916,0.4761064030131827,0.7282270785233123,-0.036252716066323076
78,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,4,0.03,0.8,1.0,3.0,0.0,10.0,0.0,1.0,100,115,0.6355140186915887,0.6338383838383839,0.7475618434480255,0.15504596349354915
78,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,4,0.03,0.8,1.0,3.0,0.0,10.0,0.0,1.0,100,106,0.4672897196261682,0.42531085127434015,0.6714240718095436,0.034823365508815374
79,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,2,0.03,1.0,0.6,1.0,0.01,3.0,0.1,0.0,50,65,0.48598130841121495,0.48352490421455935,0.7362360766133396,-0.02287103421886072
79,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,2,0.03,1.0,0.6,1.0,0.01,3.0,0.1,0.0,50,153,0.6074766355140186,0.6077491136314666,0.7407721259497574,0.14461874048205414
79,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,2,0.03,1.0,0.6,1.0,0.01,3.0,0.1,0.0,50,166,0.4953271028037383,0.45471521942110177,0.6829437698617493,0.04411711932214779
80,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,4,0.03,1.0,1.0,3.0,0.01,10.0,0.1,0.0,50,68,0.5233644859813084,0.5227764827764828,0.7147100314952519,-0.04364955801672865
80,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,4,0.03,1.0,1.0,3.0,0.01,10.0,0.1,0.0,50,111,0.5794392523364486,0.5698689826006506,0.7252030297423561,0.11548404261392708
80,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,4,0.03,1.0,1.0,3.0,0.01,10.0,0.1,0.0,50,87,0.4672897196261682,0.443004543004543,0.6583991820174314,0.036164830979965146
81,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.05,0.6,1.0,5.0,0.0,3.0,0.0,1.0,100,42,0.4953271028037383,0.5016203703703703,0.7510058440695468,-0.027859506958458624
81,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.05,0.6,1.0,5.0,0.0,3.0,0.0,1.0,100,85,0.5514018691588785,0.547446086716774,0.725971611057142,0.10110576663368065
81,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.05,0.6,1.0,5.0,0.0,3.0,0.0,1.0,100,41,0.4485981308411215,0.3914047413616007,0.6628321438864531,0.03785476956688083
82,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.1,1.0,0.6,3.0,0.1,10.0,0.5,0.0,100,26,0.5046728971962616,0.5012223934257832,0.7342918740298959,-0.000539040220710385
82,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.1,1.0,0.6,3.0,0.1,10.0,0.5,0.0,100,30,0.5794392523364486,0.5705797101449276,0.7419424107641696,0.1502500328116545
82,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.1,1.0,0.6,3.0,0.1,10.0,0.5,0.0,100,25,0.4953271028037383,0.477918356466937,0.669946183178427,0.05413788654357876
83,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.01,0.6,0.8,3.0,1.0,5.0,0.1,1.0,100,293,0.4953271028037383,0.4954258583753112,0.7435019839775396,-0.0058343980278696694
83,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.01,0.6,0.8,3.0,1.0,5.0,0.1,1.0,100,373,0.5794392523364486,0.5749072439753612,0.7331843888707837,0.13406575831198775
83,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.01,0.6,0.8,3.0,1.0,5.0,0.1,1.0,100,277,0.4672897196261682,0.4149873115390356,0.6687610046705047,0.04570602117757261
84,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,4,0.03,1.0,0.6,10.0,0.01,5.0,0.5,0.0,100,102,0.4953271028037383,0.49594260565503107,0.7283768207303307,-0.01206493628786931
84,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,4,0.03,1.0,0.6,10.0,0.01,5.0,0.5,0.0,100,157,0.5233644859813084,0.5204826038159371,0.7102554852486153,0.08349183797550763
84,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,4,0.03,1.0,0.6,10.0,0.01,5.0,0.5,0.0,100,82,0.48598130841121495,0.4332568527693723,0.668424022484249,0.03722663998913811
85,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.03,0.6,1.0,1.0,1.0,1.0,0.5,1.0,50,57,0.48598130841121495,0.4881066203100102,0.7506756039746215,-0.03276560846751386
