trial_id,fold_id,train_start,train_end,val_start,val_end,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda,gamma,max_delta_step,early_stopping_rounds,best_iteration,val_rmse,val_mae,val_corr,val_r2
43,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.05,0.8,1.0,1.0,0.1,1.0,0.0,0.0,50,131,0.4884844720363617,0.3991692364215851,0.872734140836173,0.7546684145927429
43,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.05,0.8,1.0,1.0,0.1,1.0,0.0,0.0,50,349,0.43564528226852417,0.3326312303543091,0.8309447853565086,0.6681640148162842
44,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.01,0.8,0.8,5.0,0.01,5.0,0.0,0.0,50,166,0.6026179790496826,0.4722488224506378,0.6318633754811209,0.38410091400146484
44,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.01,0.8,0.8,5.0,0.01,5.0,0.0,0.0,50,798,0.5097526907920837,0.42060282826423645,0.8595637874717512,0.7328402400016785
44,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.01,0.8,0.8,5.0,0.01,5.0,0.0,0.0,50,799,0.4450617730617523,0.33756309747695923,0.8248200789175107,0.653663694858551
45,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,4,0.05,0.6,0.8,5.0,0.1,3.0,0.0,0.0,50,28,0.5790448188781738,0.4503856599330902,0.6722331867027037,0.43134385347366333
45,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,4,0.05,0.6,0.8,5.0,0.1,3.0,0.0,0.0,50,199,0.5045409202575684,0.42033636569976807,0.8613282980256367,0.7382752895355225
45,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,4,0.05,0.6,0.8,5.0,0.1,3.0,0.0,0.0,50,305,0.4310641586780548,0.328556090593338,0.8373308173779583,0.6751062870025635
46,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,4,0.03,0.8,1.0,5.0,0.1,5.0,0.5,0.0,50,107,0.5641987919807434,0.4482235312461853,0.6973740984124464,0.4601293206214905
46,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,4,0.03,0.8,1.0,5.0,0.1,5.0,0.5,0.0,50,208,0.5031585693359375,0.4176883101463318,0.8668156001116767,0.7397074699401855
46,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,4,0.03,0.8,1.0,5.0,0.1,5.0,0.5,0.0,50,362,0.4625796973705292,0.3526768982410431,0.8031529657677291,0.6258630752563477
47,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.03,1.0,1.0,3.0,0.01,3.0,0.1,1.0,100,122,0.5212120413780212,0.4061078727245331,0.7427815547603688,0.5392616987228394
47,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.03,1.0,1.0,3.0,0.01,3.0,0.1,1.0,100,335,0.49104759097099304,0.4035120904445648,0.8710334419219101,0.7520871162414551
47,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.03,1.0,1.0,3.0,0.01,3.0,0.1,1.0,100,438,0.4248594641685486,0.33523520827293396,0.8318844119563976,0.684391975402832
48,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,2,0.1,0.8,0.6,10.0,0.0,3.0,0.1,0.0,100,32,0.504039466381073,0.3890893757343292,0.7574114222175474,0.5691218376159668
48,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,2,0.1,0.8,0.6,10.0,0.0,3.0,0.1,0.0,100,73,0.49341827630996704,0.4104888141155243,0.8690479271662453,0.7496875524520874
48,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,2,0.1,0.8,0.6,10.0,0.0,3.0,0.1,0.0,100,191,0.43928226828575134,0.33484068512916565,0.8188352552259504,0.6626002192497253
49,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,5,0.1,0.6,1.0,10.0,0.1,10.0,0.5,1.0,50,41,0.5122859477996826,0.3983418047428131,0.7479625568258073,0.5549075603485107
49,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,5,0.1,0.6,1.0,10.0,0.1,10.0,0.5,1.0,50,134,0.5063214302062988,0.41796785593032837,0.862445553174727,0.7364248037338257
49,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,5,0.1,0.6,1.0,10.0,0.1,10.0,0.5,1.0,50,350,0.4506753981113434,0.3384658098220825,0.8141072241452864,0.6448717713356018
50,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.03,0.6,0.8,1.0,0.01,10.0,0.0,0.0,100,151,0.5042365193367004,0.39217352867126465,0.7552697342594059,0.5687848329544067
50,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.03,0.6,0.8,1.0,0.01,10.0,0.0,0.0,100,462,0.49957433342933655,0.41804787516593933,0.8652998229387654,0.7434026002883911
50,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.03,0.6,0.8,1.0,0.01,10.0,0.0,0.0,100,912,0.4301261007785797,0.326593816280365,0.8371234534088002,0.6765187978744507
51,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.1,1.0,0.6,5.0,0.1,1.0,0.1,1.0,100,12,0.6401450037956238,0.5016927123069763,0.5796526781501355,0.3050042986869812
51,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.1,1.0,0.6,5.0,0.1,1.0,0.1,1.0,100,44,0.506769597530365,0.41679075360298157,0.859565429700671,0.7359579801559448
51,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.1,1.0,0.6,5.0,0.1,1.0,0.1,1.0,100,45,0.451043039560318,0.3467542231082916,0.8098026654213784,0.6442921757698059
52,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.01,1.0,1.0,3.0,1.0,5.0,0.5,0.0,100,318,0.601893961429596,0.4806939959526062,0.6519563184664426,0.3855798840522766
52,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,3,0.01,1.0,1.0,3.0,1.0,5.0,0.5,0.0,100,381,0.527504026889801,0.4393356442451477,0.8544732112325689,0.7139094471931458
52,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,3,0.01,1.0,1.0,3.0,1.0,5.0,0.5,0.0,100,413,0.48606815934181213,0.3773079216480255,0.7823036650032634,0.5869032144546509
53,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.01,0.6,1.0,10.0,0.0,10.0,0.1,0.0,100,452,0.5179164409637451,0.40298914909362793,0.7413477611202695,0.5450697541236877
53,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.01,0.6,1.0,10.0,0.0,10.0,0.1,0.0,100,499,0.515221118927002,0.42586827278137207,0.8606427581599345,0.7270774841308594
53,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.01,0.6,1.0,10.0,0.0,10.0,0.1,0.0,100,499,0.46167582273483276,0.3566356599330902,0.8082768444935714,0.6273237466812134
54,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.05,0.6,0.8,5.0,0.0,5.0,0.0,0.0,50,35,0.5696226954460144,0.4400949478149414,0.6797365270801743,0.44969940185546875
54,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.05,0.6,0.8,5.0,0.0,5.0,0.0,0.0,50,228,0.52364182472229,0.43457406759262085,0.8495384686100382,0.7180834412574768
54,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.05,0.6,0.8,5.0,0.0,5.0,0.0,0.0,50,269,0.4362332820892334,0.33340704441070557,0.8311364075348312,0.6672676801681519
55,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,4,0.1,1.0,1.0,3.0,1.0,5.0,0.5,1.0,100,40,0.621021032333374,0.4988410174846649,0.637002178643887,0.3459091782569885
55,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,4,0.1,1.0,1.0,3.0,1.0,5.0,0.5,1.0,100,38,0.532878577709198,0.43669262528419495,0.8483285648729705,0.708050012588501
55,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,4,0.1,1.0,1.0,3.0,1.0,5.0,0.5,1.0,100,34,0.48273155093193054,0.37208589911460876,0.7862289959064505,0.5925551652908325
56,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,3,0.01,0.6,0.8,3.0,1.0,5.0,0.5,0.0,50,377,0.5101999640464783,0.3957192897796631,0.7479437583306069,0.5585248470306396
56,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,3,0.01,0.6,0.8,3.0,1.0,5.0,0.5,0.0,50,1051,0.5116322636604309,0.42657768726348877,0.8616620343188252,0.7308664321899414
56,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,3,0.01,0.6,0.8,3.0,1.0,5.0,0.5,0.0,50,910,0.4709666967391968,0.37189623713493347,0.793031948710671,0.6121731996536255
57,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.03,0.6,1.0,3.0,1.0,1.0,0.0,1.0,100,76,0.5993046760559082,0.4724218547344208,0.6380010970620426,0.3908548951148987
57,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.03,0.6,1.0,3.0,1.0,1.0,0.0,1.0,100,409,0.5002586245536804,0.41096457839012146,0.8652512734271856,0.742699146270752
57,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.03,0.6,1.0,3.0,1.0,1.0,0.0,1.0,100,799,0.4304894208908081,0.3270030915737152,0.8302112347726385,0.6759721040725708
58,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.01,0.6,0.6,1.0,1.0,5.0,0.1,0.0,100,292,0.5514807105064392,0.4254198968410492,0.6970335725748774,0.48419445753097534
58,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.01,0.6,0.6,1.0,1.0,5.0,0.1,0.0,100,1597,0.5266347527503967,0.4364631474018097,0.8505378300130959,0.7148516178131104
58,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.01,0.6,0.6,1.0,1.0,5.0,0.1,0.0,100,1576,0.45353588461875916,0.3547636866569519,0.8098614702845721,0.6403493881225586
59,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.05,1.0,0.6,3.0,0.1,1.0,0.1,0.0,50,27,0.617587685585022,0.483296275138855,0.6124044863486447,0.3531215786933899
59,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,3,0.05,1.0,0.6,3.0,0.1,1.0,0.1,0.0,50,95,0.4831237196922302,0.4058256447315216,0.875177620589358,0.7600234746932983
59,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,3,0.05,1.0,0.6,3.0,0.1,1.0,0.1,0.0,50,125,0.4330075681209564,0.33313584327697754,0.8276076236383629,0.6721701622009277
60,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.01,0.8,1.0,3.0,1.0,3.0,0.5,0.0,50,443,0.5599145293235779,0.44185009598731995,0.6998119053759178,0.46829724311828613
60,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.01,0.8,1.0,3.0,1.0,3.0,0.5,0.0,50,796,0.5306110978126526,0.4396654963493347,0.850585375693233,0.7105293273925781
60,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.01,0.8,1.0,3.0,1.0,3.0,0.5,0.0,50,631,0.476108580827713,0.3684283196926117,0.79087109372001,0.6036585569381714
61,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,2,0.05,1.0,1.0,5.0,0.1,10.0,0.5,0.0,50,1197,0.5281407237052917,0.4108140170574188,0.7299116359852706,0.5269306898117065
61,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,2,0.05,1.0,1.0,5.0,0.1,10.0,0.5,0.0,50,100,0.5095023512840271,0.41566380858421326,0.8675055271995449,0.733102560043335
61,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,2,0.05,1.0,1.0,5.0,0.1,10.0,0.5,0.0,50,121,0.4634777903556824,0.369875967502594,0.7966767587613822,0.6244089603424072
62,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.01,0.6,0.8,3.0,0.1,3.0,0.5,0.0,50,290,0.5364569425582886,0.4217873215675354,0.7213914181999447,0.511915385723114
62,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.01,0.6,0.8,3.0,0.1,3.0,0.5,0.0,50,710,0.5024458765983582,0.4177790880203247,0.867034171810936,0.7404443025588989
62,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.01,0.6,0.8,3.0,0.1,3.0,0.5,0.0,50,632,0.45110514760017395,0.35247042775154114,0.8098536828492551,0.6441942453384399
63,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,3,0.01,0.6,0.8,5.0,0.01,1.0,0.0,0.0,50,165,0.5526060461997986,0.4280284345149994,0.7025716307271016,0.4820871949195862
63,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,3,0.01,0.6,0.8,5.0,0.01,1.0,0.0,0.0,50,529,0.4859153926372528,0.40704768896102905,0.8736130700017612,0.7572421431541443
63,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,3,0.01,0.6,0.8,5.0,0.01,1.0,0.0,0.0,50,1040,0.4254280924797058,0.32598310708999634,0.8347195032140579,0.6835465431213379
64,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.01,1.0,1.0,3.0,1.0,10.0,0.5,1.0,50,457,0.6000790596008301,0.48159465193748474,0.6600498628386494,0.38927972316741943
64,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.01,1.0,1.0,3.0,1.0,10.0,0.5,1.0,50,493,0.5343024730682373,0.4420616626739502,0.8492314004874195,0.7064876556396484
64,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.01,1.0,1.0,3.0,1.0,10.0,0.5,1.0,50,488,0.48139142990112305,0.3695380389690399,0.7886247744991036,0.5948142409324646
65,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,2,0.03,0.6,0.6,1.0,0.01,10.0,0.5,1.0,100,180,0.49326270818710327,0.3835151791572571,0.7675711085529578,0.5873498916625977
65,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,2,0.03,0.6,0.6,1.0,0.01,10.0,0.5,1.0,100,433,0.4982059597969055,0.4174932539463043,0.8684622088490676,0.7448064088821411
65,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,2,0.03,0.6,0.6,1.0,0.01,10.0,0.5,1.0,100,785,0.44849127531051636,0.3559628427028656,0.8126619405298583,0.6483056545257568
66,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,4,0.1,1.0,0.6,10.0,0.0,1.0,0.0,1.0,50,26,0.5978175401687622,0.47668179869651794,0.6651977733602031,0.39387422800064087
66,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,4,0.1,1.0,0.6,10.0,0.0,1.0,0.0,1.0,50,131,0.4982132315635681,0.4139453172683716,0.8634921527181784,0.7447988986968994
66,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,4,0.1,1.0,0.6,10.0,0.0,1.0,0.0,1.0,50,150,0.43581774830818176,0.33202385902404785,0.8251703350860545,0.6679012775421143
67,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,3,0.1,0.6,1.0,10.0,1.0,1.0,0.5,0.0,50,34,0.5217493772506714,0.4099580943584442,0.7422172837600877,0.538311243057251
67,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,3,0.1,0.6,1.0,10.0,1.0,1.0,0.5,0.0,50,179,0.49189475178718567,0.399047315120697,0.8728662304682954,0.7512309551239014
67,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,3,0.1,0.6,1.0,10.0,1.0,1.0,0.5,0.0,50,61,0.4641214609146118,0.3640086352825165,0.7945927173456164,0.6233649253845215
68,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,3,0.03,1.0,0.8,1.0,0.1,3.0,0.5,0.0,50,98,0.597501814365387,0.47389188408851624,0.662119120967918,0.39451438188552856
68,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,3,0.03,1.0,0.8,1.0,0.1,3.0,0.5,0.0,50,109,0.5073076486587524,0.42201709747314453,0.8691772328287218,0.7353970408439636
68,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,3,0.03,1.0,0.8,1.0,0.1,3.0,0.5,0.0,50,128,0.46416106820106506,0.3620113432407379,0.8028364759236462,0.6233006715774536
69,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,5,0.03,1.0,0.8,10.0,0.1,1.0,0.5,0.0,100,1054,0.5855572819709778,0.4665234386920929,0.6707805514795675,0.41848069429397583
69,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,5,0.03,1.0,0.8,10.0,0.1,1.0,0.5,0.0,100,103,0.5149423480033875,0.43044063448905945,0.8605941365523118,0.7273728251457214
69,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,5,0.03,1.0,0.8,10.0,0.1,1.0,0.5,0.0,100,100,0.4604814946651459,0.3519800007343292,0.8079296196432662,0.6292494535446167
70,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,2,0.05,0.6,0.8,10.0,1.0,5.0,0.1,1.0,100,101,0.496154248714447,0.3867000639438629,0.7672835275703563,0.5824977159500122
70,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,2,0.05,0.6,0.8,10.0,1.0,5.0,0.1,1.0,100,193,0.48731693625450134,0.40616267919540405,0.8743592399949417,0.7558397650718689
70,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,2,0.05,0.6,0.8,10.0,1.0,5.0,0.1,1.0,100,474,0.43879833817481995,0.33431321382522583,0.8268705473825692,0.6633431911468506
71,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.01,0.6,0.8,1.0,0.1,1.0,0.5,1.0,100,367,0.546487033367157,0.43448689579963684,0.7141090233466746,0.49349337816238403
71,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.01,0.6,0.8,1.0,0.1,1.0,0.5,1.0,100,742,0.4865163564682007,0.40681949257850647,0.8756865231929633,0.7566413283348083
71,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.01,0.6,0.8,1.0,0.1,1.0,0.5,1.0,100,639,0.4483243227005005,0.34788084030151367,0.8121235963984582,0.6485673785209656
72,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.05,1.0,1.0,1.0,0.01,10.0,0.5,0.0,50,1346,0.533860981464386,0.4151957035064697,0.724883715264239,0.5166277289390564
72,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.05,1.0,1.0,1.0,0.01,10.0,0.5,0.0,50,102,0.5097346901893616,0.4170242249965668,0.866530442532639,0.7328591346740723
72,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.05,1.0,1.0,1.0,0.01,10.0,0.5,0.0,50,1352,0.466164231300354,0.3717461824417114,0.7944063714649376,0.6200422048568726
73,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,4,0.05,0.6,0.6,1.0,0.0,3.0,0.5,1.0,100,101,0.5282519459724426,0.4181196987628937,0.736035742210251,0.5267314314842224
73,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,4,0.05,0.6,0.6,1.0,0.0,3.0,0.5,1.0,100,126,0.5035492181777954,0.4192294776439667,0.8668963118837574,0.7393031120300293
73,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,4,0.05,0.6,0.6,1.0,0.0,3.0,0.5,1.0,100,350,0.44724056124687195,0.35129863023757935,0.8110795327920545,0.6502643823623657
74,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,3,0.01,0.8,0.6,3.0,1.0,10.0,0.1,0.0,100,296,0.5503397583961487,0.4236832857131958,0.7000479354430713,0.4863264560699463
74,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,3,0.01,0.8,0.6,3.0,1.0,10.0,0.1,0.0,100,1192,0.5267351269721985,0.44103536009788513,0.8486704183426838,0.71474289894104
74,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,3,0.01,0.8,0.6,3.0,1.0,10.0,0.1,0.0,100,1186,0.44779032468795776,0.34785565733909607,0.815215173466115,0.6494040489196777
75,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,2,0.01,0.6,1.0,10.0,0.01,1.0,0.5,0.0,100,374,0.4963994026184082,0.3797760605812073,0.7655515505726748,0.5820850133895874
75,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,2,0.01,0.6,1.0,10.0,0.01,1.0,0.5,0.0,100,605,0.4837309718132019,0.40037885308265686,0.8776381919080741,0.759419858455658
75,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,2,0.01,0.6,1.0,10.0,0.01,1.0,0.5,0.0,100,1186,0.44365793466567993,0.34621211886405945,0.8164015582025579,0.655845046043396
76,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.01,0.8,0.8,10.0,1.0,1.0,0.1,1.0,50,277,0.5917789340019226,0.4690811038017273,0.6560083373548982,0.4060574769973755
76,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.01,0.8,0.8,10.0,1.0,1.0,0.1,1.0,50,799,0.4911224842071533,0.40734753012657166,0.8709037287010024,0.7520114779472351
76,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.01,0.8,0.8,10.0,1.0,1.0,0.1,1.0,50,799,0.4344705641269684,0.3324110805988312,0.8294407413196898,0.6699512004852295
77,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,3,0.05,0.6,0.6,1.0,1.0,3.0,0.5,0.0,100,113,0.5058237314224243,0.39395034313201904,0.7559347930858187,0.566065788269043
77,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,3,0.05,0.6,0.6,1.0,1.0,3.0,0.5,0.0,100,496,0.5064913034439087,0.42386552691459656,0.8644627641722357,0.7362478971481323
77,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,3,0.05,0.6,0.6,1.0,1.0,3.0,0.5,0.0,100,350,0.4605506956577301,0.3650904893875122,0.8011633342831044,0.6291379928588867
78,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,4,0.03,0.8,1.0,3.0,0.0,10.0,0.0,1.0,100,66,0.5999356508255005,0.4685203731060028,0.6335881787578188,0.3895716071128845
78,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,4,0.03,0.8,1.0,3.0,0.0,10.0,0.0,1.0,100,1190,0.5169718861579895,0.4268987476825714,0.8524033196948072,0.7252196073532104
78,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,4,0.03,0.8,1.0,3.0,0.0,10.0,0.0,1.0,100,1193,0.4499109089374542,0.3427905738353729,0.8183369193212091,0.6460756063461304
79,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,2,0.03,1.0,0.6,1.0,0.01,3.0,0.1,0.0,50,140,0.508019208908081,0.3947501480579376,0.7555647667799934,0.5622908473014832
79,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,2,0.03,1.0,0.6,1.0,0.01,3.0,0.1,0.0,50,217,0.4824870228767395,0.39662498235702515,0.8785404921521376,0.7606556415557861
79,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,2,0.03,1.0,0.6,1.0,0.01,3.0,0.1,0.0,50,406,0.42258650064468384,0.33197370171546936,0.8329352804464815,0.6877598762512207
80,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,4,0.03,1.0,1.0,3.0,0.01,10.0,0.1,0.0,50,40,0.6567742824554443,0.5167115926742554,0.5347823704487903,0.26842695474624634
80,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,4,0.03,1.0,1.0,3.0,0.01,10.0,0.1,0.0,50,214,0.5324006080627441,0.44196876883506775,0.8443798908303451,0.7085735201835632
80,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,4,0.03,1.0,1.0,3.0,0.01,10.0,0.1,0.0,50,174,0.47540950775146484,0.36622604727745056,0.7984531611549046,0.6048215627670288
81,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.05,0.6,1.0,5.0,0.0,3.0,0.0,1.0,100,32,0.5767775177955627,0.451664000749588,0.6726848330811869,0.4357883334159851
81,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.05,0.6,1.0,5.0,0.0,3.0,0.0,1.0,100,104,0.5051102042198181,0.41817450523376465,0.8620239706772092,0.7376843094825745
81,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.05,0.6,1.0,5.0,0.0,3.0,0.0,1.0,100,468,0.4269152283668518,0.3283117711544037,0.8371522026191439,0.6813303232192993
82,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.1,1.0,0.6,3.0,0.1,10.0,0.5,0.0,100,34,0.5981043577194214,0.4738108217716217,0.6628636985615726,0.3932926058769226
82,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.1,1.0,0.6,3.0,0.1,10.0,0.5,0.0,100,42,0.5455372333526611,0.4504033029079437,0.8416273713062238,0.6940145492553711
82,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.1,1.0,0.6,3.0,0.1,10.0,0.5,0.0,100,44,0.4631994664669037,0.36635902523994446,0.8032317944695502,0.6248598694801331
83,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.01,0.6,0.8,3.0,1.0,5.0,0.1,1.0,100,292,0.5568698048591614,0.4330727756023407,0.6914926655855219,0.4740642309188843
83,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.01,0.6,0.8,3.0,1.0,5.0,0.1,1.0,100,499,0.5272276401519775,0.4331514537334442,0.8552131296918211,0.7142091393470764
83,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.01,0.6,0.8,3.0,1.0,5.0,0.1,1.0,100,499,0.457138329744339,0.35387343168258667,0.8114281348246934,0.6346132755279541
84,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,4,0.03,1.0,0.6,10.0,0.01,5.0,0.5,0.0,100,1509,0.5740865468978882,0.45370879769325256,0.6895746690114711,0.4410408139228821
84,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,4,0.03,1.0,0.6,10.0,0.01,5.0,0.5,0.0,100,128,0.5253744125366211,0.43780848383903503,0.853999119552847,0.7162147760391235
84,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,4,0.03,1.0,0.6,10.0,0.01,5.0,0.5,0.0,100,134,0.4547214210033417,0.354852557182312,0.8104457999272319,0.6384667158126831
85,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.03,0.6,1.0,1.0,1.0,1.0,0.5,1.0,50,180,0.5560784339904785,0.4375891387462616,0.7074274773911122,0.47555792331695557
85,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,3,0.03,0.6,1.0,1.0,1.0,1.0,0.5,1.0,50,335,0.4983433783054352,0.42005065083503723,0.8677165465159237,0.7446656227111816
85,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,3,0.03,0.6,1.0,1.0,1.0,1.0,0.5,1.0,50,317,0.44917798042297363,0.34948039054870605,0.8083977045489585,0.6472277641296387
