rank,trial_id,n_folds,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda,gamma,max_delta_step,early_stopping_rounds,mean_val_start,std_val_start,mean_val_end,std_val_end,mean_best_iteration,std_best_iteration,mean_val_rmse,std_val_rmse,mean_val_mae,std_val_mae,mean_val_corr,std_val_corr,mean_val_r2,std_val_r2,mean_selection_score,std_selection_score
179,182,3,800,4,0.1,0.8,1.0,10.0,0.1,1.0,0.0,0.0,50,,,,,74.66666666666667,60.960825307915755,0.5142193337281545,0.06301284980456029,0.4033960700035095,0.05945345005316838,0.7785677505738858,0.09661282521163192,0.5955227812131246,0.15106836430453902,0.5955227812131246,0.15106836430453902
180,59,3,1600,3,0.05,1.0,0.6,3.0,0.1,1.0,0.1,0.0,50,,,,,82.33333333333333,40.99864496405812,0.5112396577994028,0.07793302433284977,0.40741925438245136,0.061313095490963636,0.7717299101921219,0.11432167821446391,0.5951050718625387,0.17482669390709593,0.5951050718625387,0.17482669390709593
181,187,3,800,3,0.05,1.0,0.6,1.0,0.01,5.0,0.5,1.0,100,,,,,299.6666666666667,312.77929741095215,0.5201189517974854,0.04658613068034075,0.4160088698069255,0.04101812190839192,0.7809669955245844,0.0707025394002686,0.5950939655303955,0.11558195272905637,0.5950939655303955,0.11558195272905637
182,210,3,1200,4,0.03,1.0,0.8,10.0,0.01,1.0,0.0,1.0,100,,,,,267.6666666666667,215.05399838696843,0.5136962036291758,0.07585183686843582,0.41216598947842914,0.06646197243164066,0.7780028106992462,0.10199725665266005,0.5945948362350464,0.16717902876501436,0.5945948362350464,0.16717902876501436
183,60,3,800,5,0.01,0.8,1.0,3.0,1.0,3.0,0.5,0.0,50,,,,,623.3333333333334,144.21357618322747,0.5222114026546478,0.03472535490467492,0.4166479706764221,0.03410810436093782,0.7804227915963869,0.061994812153015215,0.5941617091496786,0.09911857629931696,0.5941617091496786,0.09911857629931696
184,205,3,800,5,0.03,0.8,0.6,3.0,0.0,1.0,0.0,0.0,50,,,,,303.0,212.8395326687847,0.5157877306143442,0.07255298187585416,0.409418523311615,0.05788216926406589,0.7724101661914178,0.10396761789604805,0.593605637550354,0.15972392688908355,0.593605637550354,0.15972392688908355
185,69,3,1200,5,0.03,1.0,0.8,10.0,0.1,1.0,0.5,0.0,100,,,,,419.0,449.01447638133004,0.5203270415465037,0.05120373902986893,0.4163146913051605,0.047817057611428924,0.7797681025583817,0.08000876015759631,0.5917009909947714,0.128869449199376,0.5917009909947714,0.128869449199376
186,235,3,1200,5,0.01,0.8,1.0,1.0,0.0,1.0,0.5,1.0,100,,,,,572.3333333333334,238.79884607947523,0.5162498752276102,0.05895194463833918,0.41212084889411926,0.051507366532268416,0.781448644582904,0.08719092463996282,0.5910224318504333,0.15056804745198826,0.5910224318504333,0.15056804745198826
187,29,3,1600,3,0.05,1.0,0.6,5.0,1.0,10.0,0.5,1.0,100,,,,,97.0,11.575836902790225,0.5238480468591055,0.04443249230572485,0.41924052437146503,0.04047982224186045,0.7782262584039566,0.06767199110127639,0.5906157890955607,0.1105997968084662,0.5906157890955607,0.1105997968084662
188,212,3,500,5,0.05,0.8,0.8,5.0,0.1,3.0,0.1,0.0,100,,,,,178.0,133.99502478326076,0.5163930555184683,0.06845168611799694,0.40492982665697735,0.0543452502558061,0.77209972125029,0.10508011336170545,0.5906059543291727,0.16057337292849536,0.5906059543291727,0.16057337292849536
189,224,3,1200,4,0.05,1.0,0.6,10.0,0.1,1.0,0.1,1.0,50,,,,,80.33333333333333,28.56960311628816,0.5175447861353556,0.07500075003354295,0.4146120051542918,0.06489805551388453,0.7748382804457692,0.100939193637085,0.5904340942700704,0.16385601081066542,0.5904340942700704,0.16385601081066542
190,96,3,1600,5,0.05,1.0,0.8,10.0,0.1,5.0,0.0,1.0,100,,,,,318.6666666666667,208.24077944106486,0.5169537862141927,0.07703786798218393,0.40998712182044983,0.0658956437520958,0.7768835571672068,0.10237312795651447,0.5903215408325195,0.16798501396689905,0.5903215408325195,0.16798501396689905
191,44,3,800,5,0.01,0.8,0.8,5.0,0.01,5.0,0.0,0.0,50,,,,,587.6666666666666,298.1636388890429,0.5191441476345062,0.06466394723257102,0.41013824939727783,0.05548087770315369,0.7720824139567943,0.10015925779912467,0.5902016162872314,0.1492768254780696,0.5902016162872314,0.1492768254780696
192,186,3,500,4,0.05,0.8,1.0,5.0,1.0,5.0,0.1,0.0,50,,,,,187.33333333333334,104.92642925190752,0.5219067136446635,0.05735110959656625,0.4118059476216634,0.050334925278274795,0.7719304893065297,0.08818812097996696,0.5901253819465637,0.1321751975330311,0.5901253819465637,0.1321751975330311
193,180,3,800,3,0.03,1.0,0.6,1.0,1.0,3.0,0.0,1.0,50,,,,,263.6666666666667,168.22471743342462,0.5177700618902842,0.07161857900451095,0.41010892391204834,0.05556553204244246,0.7668318804879831,0.10871896832704545,0.589801549911499,0.16138228267657065,0.589801549911499,0.16138228267657065
194,106,3,1600,5,0.1,0.8,0.8,5.0,0.1,1.0,0.1,0.0,100,,,,,126.66666666666667,99.82095081806334,0.5183362166086832,0.0691001916524867,0.41025419036547345,0.05844121716093557,0.7690919381669034,0.1044413128788027,0.5895778934160868,0.15767413505189945,0.5895778934160868,0.15767413505189945
195,35,3,1600,3,0.03,1.0,0.8,5.0,0.1,1.0,0.5,0.0,50,,,,,607.3333333333334,700.524248132941,0.517257422208786,0.06581971624613718,0.4136972725391388,0.054130864762449014,0.7791488477755864,0.09626396263187585,0.5890395840009054,0.15871475516719918,0.5890395840009054,0.15871475516719918
196,94,3,500,4,0.03,1.0,0.6,5.0,1.0,3.0,0.5,1.0,50,,,,,125.0,12.727922061357855,0.5227045317490896,0.054959427565581996,0.4192939301331838,0.048618629838965116,0.7769598798209985,0.08208398942094883,0.5879172682762146,0.1332179244938333,0.5879172682762146,0.1332179244938333
197,23,3,500,3,0.05,1.0,0.8,1.0,0.1,1.0,0.0,0.0,100,,,,,183.0,184.5661579669108,0.5126216113567352,0.0934871328788889,0.4046342074871063,0.06963596430940266,0.764018162126148,0.13646984149524027,0.5876851280530294,0.20157516872122183,0.5876851280530294,0.20157516872122183
198,78,3,1200,4,0.03,0.8,1.0,3.0,0.0,10.0,0.0,1.0,100,,,,,816.3333333333334,530.5672017337253,0.5222728153069814,0.061361935443322406,0.41273656487464905,0.05229672502539064,0.7681094725912784,0.096132248420512,0.5869556069374084,0.1432626393816567,0.5869556069374084,0.1432626393816567
199,123,3,1600,3,0.03,1.0,0.6,3.0,0.1,10.0,0.5,1.0,50,,,,,668.6666666666666,654.6573319090089,0.5253364543120066,0.04228943248292744,0.4220552245775859,0.036919284828591414,0.7768057602964661,0.06983782004191716,0.586774984995524,0.11464422868482654,0.586774984995524,0.11464422868482654
200,255,3,800,4,0.03,1.0,0.6,5.0,0.1,5.0,0.5,1.0,100,,,,,110.0,29.223278392404914,0.5248028934001923,0.052691477116238034,0.4194226861000061,0.044081367960099475,0.7725161064521558,0.08402944904759362,0.5851964155832926,0.1304206110490692,0.5851964155832926,0.1304206110490692
201,68,3,500,3,0.03,1.0,0.8,1.0,0.1,3.0,0.5,0.0,50,,,,,111.66666666666667,12.39175353029407,0.5229901770750681,0.055554147280294286,0.4193067749341329,0.04571522898186813,0.7780442765734286,0.08632981440694355,0.5844040314356486,0.14185663715029104,0.5844040314356486,0.14185663715029104
202,197,3,1200,4,0.01,0.8,1.0,3.0,1.0,10.0,0.1,1.0,100,,,,,874.0,453.2571014336124,0.5266820987065634,0.051921784109162726,0.416771004597346,0.04441186137300138,0.7669126837577389,0.08437719432484647,0.584320584932963,0.12406609629488546,0.584320584932963,0.12406609629488546
203,91,3,1600,3,0.05,1.0,0.8,3.0,0.1,1.0,0.1,1.0,50,,,,,95.0,31.843366656181317,0.5166831612586975,0.08088648527190093,0.414945383866628,0.0693306903610393,0.7757368917725781,0.10735597902038975,0.5839623014132181,0.18510331528163537,0.5839623014132181,0.18510331528163537
204,215,3,1600,4,0.03,0.8,0.8,1.0,0.01,10.0,0.0,0.0,50,,,,,293.6666666666667,171.7058207775406,0.5273332794507345,0.06184602191917314,0.4128517011801402,0.04822642030020645,0.7643290411451278,0.09408609087689537,0.5818867882092794,0.1373569821016195,0.5818867882092794,0.1373569821016195
205,43,3,500,4,0.05,0.8,1.0,1.0,0.1,1.0,0.0,0.0,50,,,,,166.0,137.37782450842155,0.5193236569563547,0.08380015349122369,0.40507859985033673,0.06170715657488524,0.7597031248667943,0.13141258697932917,0.5804857214291891,0.18850134394415818,0.5804857214291891,0.18850134394415818
206,25,3,1200,4,0.01,1.0,0.6,5.0,0.1,3.0,0.0,1.0,100,,,,,699.0,435.29377053510274,0.5222628712654114,0.07988980542584606,0.4138847092787425,0.06411897798250048,0.7615181456351183,0.12035266747887284,0.5799930095672607,0.17768036165045667,0.5799930095672607,0.17768036165045667
207,140,3,500,4,0.03,1.0,0.8,10.0,0.01,3.0,0.0,1.0,50,,,,,159.66666666666666,79.14683962245253,0.5243403911590576,0.0758961531831548,0.4173978765805562,0.06740906466677524,0.765667080587961,0.11047868751860701,0.5796196262041727,0.16807336179256688,0.5796196262041727,0.16807336179256688
208,138,3,1200,4,0.03,1.0,0.8,10.0,0.01,3.0,0.1,1.0,100,,,,,133.66666666666666,58.37998134825175,0.5257282356421152,0.07094683532069818,0.4213437040646871,0.061965390298559825,0.76527731821554,0.1067872402327998,0.5784148971239725,0.161544104829975,0.5784148971239725,0.161544104829975
209,156,3,800,5,0.1,0.8,1.0,5.0,0.0,5.0,0.0,1.0,100,,,,,91.0,53.85783756025363,0.5238830546538035,0.07194023330082128,0.4159435033798218,0.06461623543121442,0.7674061045138005,0.11044348902818121,0.5773750146230062,0.1703600601984165,0.5773750146230062,0.1703600601984165
210,146,3,500,3,0.01,1.0,0.8,10.0,1.0,3.0,0.0,0.0,100,,,,,439.3333333333333,84.38140922159468,0.5282184878985087,0.06052574359498645,0.422121266523997,0.050250157969707984,0.771059475908911,0.08789999480831677,0.5773227214813232,0.14560008788283507,0.5773227214813232,0.14560008788283507
211,116,3,500,4,0.01,1.0,1.0,10.0,0.0,3.0,0.0,0.0,50,,,,,398.3333333333333,136.04982747345016,0.5264157851537069,0.06803327377578973,0.42238324880599976,0.05980779646090954,0.7665931795904664,0.10295827712090666,0.5762270291646322,0.16156019793151505,0.5762270291646322,0.16156019793151505
212,240,3,1600,3,0.05,1.0,1.0,1.0,0.1,1.0,0.1,0.0,50,,,,,85.66666666666667,29.00957696271277,0.5191764434178671,0.09042900658991106,0.41781126459439594,0.07386791298300499,0.7733073338660438,0.11750414150847759,0.576098640759786,0.20334175993043824,0.576098640759786,0.20334175993043824
213,179,3,1200,3,0.05,1.0,0.8,5.0,1.0,1.0,0.1,1.0,50,,,,,95.0,50.20624131187941,0.5233326554298401,0.08561248800584167,0.41708346207936603,0.06502153657958827,0.755045318397673,0.13175725942548283,0.5734518567721049,0.1936429729828253,0.5734518567721049,0.1936429729828253
214,181,3,800,3,0.1,1.0,0.6,3.0,0.0,5.0,0.5,0.0,100,,,,,316.6666666666667,341.6209725542167,0.530441552400589,0.05875996486768078,0.4258326192696889,0.04764627647024363,0.7695393532587204,0.08478325354053368,0.5734034975369772,0.1458823985524996,0.5734034975369772,0.1458823985524996
215,97,3,800,3,0.01,1.0,0.8,5.0,0.01,5.0,0.0,0.0,50,,,,,557.3333333333334,306.41402636882594,0.5274356404940287,0.07746335834469993,0.41987194617589313,0.06025668175147507,0.7556549347126674,0.122119891363187,0.5721355279286703,0.17686628950917507,0.5721355279286703,0.17686628950917507
216,82,3,800,5,0.1,1.0,0.6,3.0,0.1,10.0,0.5,0.0,100,,,,,40.0,4.320493798938574,0.5356136858463287,0.055519906443822674,0.43019104997317,0.046136561936607964,0.7692409547791156,0.07683595321824634,0.5707223415374756,0.12859905587039175,0.5707223415374756,0.12859905587039175
217,211,3,1200,5,0.01,0.8,1.0,3.0,0.0,3.0,0.0,0.0,50,,,,,842.3333333333334,504.4028372464039,0.5287651022275289,0.07244311369756584,0.41424721479415894,0.05856677189599653,0.7557270536429255,0.11788427134402729,0.5704619487126669,0.17138211693645616,0.5704619487126669,0.17138211693645616
218,41,3,500,3,0.03,1.0,1.0,1.0,0.0,5.0,0.5,0.0,100,,,,,119.0,16.30950643030009,0.5313825706640879,0.05992292617748649,0.4257224500179291,0.05198831454651292,0.7688949177166706,0.09097093569826234,0.5703603029251099,0.1511335914632183,0.5703603029251099,0.1511335914632183
219,203,3,500,4,0.1,1.0,0.6,1.0,0.01,3.0,0.5,1.0,100,,,,,179.0,158.16657885491065,0.5314209957917532,0.06603140893771849,0.4256877799828847,0.058867114886430476,0.7675157796939569,0.09257726969504688,0.5696284770965576,0.15860545664484857,0.5696284770965576,0.15860545664484857
220,115,3,800,5,0.1,1.0,0.6,1.0,0.01,10.0,0.5,1.0,50,,,,,294.3333333333333,353.31981106200215,0.5368441243966421,0.05802425883586633,0.4316169321537018,0.04728332425572837,0.7679938010613996,0.07632764665391513,0.5692098736763,0.12968393395611763,0.5692098736763,0.12968393395611763
221,195,3,500,5,0.03,1.0,0.6,5.0,0.01,1.0,0.1,0.0,50,,,,,100.33333333333333,37.72119946248911,0.5285090108712515,0.07708889715247867,0.42247943083445233,0.0633978346005776,0.7572275782727766,0.11903250070658138,0.5690400203069051,0.17978984107910212,0.5690400203069051,0.17978984107910212
222,141,3,800,4,0.01,1.0,0.8,1.0,0.01,5.0,0.5,0.0,100,,,,,356.0,40.422765862815474,0.5333864490191141,0.05415295067640433,0.4259251852830251,0.048938136409703556,0.7677391455741275,0.08704489815733679,0.5685805678367615,0.14315068678888218,0.5685805678367615,0.14315068678888218
223,121,3,800,3,0.1,1.0,0.6,3.0,1.0,3.0,0.5,1.0,50,,,,,36.666666666666664,3.6817870057290873,0.5332576930522919,0.06051688920934193,0.4310287932554881,0.04940177215710232,0.7663264084337441,0.08901689503399561,0.5684843063354492,0.14973886560905217,0.5684843063354492,0.14973886560905217
224,161,3,1200,5,0.01,0.8,1.0,3.0,1.0,3.0,0.1,0.0,50,,,,,650.3333333333334,384.0150460015278,0.5360325376192728,0.0577358788993356,0.4230541984240214,0.04871503452434438,0.7558563236338326,0.09813459554080667,0.566646953423818,0.14129544623688678,0.566646953423818,0.14129544623688678
225,133,3,1600,4,0.01,1.0,0.8,1.0,0.1,5.0,0.5,0.0,100,,,,,357.6666666666667,46.44949467492144,0.5354591806729635,0.05283742390289341,0.4285181562105815,0.04796459884061027,0.7658099777667925,0.08534094285161171,0.5664612054824829,0.13972537578012645,0.5664612054824829,0.13972537578012645
226,183,3,500,5,0.01,1.0,0.8,1.0,0.01,5.0,0.5,1.0,50,,,,,301.6666666666667,118.4042041295644,0.5354170501232147,0.056391650527270645,0.42458491524060565,0.047126586222154716,0.7582828418394633,0.10004824727144962,0.5656006336212158,0.1453261487802858,0.5656006336212158,0.1453261487802858
227,2,3,800,4,0.1,1.0,0.8,5.0,0.01,3.0,0.5,1.0,50,,,,,26.0,11.575836902790225,0.5333018998305002,0.06989349679387433,0.42191991209983826,0.05807171111324747,0.7544201626680257,0.11710661842738142,0.5636207262674967,0.16989228385077468,0.5636207262674967,0.16989228385077468
228,64,3,500,4,0.01,1.0,1.0,3.0,1.0,10.0,0.5,1.0,50,,,,,479.3333333333333,15.923427883328248,0.5385909875233968,0.04854881995207009,0.43106478452682495,0.046403086278299775,0.7659686792750575,0.07887706694550721,0.5635272065798441,0.13137573848764997,0.5635272065798441,0.13137573848764997
229,102,3,500,5,0.05,1.0,1.0,5.0,1.0,3.0,0.5,1.0,50,,,,,72.66666666666667,5.557777333511022,0.5354185402393341,0.060592739271143004,0.4267054597536723,0.05601684650329897,0.7645717006683207,0.09265244790822853,0.5633767445882162,0.15464638068766912,0.5633767445882162,0.15464638068766912
230,173,3,800,4,0.05,1.0,0.6,5.0,1.0,1.0,0.1,0.0,100,,,,,70.66666666666667,31.846855766656496,0.535801907380422,0.07253517273080158,0.4270340899626414,0.05932871263219305,0.7510944553138965,0.1142760565499946,0.562349259853363,0.16741656040647163,0.562349259853363,0.16741656040647163
231,52,3,1600,3,0.01,1.0,1.0,3.0,1.0,5.0,0.5,0.0,100,,,,,370.6666666666667,39.46587837050577,0.5384887158870697,0.0479193882236592,0.43244585394859314,0.04248742557334615,0.7629110649007583,0.08380663326158788,0.562130848566691,0.13517970284485195,0.562130848566691,0.13517970284485195
232,51,3,1600,5,0.1,1.0,0.6,5.0,0.1,1.0,0.1,1.0,100,,,,,33.666666666666664,15.326085243430198,0.5326525469621023,0.07934033662174249,0.4217458963394165,0.06335034300589365,0.7496735910907283,0.121927345319644,0.5617514848709106,0.18536449342392675,0.5617514848709106,0.18536449342392675
233,250,3,1200,4,0.1,1.0,1.0,1.0,1.0,10.0,0.5,1.0,100,,,,,45.0,5.715476066494082,0.5416341225306193,0.050833437118822176,0.4368591606616974,0.04519669934268102,0.7623100521277997,0.07830587676295846,0.560375988483429,0.12903187397277516,0.560375988483429,0.12903187397277516
234,241,3,1600,3,0.05,1.0,1.0,3.0,0.0,3.0,0.1,0.0,100,,,,,85.0,49.82636517614612,0.5307328601678213,0.08860023808644753,0.4197680155436198,0.06424963031721143,0.7435564700024627,0.14503126943385572,0.5601148009300232,0.2031927840496333,0.5601148009300232,0.2031927840496333
235,230,3,800,4,0.1,1.0,0.8,1.0,0.01,5.0,0.5,1.0,100,,,,,201.33333333333334,186.28353538505635,0.5409356554349264,0.05317781906822411,0.43580470482508343,0.05001233741579753,0.7618283204235204,0.07968934150191831,0.5589892466862997,0.1384615799075998,0.5589892466862997,0.1384615799075998
236,34,3,500,4,0.05,1.0,0.6,1.0,0.1,5.0,0.0,0.0,50,,,,,319.3333333333333,207.59950759950166,0.5362375676631927,0.0752771004448787,0.41978241006533307,0.05864834165647002,0.7458664237541708,0.12201592479415863,0.5589878559112549,0.17653143145260652,0.5589878559112549,0.17653143145260652
237,178,3,800,4,0.1,1.0,1.0,5.0,1.0,1.0,0.5,0.0,100,,,,,28.0,0.816496580927726,0.5417182743549347,0.056599481811499784,0.4326506455739339,0.0534808335100614,0.7613949102680851,0.08745040175608838,0.5567101836204529,0.14466526270176644,0.5567101836204529,0.14466526270176644
238,221,3,1200,4,0.1,1.0,0.6,3.0,0.0,1.0,0.5,0.0,100,,,,,30.666666666666668,3.8586123009300755,0.537276953458786,0.074895916587341,0.42882365981737774,0.06361067174702884,0.7614099519159726,0.10477769867976812,0.5552920897801717,0.18076273770986664,0.5552920897801717,0.18076273770986664
239,168,3,1600,4,0.05,1.0,0.6,3.0,1.0,1.0,0.1,0.0,100,,,,,65.66666666666667,29.892399628593814,0.5403590401013693,0.07085070856675788,0.4287365674972534,0.0602574813991914,0.7453676878074873,0.11707900112907939,0.5542139609654745,0.1695833835128471,0.5542139609654745,0.1695833835128471
240,40,3,800,3,0.03,1.0,1.0,3.0,0.0,10.0,0.1,1.0,50,,,,,543.6666666666666,358.97477472503397,0.5393214027086893,0.07375192732019492,0.4295746286710103,0.05736700934273171,0.7426514135270318,0.12525617073076037,0.5538335839907328,0.17669452062289837,0.5538335839907328,0.17669452062289837
241,154,3,1200,5,0.03,1.0,1.0,1.0,0.0,5.0,0.5,0.0,50,,,,,563.0,459.1477612562939,0.5428792138894399,0.052710214358621284,0.4322260916233063,0.04890535432688536,0.7600103151580012,0.08747616469190149,0.5522603591283163,0.14803851077638328,0.5522603591283163,0.14803851077638328
242,232,3,1600,5,0.03,1.0,1.0,1.0,0.0,5.0,0.5,0.0,100,,,,,696.3333333333334,644.7523210935774,0.5428792138894399,0.052710214358621284,0.4322260916233063,0.04890535432688536,0.7600103161985291,0.0874761633270671,0.5522603591283163,0.14803851077638328,0.5522603591283163,0.14803851077638328
243,6,3,1200,4,0.05,1.0,0.8,5.0,0.1,5.0,0.0,1.0,50,,,,,343.0,289.3129793147898,0.5374907751878103,0.08740694420161674,0.42527420322100323,0.06942290518029502,0.7384891650135691,0.14162551543212817,0.5519290963808695,0.20025623674804316,0.5519290963808695,0.20025623674804316
244,218,3,500,5,0.1,1.0,0.6,3.0,0.01,5.0,0.1,1.0,100,,,,,38.333333333333336,18.660713336371206,0.5386014183362325,0.08225704660256968,0.4278058509031932,0.06620751348684278,0.7433246843481638,0.13195119877274472,0.5519197185834249,0.19170008217159742,0.5519197185834249,0.19170008217159742
245,36,3,800,5,0.01,1.0,0.8,3.0,0.01,3.0,0.0,1.0,100,,,,,563.3333333333334,329.7497367533277,0.5376733541488647,0.07858779618411031,0.4200650254885356,0.062324983637737905,0.7411393848497209,0.13482690950904458,0.5516651272773743,0.1904006030441443,0.5516651272773743,0.1904006030441443
246,55,3,800,4,0.1,1.0,1.0,3.0,1.0,5.0,0.5,1.0,100,,,,,37.333333333333336,2.494438257849294,0.5455437203248342,0.05716233926094959,0.4358731806278229,0.05175080434421852,0.7571865798077693,0.08868410916955997,0.5488381187121073,0.1510405709155784,0.5488381187121073,0.1510405709155784
247,3,3,800,5,0.1,1.0,0.8,5.0,0.01,5.0,0.0,1.0,50,,,,,113.33333333333333,112.33976242730009,0.5402802228927612,0.08758102488568151,0.4257139066855113,0.06907769773231674,0.7375817578348757,0.14391646262177554,0.5481680432955424,0.2002517814566579,0.5481680432955424,0.2002517814566579
248,233,3,800,5,0.01,1.0,0.8,3.0,0.0,5.0,0.0,1.0,50,,,,,476.3333333333333,283.96048238365063,0.541385809580485,0.07769638152516331,0.42283669114112854,0.059885531470388616,0.7383284502102047,0.1332157804909826,0.5480644504229227,0.1867310027292702,0.5480644504229227,0.1867310027292702
249,213,3,800,4,0.1,1.0,0.6,3.0,0.0,3.0,0.1,1.0,100,,,,,32.666666666666664,18.190351532856337,0.5394107401371002,0.08710109912305755,0.4236619174480438,0.06416450762875824,0.7352989528362143,0.14803274617563544,0.5463297565778097,0.20525324723254157,0.5463297565778097,0.20525324723254157
250,92,3,1200,5,0.01,1.0,0.8,1.0,1.0,1.0,0.1,1.0,100,,,,,402.3333333333333,203.97439926509296,0.5436973571777344,0.0731475263503141,0.4258677164713542,0.05449174570113525,0.7362462863250991,0.13047428707867423,0.5422393878300985,0.1862363164928657,0.5422393878300985,0.1862363164928657
251,108,3,800,5,0.03,1.0,0.8,5.0,1.0,3.0,0.1,0.0,50,,,,,124.33333333333333,57.656068390258994,0.5511903564135233,0.0660518385257457,0.43441235025723773,0.05864687210385807,0.7382712957546339,0.11090116039570887,0.5411258538564047,0.15754236504690727,0.5411258538564047,0.15754236504690727
252,251,3,1200,5,0.01,1.0,0.8,3.0,0.0,10.0,0.1,1.0,100,,,,,491.6666666666667,267.33291770541257,0.5502808590730032,0.06712425026441379,0.4354303479194641,0.053111852889497914,0.7358243195355887,0.11825266635379071,0.539611279964447,0.16622149416059,0.539611279964447,0.16622149416059
253,194,3,800,5,0.1,1.0,0.8,3.0,0.1,5.0,0.1,1.0,50,,,,,38.333333333333336,20.741798914805393,0.5508102476596832,0.07642900568035368,0.4358922342459361,0.05452075212021986,0.7273608191533872,0.1378630554676591,0.5304163495699564,0.1935030341194954,0.5304163495699564,0.1935030341194954
254,32,3,500,5,0.01,1.0,1.0,5.0,0.0,10.0,0.1,0.0,50,,,,,379.6666666666667,168.76281844318936,0.5556452771027883,0.07059528603002552,0.44126872221628827,0.05725156653436348,0.7309214485215548,0.12308053206086489,0.5303900241851807,0.17278471832405484,0.5303900241851807,0.17278471832405484
255,238,3,500,4,0.01,1.0,1.0,3.0,1.0,5.0,0.0,0.0,50,,,,,380.6666666666667,166.64199817439646,0.5549415946006775,0.07058413031393819,0.4419255554676056,0.059247121041662805,0.7291166840904304,0.1257165684484203,0.5298385620117188,0.17660056331873517,0.5298385620117188,0.17660056331873517
256,80,3,1600,4,0.03,1.0,1.0,3.0,0.01,10.0,0.1,0.0,50,,,,,142.66666666666666,74.41027408153317,0.5548614660898844,0.0757260984660851,0.44163546959559125,0.061435918699246986,0.7258718074780134,0.13641528710223866,0.5272740125656128,0.18786957652096029,0.5272740125656128,0.18786957652096029
