trial_id,fold_id,train_start,train_end,val_start,val_end,channels,kernel_size,dropout,head_hidden,n_head_layers,lr,weight_decay,batch_size,patience,grad_clip,max_epochs,best_val_loss,val_rmse,val_mae,val_corr,val_r2
77,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.2,128,2,0.0005,0.0001,16,25,0.5,60,0.4712589263358963,0.6864830255508423,0.5002497434616089,0.6964551450013544,0.47597235441207886
77,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.2,128,2,0.0005,0.0001,16,25,0.5,60,0.48865136657362784,0.6990360617637634,0.5628001689910889,0.45482827244145424,0.200381338596344
78,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.2,128,1,0.001,1e-05,16,12,1.0,60,0.4409476646753115,0.6640389561653137,0.49464690685272217,0.5329304353732919,0.2701377868652344
78,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.2,128,1,0.001,1e-05,16,12,1.0,60,0.6417400240898132,0.8010867834091187,0.638279378414154,0.6119617011968557,0.2864018678665161
78,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.2,128,1,0.001,1e-05,16,12,1.0,60,0.44171835858131125,0.664618968963623,0.5354379415512085,0.5466754040062801,0.2771815061569214
79,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.0,256,1,0.001,0.0,32,12,1.0,60,0.4734317362308502,0.6880637407302856,0.5266355872154236,0.500340216099527,0.21636992692947388
79,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.0,256,1,0.001,0.0,32,12,1.0,60,0.46327728033065796,0.6806448698043823,0.4786038398742676,0.7124500923863046,0.4848476052284241
79,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.0,256,1,0.001,0.0,32,12,1.0,60,0.4770067036151886,0.6906565427780151,0.5525570511817932,0.4812831482225109,0.21943676471710205
80,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.2,256,1,0.0003,0.0,32,25,0.5,60,0.41193529963493347,0.6418219208717346,0.5163683295249939,0.5921100659993276,0.3181593418121338
80,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.2,256,1,0.0003,0.0,32,25,0.5,60,0.49425315856933594,0.7030314207077026,0.5672643184661865,0.7218065361677721,0.4504033327102661
80,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.2,256,1,0.0003,0.0,32,25,0.5,60,0.4634241461753845,0.6807526350021362,0.5410608649253845,0.49479412403895684,0.24166256189346313
81,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.4,128,1,0.0003,0.0001,16,12,0.5,60,0.38496487887106207,0.6204553842544556,0.45222485065460205,0.6134038259152562,0.3628012537956238
81,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.4,128,1,0.0003,0.0001,16,12,0.5,60,0.48272471617315416,0.6947839260101318,0.5125638842582703,0.6989149919519048,0.4632226824760437
81,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.4,128,1,0.0003,0.0001,16,12,0.5,60,0.5171665599413007,0.7191429138183594,0.5785195827484131,0.42787882234835806,0.1537197232246399
82,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.0,512,1,0.001,1e-05,8,12,0.5,60,0.4780433707148115,0.6914065480232239,0.54156893491745,0.5359441866917153,0.20873719453811646
82,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.0,512,1,0.001,1e-05,8,12,0.5,60,0.42317637383380785,0.6505197882652283,0.5095953345298767,0.7330729794089954,0.5294393301010132
82,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.0,512,1,0.001,1e-05,8,12,0.5,60,0.47134541183988626,0.6865488290786743,0.5615119934082031,0.49742765843225706,0.2286941409111023
83,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.2,128,2,0.0003,0.0001,16,12,0.5,60,0.41248126509033634,0.6422470808029175,0.541414201259613,0.5784893436827069,0.31725579500198364
83,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.2,128,2,0.0003,0.0001,16,12,0.5,60,0.5279752333587575,0.7266190052032471,0.5778488516807556,0.6776575438741085,0.41290533542633057
83,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.2,128,2,0.0003,0.0001,16,12,0.5,60,0.45191226774287,0.6722441911697388,0.5448206067085266,0.5853965882044012,0.260500431060791
84,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.0,512,1,0.0003,0.0001,8,25,1.0,60,0.4010560350997426,0.6332864761352539,0.47579115629196167,0.6526291440473081,0.3361741304397583
84,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.0,512,1,0.0003,0.0001,8,25,1.0,60,0.47730348154763197,0.6908705830574036,0.5584469437599182,0.7573428109042396,0.46925246715545654
84,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.0,512,1,0.0003,0.0001,8,25,1.0,60,0.5361029143645385,0.7321874499320984,0.5745118260383606,0.47154753009074013,0.12273997068405151
85,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.2,256,2,0.0005,0.0001,32,12,1.0,60,0.44324666261672974,0.6657676696777344,0.5554790496826172,0.55368021962416,0.26633262634277344
85,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.2,256,2,0.0005,0.0001,32,12,1.0,60,0.5264723300933838,0.7255840301513672,0.5463625192642212,0.6752677684984997,0.4145766496658325
85,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.2,256,2,0.0005,0.0001,32,12,1.0,60,0.4469824731349945,0.6685672998428345,0.528843104839325,0.5552014919492144,0.2685678005218506
86,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.4,128,2,0.0005,1e-05,8,12,1.0,60,0.4605764228606892,0.6786577105522156,0.5262548923492432,0.5069335279319144,0.23764830827713013
86,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.4,128,2,0.0005,1e-05,8,12,1.0,60,0.42326073891648625,0.6505756378173828,0.4789275527000427,0.7304698186999625,0.5293585062026978
86,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.4,128,2,0.0005,1e-05,8,12,1.0,60,0.5312665064479704,0.7288801074028015,0.5949189066886902,0.4214557600259194,0.13064736127853394
87,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.0,256,1,0.0005,1e-05,32,25,1.0,60,0.4264730215072632,0.6530495285987854,0.5090255737304688,0.5763434477750681,0.29409533739089966
87,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.0,256,1,0.0005,1e-05,32,25,1.0,60,0.6362113952636719,0.7976285219192505,0.5848660469055176,0.569320591618815,0.292549729347229
87,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.0,256,1,0.0005,1e-05,32,25,1.0,60,0.4974173903465271,0.7052782773971558,0.5649959444999695,0.46911030377501034,0.18603670597076416
88,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.2,128,1,0.0005,0.0001,8,25,0.5,60,0.4353473576429848,0.6598072052001953,0.508956789970398,0.5427847175876831,0.27941060066223145
88,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.2,128,1,0.0005,0.0001,8,25,0.5,60,0.6868020875431667,0.8287315368652344,0.6427884697914124,0.5909064641385358,0.23630082607269287
88,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.2,128,1,0.0005,0.0001,8,25,0.5,60,0.46696450331500755,0.6833487153053284,0.5351760983467102,0.4946280149851189,0.23586761951446533
89,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.4,128,1,0.0005,0.0001,8,12,1.0,60,0.4118219040264593,0.6417331099510193,0.5228044390678406,0.6233749436521471,0.3183480501174927
89,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.4,128,1,0.0005,0.0001,8,12,1.0,60,0.4018349012481832,0.6338945031166077,0.523408830165863,0.7818942167895859,0.5531842112541199
89,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.4,128,1,0.0005,0.0001,8,12,1.0,60,0.511954384707959,0.7155091762542725,0.5902208089828491,0.4542689687430546,0.16225051879882812
90,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",3,0.2,128,1,0.001,0.0,16,12,0.5,60,0.3788624428143011,0.6155180335044861,0.4879899024963379,0.663249440588187,0.37290215492248535
90,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",3,0.2,128,1,0.001,0.0,16,12,0.5,60,0.4372096490637164,0.6612183451652527,0.5037806034088135,0.7434270244744642,0.5138342380523682
90,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",3,0.2,128,1,0.001,0.0,16,12,0.5,60,0.5294050362622627,0.7276022434234619,0.571592390537262,0.3950896010109387,0.1336929202079773
91,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.2,256,1,0.0005,1e-05,16,25,1.0,60,0.40547623088426676,0.6367701292037964,0.5206844210624695,0.5947362076764553,0.3288506269454956
91,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.2,256,1,0.0005,1e-05,16,25,1.0,60,0.47998461433660206,0.6928092241287231,0.5244131684303284,0.7165998477691502,0.46626967191696167
91,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.2,256,1,0.0005,1e-05,16,25,1.0,60,0.46591048736438573,0.6825763583183289,0.54266357421875,0.5108262016377508,0.23759400844573975
92,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.0,128,2,0.0003,0.0,8,12,0.5,60,0.39991798133493583,0.6323916912078857,0.5029975175857544,0.6306113605875868,0.33804863691329956
92,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.0,128,2,0.0003,0.0,8,12,0.5,60,0.5509776913117026,0.7422797083854675,0.5966962575912476,0.7377281125819773,0.38732558488845825
92,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.0,128,2,0.0003,0.0,8,12,0.5,60,0.46335253425847706,0.6807023286819458,0.5326958298683167,0.5110128577606625,0.24177467823028564
93,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.2,512,1,0.0005,1e-05,16,12,0.5,60,0.39510951755202817,0.6285773515701294,0.5188835263252258,0.5934172674363082,0.3460097312927246
93,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.2,512,1,0.0005,1e-05,16,12,0.5,60,0.5221125678481343,0.7225735783576965,0.5270221829414368,0.6628076783599435,0.41942447423934937
93,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.2,512,1,0.0005,1e-05,16,12,0.5,60,0.5275231343563472,0.7263078689575195,0.5797310471534729,0.4521145271689201,0.13677239418029785
94,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",3,0.0,256,2,0.0005,0.0001,16,25,1.0,60,0.44191397489788375,0.6647660732269287,0.5173549652099609,0.5373146348904767,0.26853853464126587
94,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",3,0.0,256,2,0.0005,0.0001,16,25,1.0,60,0.6642626679946328,0.8150230646133423,0.5587819814682007,0.5820691835078406,0.2613573670387268
94,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",3,0.0,256,2,0.0005,0.0001,16,25,1.0,60,0.4883346468488747,0.6988095045089722,0.5572717189788818,0.45918890413396757,0.20089954137802124
95,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",5,0.4,128,1,0.0003,0.0,32,12,0.5,60,0.38173502683639526,0.6178471446037292,0.4957224130630493,0.6100850029406788,0.36814725399017334
95,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",5,0.4,128,1,0.0003,0.0,32,12,0.5,60,0.6027974486351013,0.7764003276824951,0.6120833158493042,0.6835563464120911,0.3297049403190613
95,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",5,0.4,128,1,0.0003,0.0,32,12,0.5,60,0.5289640426635742,0.727299153804779,0.5854845643043518,0.48622121292695425,0.13441455364227295
96,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.0,128,2,0.001,0.0,16,25,0.5,60,0.42081469687345985,0.6487023234367371,0.5087804198265076,0.5828037588580255,0.3034622073173523
96,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.0,128,2,0.001,0.0,16,25,0.5,60,0.537697385683238,0.7332785725593567,0.528942346572876,0.6577967922017935,0.4020944833755493
96,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.0,128,2,0.001,0.0,16,25,0.5,60,0.5125657033140414,0.7159368991851807,0.5645558834075928,0.4740278251491998,0.16124850511550903
97,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",3,0.2,512,2,0.0005,0.0,16,25,0.5,60,0.4662566652921873,0.6828299164772034,0.5614032745361328,0.5241608944132958,0.22824609279632568
97,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",3,0.2,512,2,0.0005,0.0,16,25,0.5,60,0.6229759198482906,0.7892882227897644,0.626182496547699,0.6773484800122292,0.3072670102119446
97,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",3,0.2,512,2,0.0005,0.0,16,25,0.5,60,0.4670608294344394,0.6834185719490051,0.5479779243469238,0.4855562820800082,0.23571151494979858
98,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.0,256,2,0.0005,1e-05,32,12,0.5,60,0.4275669455528259,0.6538857817649841,0.5269938111305237,0.603910337044808,0.29228633642196655
98,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.0,256,2,0.0005,1e-05,32,12,0.5,60,0.47481051087379456,0.6890652179718018,0.5380711555480957,0.7032117707871224,0.4720227122306824
98,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.0,256,2,0.0005,1e-05,32,12,0.5,60,0.4797145426273346,0.6926142573356628,0.5325273275375366,0.4677255109300785,0.2150055170059204
99,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.2,128,1,0.001,0.0001,16,25,0.5,60,0.4466240751409085,0.6682993769645691,0.48623743653297424,0.6071510346918965,0.2607422471046448
99,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.2,128,1,0.001,0.0001,16,25,0.5,60,0.5187524119827235,0.7202447056770325,0.5520524382591248,0.6522756114315165,0.4231607913970947
99,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.2,128,1,0.001,0.0001,16,25,0.5,60,0.5549952940684613,0.7449800372123718,0.5917708277702332,0.3742706505297521,0.09181755781173706
100,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.4,256,2,0.001,1e-05,16,12,1.0,60,0.41301197398488765,0.6426600813865662,0.5057412385940552,0.5674237559921553,0.3163774013519287
100,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.4,256,2,0.001,1e-05,16,12,1.0,60,0.5156194069118143,0.7180664539337158,0.5775163769721985,0.6772965336859089,0.4266446828842163
100,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.4,256,2,0.001,1e-05,16,12,1.0,60,0.5394025261157027,0.734440267086029,0.5706346035003662,0.34754803442437066,0.11733335256576538
101,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",5,0.0,256,2,0.0003,1e-05,32,25,1.0,60,0.420901358127594,0.6487691402435303,0.537741482257843,0.5966302379140506,0.30331867933273315
101,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",5,0.0,256,2,0.0003,1e-05,32,25,1.0,60,0.6138309836387634,0.7834737300872803,0.5935003757476807,0.5996373123874126,0.3174358606338501
101,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",5,0.0,256,2,0.0003,1e-05,32,25,1.0,60,0.45636844635009766,0.6755504608154297,0.5332977175712585,0.5145353608887996,0.2532084584236145
102,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.2,256,2,0.0003,0.0,16,25,0.5,60,0.4531401813587296,0.6731569170951843,0.5505506992340088,0.5234376802606086,0.24995660781860352
102,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.2,256,2,0.0003,0.0,16,25,0.5,60,0.4855782687664032,0.6968345046043396,0.5232922434806824,0.6883298483265934,0.4600496292114258
102,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.2,256,2,0.0003,0.0,16,25,0.5,60,0.4624830590230282,0.6800610423088074,0.5453544855117798,0.5026381974903502,0.24320268630981445
103,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.2,512,1,0.0005,1e-05,8,12,1.0,60,0.3775095900642538,0.6144163012504578,0.5118229985237122,0.6236128036190282,0.3751450181007385
103,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.2,512,1,0.0005,1e-05,8,12,1.0,60,0.5634081998718119,0.7506158351898193,0.6007449626922607,0.6876281258512332,0.37348705530166626
103,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.2,512,1,0.0005,1e-05,8,12,1.0,60,0.5316269982640989,0.7291284203529358,0.5850290060043335,0.4477826302936496,0.13005489110946655
104,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",3,0.0,512,2,0.0005,0.0,32,25,0.5,60,0.4736437499523163,0.6882177591323853,0.555436909198761,0.5340322282799205,0.21601903438568115
104,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",3,0.0,512,2,0.0005,0.0,32,25,0.5,60,0.6098971962928772,0.7809591293334961,0.6415829062461853,0.716886811124207,0.32181018590927124
104,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",3,0.0,512,2,0.0005,0.0,32,25,0.5,60,0.493360698223114,0.7023963928222656,0.5442653894424438,0.45265460779984007,0.19267511367797852
105,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.2,256,2,0.0005,1e-05,8,12,0.5,60,0.42026675722309365,0.648280918598175,0.5336170792579651,0.608820954407846,0.3043668270111084
105,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.2,256,2,0.0005,1e-05,8,12,0.5,60,0.5806202621103447,0.7619791030883789,0.6252608299255371,0.7334516146771533,0.3543744683265686
105,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.2,256,2,0.0005,1e-05,8,12,0.5,60,0.4892882944267487,0.6994918584823608,0.559023916721344,0.45611946038098405,0.1993381381034851
106,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.2,256,1,0.0005,1e-05,32,12,0.5,60,0.3435772955417633,0.5861547589302063,0.4537510275840759,0.6939555159943925,0.4313063621520996
106,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.2,256,1,0.0005,1e-05,32,12,0.5,60,0.538632869720459,0.7339161038398743,0.5527175664901733,0.647317955747766,0.401054322719574
106,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.2,256,1,0.0005,1e-05,32,12,0.5,60,0.4586066007614136,0.677204966545105,0.5252506136894226,0.5312610429208648,0.24954599142074585
107,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.4,128,1,0.001,0.0001,16,25,0.5,60,0.4242549978684042,0.6513486504554749,0.5057905316352844,0.5735624156518919,0.297767698764801
107,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.4,128,1,0.001,0.0001,16,25,0.5,60,0.5713473374598494,0.7558752298355103,0.6004810333251953,0.7018672608539882,0.36467665433883667
107,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.4,128,1,0.001,0.0001,16,25,0.5,60,0.5027053676475989,0.7090172171592712,0.585869312286377,0.45546473434052953,0.1773836612701416
108,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.0,256,1,0.001,0.0001,16,25,1.0,60,0.3973492913157026,0.63035649061203,0.4868547320365906,0.5954380025441274,0.34230244159698486
108,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.0,256,1,0.001,0.0001,16,25,1.0,60,0.5933614239514431,0.7702996134757996,0.5972735285758972,0.6220262305554316,0.3401975631713867
108,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.0,256,1,0.001,0.0001,16,25,1.0,60,0.47149607956966505,0.6866557002067566,0.5492042303085327,0.49105808359279285,0.2284538745880127
109,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.0,256,1,0.001,0.0,32,25,1.0,60,0.45494958758354187,0.6744994521141052,0.5183472037315369,0.5686583809603475,0.2469618320465088
109,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.0,256,1,0.001,0.0,32,25,1.0,60,0.44135111570358276,0.6643427014350891,0.4983559846878052,0.7137657858805245,0.5092289447784424
109,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.0,256,1,0.001,0.0,32,25,1.0,60,0.47955527901649475,0.6924993395805359,0.5517597794532776,0.48709640881408106,0.21526587009429932
110,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.4,512,2,0.001,0.0001,32,25,1.0,60,0.42623230814933777,0.6528646349906921,0.5027238130569458,0.5520957292925804,0.2944950461387634
110,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.4,512,2,0.001,0.0001,32,25,1.0,60,0.5230743885040283,0.7232387065887451,0.5840065479278564,0.7055567560480923,0.4183551073074341
110,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.4,512,2,0.001,0.0001,32,25,1.0,60,0.48969146609306335,0.6997796893119812,0.5499012470245361,0.4992912344956665,0.1986790895462036
111,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",5,0.0,256,2,0.001,0.0,16,12,1.0,60,0.4904500207054281,0.7003213167190552,0.5491241812705994,0.5263677249261239,0.18820106983184814
111,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",5,0.0,256,2,0.001,0.0,16,12,1.0,60,0.5014347734852372,0.708120584487915,0.5707823634147644,0.7008408371237071,0.44241762161254883
111,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",5,0.0,256,2,0.001,0.0,16,12,1.0,60,0.4774993126080415,0.6910132169723511,0.5521844625473022,0.49753296338309977,0.21863031387329102
112,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.0,512,1,0.001,0.0001,32,12,1.0,60,0.46956077218055725,0.6852452158927917,0.5477727651596069,0.4938670812561558,0.2227766513824463
112,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.0,512,1,0.001,0.0001,32,12,1.0,60,0.4508472681045532,0.67145174741745,0.5043796300888062,0.7077731601406952,0.4986693859100342
112,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.0,512,1,0.001,0.0001,32,12,1.0,60,0.4798726439476013,0.6927284002304077,0.5424425005912781,0.5248464724253452,0.2147466540336609
113,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.2,256,2,0.0003,1e-05,16,25,1.0,60,0.41188128919244926,0.6417798399925232,0.4978514611721039,0.5718460924778941,0.31824880838394165
113,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.2,256,2,0.0003,1e-05,16,25,1.0,60,0.4363168934795344,0.660542905330658,0.5215778946876526,0.7391752666926871,0.5148270130157471
113,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.2,256,2,0.0003,1e-05,16,25,1.0,60,0.4440289160637098,0.6663549542427063,0.5225018262863159,0.5232619211957951,0.27340054512023926
114,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.4,256,1,0.0005,1e-05,32,12,0.5,60,0.32852521538734436,0.5731711387634277,0.45402467250823975,0.6776044171376928,0.4562211036682129
114,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.4,256,1,0.0005,1e-05,32,12,0.5,60,0.6254541277885437,0.7908565998077393,0.5805233120918274,0.6881819752708507,0.30451124906539917
114,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.4,256,1,0.0005,1e-05,32,12,0.5,60,0.454795241355896,0.674385130405426,0.5303813219070435,0.5184636106925874,0.25578272342681885
115,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.0,256,2,0.0003,1e-05,8,25,0.5,60,0.44065967842797255,0.6638208031654358,0.5011324286460876,0.5337639595355084,0.27061718702316284
115,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.0,256,2,0.0003,1e-05,8,25,0.5,60,0.4770742047612912,0.6907070875167847,0.5330860614776611,0.7045122255317109,0.46950358152389526
115,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.0,256,2,0.0003,1e-05,8,25,0.5,60,0.46397770565246865,0.6811575889587402,0.520627498626709,0.4929730345035751,0.24076014757156372
116,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.4,128,1,0.001,0.0,8,25,0.5,60,0.4482997391268472,0.6695516705513,0.5206045508384705,0.5543931729297247,0.2579692006111145
116,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.4,128,1,0.001,0.0,8,25,0.5,60,0.5097135544937348,0.7139438390731812,0.5669483542442322,0.6779586262965511,0.43320930004119873
