trial_id,fold_id,train_start,train_end,val_start,val_end,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda,gamma,max_delta_step,early_stopping_rounds,best_iteration,val_rmse,val_mae,val_corr,val_r2
43,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.05,0.8,1.0,1.0,0.1,1.0,0.0,0.0,50,7,0.8504294753074646,0.6170170307159424,0.2948201551557999,-0.1296699047088623
43,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.05,0.8,1.0,1.0,0.1,1.0,0.0,0.0,50,51,0.5634905695915222,0.45251941680908203,0.7793561871942994,0.48915910720825195
43,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.05,0.8,1.0,1.0,0.1,1.0,0.0,0.0,50,0,0.958666980266571,0.7569656372070312,0.054505534503769784,-0.024100422859191895
44,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.01,0.8,0.8,5.0,0.01,5.0,0.0,0.0,50,76,0.8502724170684814,0.6199906468391418,0.31010556728112504,-0.12925267219543457
44,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.01,0.8,0.8,5.0,0.01,5.0,0.0,0.0,50,610,0.5504330992698669,0.43241265416145325,0.7881696374893784,0.512559711933136
44,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.01,0.8,0.8,5.0,0.01,5.0,0.0,0.0,50,27,0.955914318561554,0.7510531544685364,0.10833688361054203,-0.018227696418762207
45,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,4,0.05,0.6,0.8,5.0,0.1,3.0,0.0,0.0,50,18,0.836051344871521,0.6133164167404175,0.3260769818336563,-0.09179437160491943
45,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,4,0.05,0.6,0.8,5.0,0.1,3.0,0.0,0.0,50,114,0.5452200174331665,0.4344656765460968,0.7939018661234758,0.5217489004135132
45,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,4,0.05,0.6,0.8,5.0,0.1,3.0,0.0,0.0,50,2,0.9559935331344604,0.7572441697120667,0.10392840488872636,-0.018396496772766113
46,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,4,0.03,0.8,1.0,5.0,0.1,5.0,0.5,0.0,50,21,0.8479755520820618,0.611060619354248,0.3165948543412258,-0.12315988540649414
46,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,4,0.03,0.8,1.0,5.0,0.1,5.0,0.5,0.0,50,133,0.5383899807929993,0.42591026425361633,0.8054465006914299,0.533656120300293
46,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,4,0.03,0.8,1.0,5.0,0.1,5.0,0.5,0.0,50,5,0.9557307362556458,0.7534506320953369,0.10050470447591932,-0.017836570739746094
47,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.03,1.0,1.0,3.0,0.01,3.0,0.1,1.0,100,25,0.8474616408348083,0.6240151524543762,0.30348296396387614,-0.12179887294769287
47,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.03,1.0,1.0,3.0,0.01,3.0,0.1,1.0,100,175,0.5229926705360413,0.42122164368629456,0.8158494984504535,0.5599483847618103
47,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.03,1.0,1.0,3.0,0.01,3.0,0.1,1.0,100,1,0.9592295289039612,0.7599275708198547,0.0539706061280116,-0.025302529335021973
48,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,2,0.1,0.8,0.6,10.0,0.0,3.0,0.1,0.0,100,5,0.8427103757858276,0.6155908107757568,0.27192852755922364,-0.10925555229187012
48,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,2,0.1,0.8,0.6,10.0,0.0,3.0,0.1,0.0,100,39,0.5217396020889282,0.4153796434402466,0.8193708268320056,0.5620546340942383
48,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,2,0.1,0.8,0.6,10.0,0.0,3.0,0.1,0.0,100,0,0.9597660899162292,0.7592910528182983,0.03312669282845933,-0.026450037956237793
49,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,5,0.1,0.6,1.0,10.0,0.1,10.0,0.5,1.0,50,12,0.8426464200019836,0.6169328093528748,0.32797270915906884,-0.10908722877502441
49,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,5,0.1,0.6,1.0,10.0,0.1,10.0,0.5,1.0,50,183,0.49629566073417664,0.39696004986763,0.8270168993239674,0.6037280559539795
49,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,5,0.1,0.6,1.0,10.0,0.1,10.0,0.5,1.0,50,3,0.954689621925354,0.7497197985649109,0.11373300925134688,-0.01562035083770752
50,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.03,0.6,0.8,1.0,0.01,10.0,0.0,0.0,100,28,0.8481965065002441,0.6116577386856079,0.30036744326094766,-0.12374520301818848
50,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.03,0.6,0.8,1.0,0.01,10.0,0.0,0.0,100,333,0.5532358884811401,0.4408912658691406,0.7932164863954262,0.5075830221176147
50,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.03,0.6,0.8,1.0,0.01,10.0,0.0,0.0,100,2,0.9588796496391296,0.7601838707923889,0.10365496714665914,-0.024554729461669922
51,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.1,1.0,0.6,5.0,0.1,1.0,0.1,1.0,100,1,0.8608396649360657,0.6342976689338684,0.3140537680389065,-0.15749597549438477
51,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.1,1.0,0.6,5.0,0.1,1.0,0.1,1.0,100,41,0.5500330328941345,0.43682384490966797,0.7693557552139348,0.5132680535316467
51,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.1,1.0,0.6,5.0,0.1,1.0,0.1,1.0,100,1,0.9551065564155579,0.750109851360321,0.10363578382989001,-0.016507625579833984
52,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.01,1.0,1.0,3.0,1.0,5.0,0.5,0.0,100,84,0.8176847696304321,0.5993390083312988,0.374907715698837,-0.04435169696807861
52,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,3,0.01,1.0,1.0,3.0,1.0,5.0,0.5,0.0,100,372,0.5422477722167969,0.42960652709007263,0.8049186535614932,0.5269490480422974
52,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,3,0.01,1.0,1.0,3.0,1.0,5.0,0.5,0.0,100,24,0.9562641382217407,0.7520304322242737,0.10549559035859075,-0.018973112106323242
53,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.01,0.6,1.0,10.0,0.0,10.0,0.1,0.0,100,117,0.8534045815467834,0.618610680103302,0.3175561338114916,-0.13758766651153564
53,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.01,0.6,1.0,10.0,0.0,10.0,0.1,0.0,100,455,0.5111210942268372,0.4043080806732178,0.8298359237695974,0.5796995162963867
53,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.01,0.6,1.0,10.0,0.0,10.0,0.1,0.0,100,22,0.9558244347572327,0.7552019357681274,0.11702003592178364,-0.018036246299743652
54,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.05,0.6,0.8,5.0,0.0,5.0,0.0,0.0,50,18,0.8305847644805908,0.6082303524017334,0.3360171868281717,-0.07756352424621582
54,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.05,0.6,0.8,5.0,0.0,5.0,0.0,0.0,50,111,0.5337961316108704,0.42590153217315674,0.7991117513523704,0.541580319404602
54,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.05,0.6,0.8,5.0,0.0,5.0,0.0,0.0,50,1,0.9566178917884827,0.7567918300628662,0.0988029285104652,-0.019727110862731934
55,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,4,0.1,1.0,1.0,3.0,1.0,5.0,0.5,1.0,100,6,0.8283483386039734,0.6001898646354675,0.33568098197148133,-0.07176828384399414
55,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,4,0.1,1.0,1.0,3.0,1.0,5.0,0.5,1.0,100,37,0.5561110973358154,0.438801646232605,0.7906198756420589,0.5024514198303223
55,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,4,0.1,1.0,1.0,3.0,1.0,5.0,0.5,1.0,100,1,0.9573922753334045,0.754868745803833,0.08547541350606784,-0.021378755569458008
56,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,3,0.01,0.6,0.8,3.0,1.0,5.0,0.5,0.0,50,113,0.8399415612220764,0.6119555234909058,0.3383523890803428,-0.10197842121124268
56,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,3,0.01,0.6,0.8,3.0,1.0,5.0,0.5,0.0,50,518,0.5407400131225586,0.4256707429885864,0.8050215914376232,0.5295760631561279
56,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,3,0.01,0.6,0.8,3.0,1.0,5.0,0.5,0.0,50,13,0.9570754170417786,0.7575086355209351,0.10237602012197441,-0.020702719688415527
57,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.03,0.6,1.0,3.0,1.0,1.0,0.0,1.0,100,27,0.841387927532196,0.6184791326522827,0.2859677899733526,-0.10577678680419922
57,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.03,0.6,1.0,3.0,1.0,1.0,0.0,1.0,100,580,0.56356281042099,0.4432462155818939,0.7811578944658855,0.48902809619903564
57,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.03,0.6,1.0,3.0,1.0,1.0,0.0,1.0,100,5,0.9592545032501221,0.7615595459938049,0.09256981005839975,-0.025356054306030273
58,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.01,0.6,0.6,1.0,1.0,5.0,0.1,0.0,100,109,0.8383756279945374,0.6095492839813232,0.33087691995745977,-0.09787333011627197
58,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.01,0.6,0.6,1.0,1.0,5.0,0.1,0.0,100,858,0.5436295866966248,0.4240409731864929,0.7928334104780581,0.524535059928894
58,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.01,0.6,0.6,1.0,1.0,5.0,0.1,0.0,100,31,0.9541140794754028,0.7501043081283569,0.1181967115724027,-0.014396071434020996
59,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.05,1.0,0.6,3.0,0.1,1.0,0.1,0.0,50,12,0.849565327167511,0.6336910724639893,0.31366650086453235,-0.12737524509429932
59,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,3,0.05,1.0,0.6,3.0,0.1,1.0,0.1,0.0,50,57,0.5398914813995361,0.4349733889102936,0.8006725219448799,0.5310513377189636
59,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,3,0.05,1.0,0.6,3.0,0.1,1.0,0.1,0.0,50,0,0.9589378237724304,0.758763313293457,0.044746099276019594,-0.024679183959960938
60,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.01,0.8,1.0,3.0,1.0,3.0,0.5,0.0,50,73,0.8337676525115967,0.6026607155799866,0.35706876466561255,-0.08583784103393555
60,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.01,0.8,1.0,3.0,1.0,3.0,0.5,0.0,50,712,0.5314175486564636,0.4166807234287262,0.8058006474835298,0.545656681060791
60,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.01,0.8,1.0,3.0,1.0,3.0,0.5,0.0,50,21,0.9547910094261169,0.7506847977638245,0.11389663130721496,-0.015836000442504883
61,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,2,0.05,1.0,1.0,5.0,0.1,10.0,0.5,0.0,50,17,0.830943763256073,0.606641948223114,0.3334350287788036,-0.07849514484405518
61,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,2,0.05,1.0,1.0,5.0,0.1,10.0,0.5,0.0,50,125,0.5178768038749695,0.4125429093837738,0.8288330416054208,0.568515419960022
61,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,2,0.05,1.0,1.0,5.0,0.1,10.0,0.5,0.0,50,0,0.9595074653625488,0.7598993182182312,0.04246360247077235,-0.025896906852722168
62,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.01,0.6,0.8,3.0,0.1,3.0,0.5,0.0,50,88,0.8491308689117432,0.6183995008468628,0.3318169161482718,-0.12622249126434326
62,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.01,0.6,0.8,3.0,0.1,3.0,0.5,0.0,50,643,0.5297243595123291,0.41354966163635254,0.8078872760798353,0.5485473275184631
62,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.01,0.6,0.8,3.0,0.1,3.0,0.5,0.0,50,15,0.9561343789100647,0.7537497878074646,0.10433932108434132,-0.01869654655456543
63,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,3,0.01,0.6,0.8,5.0,0.01,1.0,0.0,0.0,50,52,0.8480458855628967,0.6150908470153809,0.3134547781070057,-0.12334620952606201
63,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,3,0.01,0.6,0.8,5.0,0.01,1.0,0.0,0.0,50,308,0.5471559762954712,0.4412590563297272,0.7914091491242172,0.5183465480804443
63,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,3,0.01,0.6,0.8,5.0,0.01,1.0,0.0,0.0,50,2,0.9598151445388794,0.7599179148674011,-0.034263525698380586,-0.02655494213104248
64,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.01,1.0,1.0,3.0,1.0,10.0,0.5,1.0,50,102,0.8130778670310974,0.5938072800636292,0.3878482482456995,-0.03261685371398926
64,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.01,1.0,1.0,3.0,1.0,10.0,0.5,1.0,50,456,0.5582530498504639,0.4398549199104309,0.7833269691872381,0.4986112713813782
64,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.01,1.0,1.0,3.0,1.0,10.0,0.5,1.0,50,28,0.9557367563247681,0.747340977191925,0.10271384663003101,-0.017849445343017578
65,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,2,0.03,0.6,0.6,1.0,0.01,10.0,0.5,1.0,100,28,0.8506742119789124,0.6118399500846863,0.29527170693989724,-0.13032007217407227
65,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,2,0.03,0.6,0.6,1.0,0.01,10.0,0.5,1.0,100,270,0.5354969501495361,0.4259563684463501,0.8093900043846551,0.5386544466018677
65,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,2,0.03,0.6,0.6,1.0,0.01,10.0,0.5,1.0,100,1,0.9588508605957031,0.7596943378448486,0.11202411120953454,-0.02449321746826172
66,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,4,0.1,1.0,0.6,10.0,0.0,1.0,0.0,1.0,50,3,0.8697614669799805,0.6414052844047546,0.27833877026116954,-0.18161308765411377
66,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,4,0.1,1.0,0.6,10.0,0.0,1.0,0.0,1.0,50,25,0.5520967245101929,0.4466574490070343,0.7734460131809391,0.5096087455749512
66,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,4,0.1,1.0,0.6,10.0,0.0,1.0,0.0,1.0,50,2,0.9496875405311584,0.7434321045875549,0.17119005138431204,-0.005005598068237305
67,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,3,0.1,0.6,1.0,10.0,1.0,1.0,0.5,0.0,50,9,0.8346125483512878,0.6105155348777771,0.31963790211838955,-0.08803975582122803
67,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,3,0.1,0.6,1.0,10.0,1.0,1.0,0.5,0.0,50,52,0.512066662311554,0.4018279016017914,0.8171223170050631,0.5781428813934326
67,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,3,0.1,0.6,1.0,10.0,1.0,1.0,0.5,0.0,50,1,0.9629113674163818,0.7597354054450989,0.04029307889057221,-0.033188581466674805
68,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,3,0.03,1.0,0.8,1.0,0.1,3.0,0.5,0.0,50,31,0.8242485523223877,0.6124122142791748,0.36147658250009773,-0.061185479164123535
68,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,3,0.03,1.0,0.8,1.0,0.1,3.0,0.5,0.0,50,108,0.556146502494812,0.4468538463115692,0.8001309341483293,0.502388060092926
68,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,3,0.03,1.0,0.8,1.0,0.1,3.0,0.5,0.0,50,4,0.9580588936805725,0.7550103068351746,0.06440095200768949,-0.022801637649536133
69,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,5,0.03,1.0,0.8,10.0,0.1,1.0,0.5,0.0,100,16,0.8376249074935913,0.616489827632904,0.3309862265604729,-0.09590804576873779
69,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,5,0.03,1.0,0.8,10.0,0.1,1.0,0.5,0.0,100,96,0.5480901598930359,0.4332939684391022,0.7824468962317493,0.5167004466056824
69,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,5,0.03,1.0,0.8,10.0,0.1,1.0,0.5,0.0,100,1,0.9595773220062256,0.7579039335250854,0.029569937205103244,-0.026046156883239746
70,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,2,0.05,0.6,0.8,10.0,1.0,5.0,0.1,1.0,100,14,0.8291608095169067,0.6009929776191711,0.29399257331591844,-0.07387197017669678
70,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,2,0.05,0.6,0.8,10.0,1.0,5.0,0.1,1.0,100,85,0.5216280221939087,0.4253391623497009,0.814872032961451,0.5622419714927673
70,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,2,0.05,0.6,0.8,10.0,1.0,5.0,0.1,1.0,100,0,0.9599456191062927,0.7608195543289185,0.013752980504826255,-0.02683401107788086
71,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.01,0.6,0.8,1.0,0.1,1.0,0.5,1.0,100,52,0.8586649894714355,0.625152587890625,0.30834190822865676,-0.15165507793426514
71,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.01,0.6,0.8,1.0,0.1,1.0,0.5,1.0,100,760,0.5299443602561951,0.42074674367904663,0.8057943226067943,0.5481722354888916
71,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.01,0.6,0.8,1.0,0.1,1.0,0.5,1.0,100,2,0.9589822292327881,0.759919285774231,0.04906368856851535,-0.02477395534515381
72,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.05,1.0,1.0,1.0,0.01,10.0,0.5,0.0,50,16,0.8290161490440369,0.603244960308075,0.32944588227266663,-0.07349717617034912
72,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.05,1.0,1.0,1.0,0.01,10.0,0.5,0.0,50,123,0.5191537141799927,0.4157556891441345,0.8275599788886252,0.56638503074646
72,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.05,1.0,1.0,1.0,0.01,10.0,0.5,0.0,50,0,0.9595026969909668,0.7598913311958313,0.0424076928500844,-0.0258866548538208
73,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,4,0.05,0.6,0.6,1.0,0.0,3.0,0.5,1.0,100,13,0.8459635972976685,0.6181284189224243,0.28121396167778334,-0.117836594581604
73,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,4,0.05,0.6,0.6,1.0,0.0,3.0,0.5,1.0,100,287,0.5165166854858398,0.4164274036884308,0.8170798262133456,0.5707788467407227
73,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,4,0.05,0.6,0.6,1.0,0.0,3.0,0.5,1.0,100,2,0.9602012038230896,0.7564005851745605,0.04985811795798246,-0.027380824089050293
74,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,3,0.01,0.8,0.6,3.0,1.0,10.0,0.1,0.0,100,104,0.8364551663398743,0.6040310859680176,0.33989839062301336,-0.09284913539886475
74,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,3,0.01,0.8,0.6,3.0,1.0,10.0,0.1,0.0,100,618,0.5428871512413025,0.4292001724243164,0.8085643118202006,0.5258328914642334
74,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,3,0.01,0.8,0.6,3.0,1.0,10.0,0.1,0.0,100,21,0.9572374820709229,0.7561530470848083,0.0952184147540367,-0.021048426628112793
75,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,2,0.01,0.6,1.0,10.0,0.01,1.0,0.5,0.0,100,108,0.8498114943504333,0.6260104775428772,0.3070709008466717,-0.12802863121032715
75,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,2,0.01,0.6,1.0,10.0,0.01,1.0,0.5,0.0,100,451,0.5068598985671997,0.40879693627357483,0.8252394254508385,0.5866782665252686
75,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,2,0.01,0.6,1.0,10.0,0.01,1.0,0.5,0.0,100,0,0.9598855972290039,0.7602826356887817,-0.04969277149457303,-0.026705622673034668
76,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.01,0.8,0.8,10.0,1.0,1.0,0.1,1.0,50,101,0.8437769412994385,0.6301943063735962,0.33440045049530714,-0.11206507682800293
76,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.01,0.8,0.8,10.0,1.0,1.0,0.1,1.0,50,333,0.530417263507843,0.42298179864883423,0.811599684356087,0.5473655462265015
76,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.01,0.8,0.8,10.0,1.0,1.0,0.1,1.0,50,19,0.9575411081314087,0.7559458017349243,0.08633109561138726,-0.02169632911682129
77,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,3,0.05,0.6,0.6,1.0,1.0,3.0,0.5,0.0,100,13,0.8387916088104248,0.6136976480484009,0.31784947713541434,-0.09896302223205566
77,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,3,0.05,0.6,0.6,1.0,1.0,3.0,0.5,0.0,100,133,0.5283258557319641,0.4329298138618469,0.8192569102296111,0.5509278774261475
77,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,3,0.05,0.6,0.6,1.0,1.0,3.0,0.5,0.0,100,3,0.9573663473129272,0.7553250193595886,0.08333508608111158,-0.021323442459106445
78,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,4,0.03,0.8,1.0,3.0,0.0,10.0,0.0,1.0,100,27,0.845265805721283,0.611865222454071,0.3092187967550227,-0.11599314212799072
78,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,4,0.03,0.8,1.0,3.0,0.0,10.0,0.0,1.0,100,222,0.5374967455863953,0.4148332476615906,0.804434086342373,0.5352022647857666
78,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,4,0.03,0.8,1.0,3.0,0.0,10.0,0.0,1.0,100,10,0.9519909024238586,0.7482049465179443,0.14752725127807906,-0.009886503219604492
79,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,2,0.03,1.0,0.6,1.0,0.01,3.0,0.1,0.0,50,33,0.8419650793075562,0.6238795518875122,0.3167960218287414,-0.10729444026947021
79,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,2,0.03,1.0,0.6,1.0,0.01,3.0,0.1,0.0,50,177,0.5215936899185181,0.4237399995326996,0.8189717743165938,0.5622994899749756
79,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,2,0.03,1.0,0.6,1.0,0.01,3.0,0.1,0.0,50,0,0.9596788287162781,0.7604377269744873,0.0036663416574736793,-0.02626323699951172
80,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,4,0.03,1.0,1.0,3.0,0.01,10.0,0.1,0.0,50,23,0.8284793496131897,0.6009584665298462,0.3369995854657546,-0.07210731506347656
80,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,4,0.03,1.0,1.0,3.0,0.01,10.0,0.1,0.0,50,156,0.567415177822113,0.44754451513290405,0.77370383165865,0.48201847076416016
80,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,4,0.03,1.0,1.0,3.0,0.01,10.0,0.1,0.0,50,12,0.9574111700057983,0.746387779712677,0.09506256032959771,-0.021419048309326172
81,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.05,0.6,1.0,5.0,0.0,3.0,0.0,1.0,100,9,0.8456743955612183,0.6117863655090332,0.32106831952952586,-0.1170722246170044
81,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.05,0.6,1.0,5.0,0.0,3.0,0.0,1.0,100,63,0.5401055812835693,0.4350675344467163,0.7946455819731875,0.5306793451309204
81,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.05,0.6,1.0,5.0,0.0,3.0,0.0,1.0,100,1,0.9578239917755127,0.7589845657348633,0.08312188224590693,-0.022300124168395996
82,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.1,1.0,0.6,3.0,0.1,10.0,0.5,0.0,100,6,0.8272585868835449,0.596789538860321,0.34187899951482953,-0.06895017623901367
82,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.1,1.0,0.6,3.0,0.1,10.0,0.5,0.0,100,40,0.5551518201828003,0.4349091351032257,0.7729657045174434,0.5041664838790894
82,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.1,1.0,0.6,3.0,0.1,10.0,0.5,0.0,100,2,0.9525702595710754,0.7432569265365601,0.10914724696960985,-0.0111161470413208
83,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.01,0.6,0.8,3.0,1.0,5.0,0.1,1.0,100,93,0.8430119156837463,0.6108636856079102,0.32784394043102727,-0.11004960536956787
83,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.01,0.6,0.8,3.0,1.0,5.0,0.1,1.0,100,499,0.5520278811454773,0.4347118139266968,0.7912169025595227,0.5097309947013855
83,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.01,0.6,0.8,3.0,1.0,5.0,0.1,1.0,100,13,0.9569657444953918,0.7565800547599792,0.09930180566391801,-0.020468950271606445
84,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,4,0.03,1.0,0.6,10.0,0.01,5.0,0.5,0.0,100,31,0.8303127288818359,0.61394864320755,0.37246821223924903,-0.0768575668334961
84,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,4,0.03,1.0,0.6,10.0,0.01,5.0,0.5,0.0,100,121,0.5324351787567139,0.42234304547309875,0.8125194695637358,0.5439149737358093
84,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,4,0.03,1.0,0.6,10.0,0.01,5.0,0.5,0.0,100,4,0.9555394649505615,0.7521452903747559,0.1047505857333372,-0.017429232597351074
85,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.03,0.6,1.0,1.0,1.0,1.0,0.5,1.0,50,33,0.8427680730819702,0.6266183853149414,0.31005025824426424,-0.10940742492675781
