rank,trial_id,n_folds,channels,kernel_size,dropout,head_hidden,n_head_layers,lr,weight_decay,batch_size,patience,grad_clip,max_epochs,mean_val_start,std_val_start,mean_val_end,std_val_end,mean_best_val_loss,std_best_val_loss,mean_val_accuracy,std_val_accuracy,mean_val_f1_macro,std_val_f1_macro,mean_val_auc_macro,std_val_auc_macro,mean_val_bss,std_val_bss,mean_selection_score,std_selection_score
86,52,3,"[128, 256, 512]",5,0.2,128,1,0.0005,0.0001,8,12,0.5,60,,,,,0.9816450409800094,0.018001116729118884,0.5482866043613707,0.023312507082703687,0.5154372368502215,0.041656283539716364,0.7050017568826098,0.052658733751417844,0.04988260965142014,0.07872943995206032,0.04988260965142014,0.07872943995206032
87,48,3,"[64, 128, 256, 512]",3,0.2,256,2,0.001,0.0,8,25,1.0,60,,,,,1.0247525628482068,0.12498937992074018,0.5763239875389408,0.06120524206974611,0.4300486938990944,0.10392925680097574,0.7464556442325705,0.019458496316388525,0.04634881425454548,0.09891733989818433,0.04634881425454548,0.09891733989818433
88,111,3,"[128, 256, 512]",5,0.0,256,2,0.001,0.0,16,12,1.0,60,,,,,0.9927187652974113,0.04817819357892894,0.49221183800623053,0.011656253541351825,0.40007927432455737,0.02420435045579026,0.6959873416263997,0.0412232355733465,0.04583421463940111,0.06392772091883817,0.04583421463940111,0.06392772091883817
89,60,3,"[128, 256, 512]",3,0.2,512,2,0.0003,0.0,16,12,0.5,60,,,,,0.9584552294740053,0.07582483475344953,0.5109034267912772,0.07643516602109218,0.4460720285627162,0.12234192286972718,0.6812209727384269,0.05875236529091633,0.04570979018063918,0.10866727500173225,0.04570979018063918,0.10866727500173225
90,106,3,"[64, 128, 256]",5,0.2,256,1,0.0005,1e-05,32,12,0.5,60,,,,,0.9553967714309692,0.044941431975165994,0.5077881619937694,0.011656253541351825,0.3924462575374939,0.08137705200933441,0.7130396684825783,0.07510188282979055,0.04535737455552188,0.05417523953387414,0.04535737455552188,0.05417523953387414
91,57,3,"[64, 128, 256]",5,0.4,512,2,0.0005,0.0,8,12,1.0,60,,,,,0.9759869837315284,0.03011758358880968,0.5389408099688473,0.01762259890807595,0.5011063841602337,0.04151925310615888,0.7056061586220793,0.028887342744226944,0.04453403478712592,0.08994010124662614,0.04453403478712592,0.08994010124662614
92,118,3,"[128, 256, 512]",3,0.0,128,1,0.0005,0.0001,8,12,0.5,60,,,,,0.9569314226183193,0.049375043004162504,0.5295950155763239,0.028889777244534908,0.43204726194321946,0.05812527949398968,0.7076318797236779,0.08586323502418444,0.04416259633811833,0.1048910065412082,0.04416259633811833,0.1048910065412082
93,8,3,"[32, 64, 128]",5,0.2,512,1,0.0003,0.0,16,25,1.0,60,,,,,0.9581742518787443,0.06932003950590393,0.48286604361370716,0.0391582713083381,0.37927904188116623,0.04689074240291175,0.6761759224572589,0.05011108484606864,0.043191428867823824,0.10214522381515291,0.043191428867823824,0.10214522381515291
94,80,3,"[64, 128, 256]",5,0.2,256,1,0.0003,0.0,32,25,0.5,60,,,,,0.9529678821563721,0.023560300477988953,0.5140186915887851,0.033261926018789106,0.3995673104758862,0.09898361778367636,0.7110902626555751,0.05749203587828599,0.04271211185111826,0.06372064282175584,0.04271211185111826,0.06372064282175584
95,100,3,"[64, 128, 256, 512]",5,0.4,256,2,0.001,1e-05,16,12,1.0,60,,,,,1.0005102710931844,0.22381586179745824,0.5327102803738317,0.0735888586356244,0.452415642157524,0.06704470285451837,0.7257147523599311,0.07139845839577684,0.037991735571418515,0.25644111024504784,0.037991735571418515,0.25644111024504784
96,49,3,"[128, 256, 512]",5,0.0,128,2,0.0003,0.0001,16,25,0.5,60,,,,,0.9683155723821337,0.09745737898279493,0.5295950155763239,0.06579038031757904,0.4168382580524428,0.09265014809143705,0.6853011291130637,0.049882264213035626,0.03781070279268443,0.14981846289338419,0.03781070279268443,0.14981846289338419
97,79,3,"[32, 64, 128]",5,0.0,256,1,0.001,0.0,32,12,1.0,60,,,,,0.9717871944109598,0.04680916822701476,0.5264797507788161,0.08159377478946288,0.4465245303928365,0.04535907033537606,0.7032814718333498,0.05992204804721235,0.03677222640093684,0.12081901190277379,0.03677222640093684,0.12081901190277379
98,110,3,"[32, 64, 128]",5,0.4,512,2,0.001,0.0001,32,25,1.0,60,,,,,0.9922159115473429,0.10214056961447569,0.5327102803738318,0.0349687606240555,0.44072548127342254,0.07207501105037548,0.7033542084753956,0.05045250017848653,0.036763590236629486,0.13050199931580655,0.036763590236629486,0.13050199931580655
99,44,3,"[128, 256, 512]",5,0.0,128,2,0.001,0.0,32,12,1.0,60,,,,,1.0026173988978069,0.14938292028823666,0.5420560747663551,0.04641640008022225,0.44096874248549583,0.10376353659223869,0.7011139126701692,0.07738890836773156,0.03399370369886064,0.16748727057691432,0.03399370369886064,0.16748727057691432
100,92,3,"[64, 128, 256]",5,0.0,128,2,0.0003,0.0,8,12,0.5,60,,,,,0.9662485068832232,0.05622038089063678,0.5046728971962616,0.040378446719052066,0.39481628133231234,0.010630530025871105,0.6881024808760126,0.02756912548161998,0.030654118039889933,0.1174389503585861,0.030654118039889933,0.1174389503585861
101,31,3,"[64, 128, 256, 512]",5,0.2,512,1,0.0005,0.0001,8,12,1.0,60,,,,,1.0116617687023317,0.08529188565120578,0.5763239875389408,0.06924022047007125,0.5315468166197692,0.0862717023750957,0.7036720154165198,0.04928584472694754,0.027838790061634516,0.11678867106203734,0.027838790061634516,0.11678867106203734
102,19,3,"[32, 64, 128]",5,0.2,512,1,0.0003,1e-05,8,12,1.0,60,,,,,0.970617548698948,0.07156572884258675,0.4953271028037383,0.08599485197409507,0.4402629262844317,0.13007731702679162,0.6763911798116578,0.06477274132104589,0.027674790603978816,0.09803117673349968,0.027674790603978816,0.09803117673349968
103,74,3,"[64, 128, 256]",5,0.2,256,2,0.001,0.0001,16,12,1.0,60,,,,,1.006182792587815,0.1484089117112204,0.5451713395638629,0.011656253541351844,0.4111248177236701,0.0399045561919065,0.6968927250771553,0.06575164720017385,0.025733269566627876,0.14586898028018405,0.025733269566627876,0.14586898028018405
104,35,3,"[128, 256, 512]",3,0.0,512,1,0.0005,0.0,16,12,0.5,60,,,,,0.9911504840925103,0.04577051245489207,0.47663551401869153,0.042486547342635045,0.33805148540703156,0.02082823112658762,0.7201186260549282,0.06705915608077673,0.025206795847662167,0.09984414322974253,0.025206795847662167,0.09984414322974253
105,15,3,"[128, 256, 512]",3,0.4,128,1,0.001,0.0,32,12,0.5,60,,,,,1.001877208550771,0.06024168455309772,0.5514018691588785,0.0076308091675488425,0.458326406269032,0.06763441415489145,0.6881036630941825,0.06001345109676955,0.022842639433199124,0.1058147778298573,0.022842639433199124,0.1058147778298573
106,38,3,"[64, 128, 256]",3,0.4,512,2,0.001,1e-05,8,25,1.0,60,,,,,0.986016648952092,0.09775875347849736,0.5015576323987538,0.06839407601277303,0.44589188717400347,0.11162617733589282,0.6673992846338518,0.06486796709103565,0.022454859897304964,0.13647278162604812,0.022454859897304964,0.13647278162604812
107,39,3,"[64, 128, 256, 512]",5,0.0,128,1,0.0005,1e-05,8,12,0.5,60,,,,,1.0217731619178323,0.12522799474667912,0.5358255451713395,0.04599633352097631,0.4660275425290666,0.0704330211858163,0.6928761155263446,0.04215622166111307,0.02194185356946114,0.09877165236625908,0.02194185356946114,0.09877165236625908
108,72,3,"[32, 64, 128]",3,0.2,256,2,0.001,1e-05,8,25,0.5,60,,,,,1.0144119271979524,0.11667285135741332,0.5015576323987538,0.05727344645124682,0.3885506765666049,0.06974246453439287,0.6760359221913338,0.07471836544170458,0.013786343798601108,0.14537511142499773,0.013786343798601108,0.14537511142499773
109,73,3,"[128, 256, 512]",3,0.0,128,1,0.0003,1e-05,32,25,1.0,60,,,,,0.9809810320536295,0.08838266086888412,0.4517133956386293,0.11119357194750622,0.39147208401827954,0.16846045524353276,0.6634196926767316,0.06882775313867869,0.013359067857006912,0.11612238077434239,0.013359067857006912,0.11612238077434239
110,64,3,"[64, 128, 256, 512]",5,0.2,128,1,0.001,1e-05,32,25,0.5,60,,,,,1.0157742102940877,0.030413570085277855,0.5264797507788161,0.0391582713083381,0.435128442226068,0.03341988568033502,0.7014668465556871,0.04211494413567391,0.011470272099986745,0.06432270735752796,0.011470272099986745,0.06432270735752796
111,41,3,"[128, 256, 512]",3,0.4,256,2,0.001,0.0,32,25,1.0,60,,,,,1.000680426756541,0.05924798041866679,0.5295950155763239,0.04202721982315276,0.44075218979196035,0.06995780523587686,0.6632780753335755,0.049044057781063397,0.01115463397278571,0.08980217947132244,0.01115463397278571,0.08980217947132244
112,58,3,"[64, 128, 256]",5,0.2,512,1,0.0005,0.0,16,25,1.0,60,,,,,1.0199917944792274,0.07215293278221428,0.5327102803738318,0.03496876062405551,0.4732268445422525,0.03020631675013088,0.6842394839968374,0.035161731079282145,0.008252959566815968,0.050091699033792104,0.008252959566815968,0.050091699033792104
113,56,3,"[64, 128, 256, 512]",5,0.4,512,1,0.0003,1e-05,8,12,1.0,60,,,,,1.0603135311714957,0.0955433960778463,0.5233644859813084,0.06782411544260822,0.34613524183582367,0.046157881456625104,0.6878241225077918,0.03490490662793803,0.007878232363817387,0.033382326844444865,0.007878232363817387,0.033382326844444865
114,12,3,"[64, 128, 256, 512]",5,0.0,128,1,0.0005,0.0,32,25,1.0,60,,,,,1.001902441183726,0.059083172305693016,0.43302180685358255,0.06120524206974609,0.32002606481320556,0.09816033125857034,0.7135885342092118,0.008772356006518966,0.0020261415496984534,0.0650056861640294,0.0020261415496984534,0.0650056861640294
115,30,3,"[64, 128, 256, 512]",3,0.0,128,1,0.0003,0.0,32,12,0.5,60,,,,,1.0012592673301697,0.06021333996142064,0.4517133956386292,0.08159377478946288,0.3625445462683253,0.11697830848257999,0.7010994718530973,0.05375220696637907,0.0018433567390257293,0.10140071464403946,0.0018433567390257293,0.10140071464403946
116,46,3,"[64, 128, 256, 512]",5,0.2,128,2,0.001,1e-05,8,12,1.0,60,,,,,0.9962134112450193,0.1275074718216877,0.49221183800623053,0.12359398395562225,0.4373640136570765,0.13405742073063387,0.7181325940575181,0.0349203472842351,0.0007655543163302969,0.20753170949544478,0.0007655543163302969,0.20753170949544478
117,18,3,"[128, 256, 512]",5,0.2,128,1,0.001,0.0001,16,12,1.0,60,,,,,1.0246687865702906,0.10187984343428232,0.5389408099688473,0.0709022222849909,0.4781647110260722,0.08751015539628736,0.686555950140925,0.052214035276302244,-0.0006049596277406533,0.1399510856989979,-0.0006049596277406533,0.1399510856989979
118,13,3,"[64, 128, 256, 512]",5,0.0,512,2,0.0005,0.0001,16,25,0.5,60,,,,,1.0097021393686811,0.062335150641917324,0.4953271028037383,0.06608474590528479,0.4800911538939707,0.07467923700597122,0.7113606391795507,0.02061576885848634,-0.0019716727834338346,0.11549283831559837,-0.0019716727834338346,0.11549283831559837
119,101,3,"[128, 256, 512]",5,0.0,256,2,0.0003,1e-05,32,25,1.0,60,,,,,1.0237867037455242,0.1340568428718907,0.5077881619937695,0.03083954808913289,0.3638325154702265,0.06382703558778736,0.7081193640421777,0.057297957259424215,-0.007868980713500284,0.12016403674321105,-0.007868980713500284,0.12016403674321105
120,93,3,"[128, 256, 512]",3,0.2,512,1,0.0005,1e-05,16,12,0.5,60,,,,,1.0261327507339906,0.11746328831671683,0.501557632398754,0.05520263285566773,0.3920188765560138,0.1078895039890738,0.7107834996795602,0.06435638988247626,-0.010965140614390393,0.13197743572910042,-0.010965140614390393,0.13197743572910042
121,55,3,"[64, 128, 256, 512]",5,0.2,256,1,0.001,0.0,32,12,1.0,60,,,,,1.1105682651201885,0.14250822542148614,0.5700934579439252,0.05502654745375604,0.5093352826651528,0.058350801647649816,0.7177735091736174,0.03690525411140115,-0.012888551183799057,0.184516962508413,-0.012888551183799057,0.184516962508413
122,43,3,"[64, 128, 256, 512]",5,0.2,128,1,0.001,1e-05,16,12,0.5,60,,,,,1.0433071446938678,0.1231683988137847,0.5327102803738317,0.059598524827753845,0.5129814742275239,0.0594467506936992,0.7299052051228191,0.03372075801636848,-0.0130550730154488,0.1781058833893526,-0.0130550730154488,0.1781058833893526
123,78,3,"[128, 256, 512]",3,0.2,128,1,0.001,1e-05,16,12,1.0,60,,,,,1.0314516573680155,0.1517646404981292,0.5046728971962616,0.08599485197409507,0.4412992135027118,0.08177951921486727,0.6854325218369638,0.06794573422313428,-0.017714256799671497,0.2208544038723647,-0.017714256799671497,0.2208544038723647
124,112,3,"[128, 256, 512]",3,0.0,512,1,0.001,0.0001,32,12,1.0,60,,,,,1.1492648522059123,0.22796049886459174,0.557632398753894,0.04405649727018986,0.3936417225726377,0.0790065392096222,0.6842903890470544,0.07161303971094281,-0.02218862241002591,0.15809329004602962,-0.02218862241002591,0.15809329004602962
125,59,3,"[128, 256, 512]",3,0.0,512,1,0.001,1e-05,32,25,1.0,60,,,,,1.0906444191932678,0.07945680164387019,0.4797507788161994,0.036061797204953956,0.4027421545113081,0.09085553769144725,0.6886298723839092,0.07609996852519663,-0.02687699880906791,0.12423068893171246,-0.02687699880906791,0.12423068893171246
126,33,3,"[64, 128, 256, 512]",5,0.4,512,1,0.0005,0.0001,8,12,1.0,60,,,,,1.06043185753243,0.17796194508390545,0.4797507788161994,0.08230432905684051,0.4649261595967626,0.0772364835955928,0.662587827551557,0.07797980951852176,-0.050008499600937374,0.18713643255084866,-0.050008499600937374,0.18713643255084866
127,6,3,"[64, 128, 256, 512]",5,0.2,512,1,0.001,0.0001,32,25,0.5,60,,,,,1.1205992897351582,0.12544792841515853,0.4797507788161994,0.004405649727018988,0.35353678239857106,0.06723137973126395,0.7399295693908908,0.02608871955124018,-0.062465385769295355,0.1008706150573477,-0.062465385769295355,0.1008706150573477
128,54,3,"[64, 128, 256, 512]",5,0.0,512,1,0.001,1e-05,32,25,0.5,60,,,,,1.2412455876668294,0.12910438309442424,0.4454828660436137,0.08778194893212067,0.37144991818168155,0.02503452402679207,0.676218360899303,0.02926164496759597,-0.15897785564674707,0.1840420287529856,-0.15897785564674707,0.1840420287529856
