trial_id,fold_id,train_start,train_end,val_start,val_end,channels,kernel_size,dropout,head_hidden,n_head_layers,lr,weight_decay,batch_size,patience,grad_clip,max_epochs,best_val_loss,val_rmse,val_mae,val_corr,val_r2
39,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.0,128,1,0.0005,1e-05,8,12,0.5,60,0.2042431476238732,0.4519335627555847,0.35494598746299744,0.8460061785045278,0.642886221408844
40,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.2,512,2,0.0005,0.0,32,25,0.5,60,0.22665612399578094,0.47608423233032227,0.35817718505859375,0.7908656888076041,0.6155915260314941
40,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.2,512,2,0.0005,0.0,32,25,0.5,60,0.20359547436237335,0.45121559500694275,0.3681318759918213,0.8892225354872987,0.7906754612922668
40,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.2,512,2,0.0005,0.0,32,25,0.5,60,0.1471003144979477,0.38353651762008667,0.3041115403175354,0.8770130689225619,0.7427999973297119
41,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.4,256,2,0.001,0.0,32,25,1.0,60,0.28241291642189026,0.5314255952835083,0.39747530221939087,0.734658460061765,0.521027684211731
41,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.4,256,2,0.001,0.0,32,25,1.0,60,0.34175848960876465,0.5846023559570312,0.46150290966033936,0.8151196331744922,0.6486232280731201
41,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.4,256,2,0.001,0.0,32,25,1.0,60,0.1291174739599228,0.35932913422584534,0.28802821040153503,0.8824754880229511,0.7742424607276917
42,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.2,128,2,0.0003,0.0,16,12,1.0,60,0.3052536244982871,0.5524976253509521,0.4143882393836975,0.7195194763351045,0.4822903871536255
42,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.2,128,2,0.0003,0.0,16,12,1.0,60,0.2721429422637012,0.5216732025146484,0.4046943187713623,0.8488517746977925,0.7201991081237793
42,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.2,128,2,0.0003,0.0,16,12,1.0,60,0.16701964302876285,0.40868037939071655,0.2974332273006439,0.8618013750426696,0.7079716324806213
43,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.2,128,1,0.001,1e-05,16,12,0.5,60,0.21963014474539,0.4686471223831177,0.35922953486442566,0.8299780860374838,0.6275076866149902
43,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.2,128,1,0.001,1e-05,16,12,0.5,60,0.21092069162943652,0.4592610001564026,0.3720129430294037,0.8919557409999272,0.7831441760063171
43,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.2,128,1,0.001,1e-05,16,12,0.5,60,0.166184302941661,0.40765708684921265,0.3365892767906189,0.8520903371502156,0.7094322443008423
44,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",5,0.0,128,2,0.001,0.0,32,12,1.0,60,0.290905624628067,0.5393567085266113,0.432041198015213,0.7465915641920844,0.5066244602203369
44,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",5,0.0,128,2,0.001,0.0,32,12,1.0,60,0.23881816864013672,0.48869022727012634,0.3807011842727661,0.8727839166974986,0.7544617056846619
44,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",5,0.0,128,2,0.001,0.0,32,12,1.0,60,0.16172055900096893,0.4021449387073517,0.3267381489276886,0.8593805907346379,0.7172369360923767
45,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.4,128,2,0.001,1e-05,32,12,0.5,60,0.24212580919265747,0.49206286668777466,0.394522100687027,0.7738353395093351,0.5893549919128418
45,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.4,128,2,0.001,1e-05,32,12,0.5,60,0.2722976505756378,0.5218215584754944,0.43259936571121216,0.8526837370877669,0.720039963722229
45,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.4,128,2,0.001,1e-05,32,12,0.5,60,0.1408277451992035,0.37527015805244446,0.2923124134540558,0.8731327686261022,0.7537674307823181
46,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.2,128,2,0.001,1e-05,8,12,1.0,60,0.17313322835715017,0.4160937964916229,0.3054027855396271,0.8508743227011308,0.7063649892807007
46,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.2,128,2,0.001,1e-05,8,12,1.0,60,0.21395245250140396,0.46255192160606384,0.37456342577934265,0.8934005639859253,0.7800251841545105
46,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.2,128,2,0.001,1e-05,8,12,1.0,60,0.1576033400319447,0.3969932496547699,0.30947381258010864,0.8539522571377015,0.7244352102279663
47,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.0,256,1,0.001,1e-05,16,12,1.0,60,0.27403571366149687,0.5234841704368591,0.39731162786483765,0.7454781256000468,0.5352359414100647
47,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.0,256,1,0.001,1e-05,16,12,1.0,60,0.30069993923757676,0.5483611226081848,0.45226430892944336,0.8532368586761944,0.6908385753631592
47,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.0,256,1,0.001,1e-05,16,12,1.0,60,0.15522011111829884,0.3939798176288605,0.3124021589756012,0.8592168178128713,0.7286027669906616
48,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",3,0.2,256,2,0.001,0.0,8,25,1.0,60,0.2209188124843847,0.47002050280570984,0.37431493401527405,0.8033315216321751,0.6253213286399841
48,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",3,0.2,256,2,0.001,0.0,8,25,1.0,60,0.24456178000040144,0.49453163146972656,0.41330137848854065,0.8793983688210438,0.7485567331314087
48,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",3,0.2,256,2,0.001,0.0,8,25,1.0,60,0.18190899881247047,0.426508367061615,0.33647844195365906,0.8274682338396707,0.6819374561309814
49,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",5,0.0,128,2,0.0003,0.0001,16,25,0.5,60,0.24195805038804205,0.4918923079967499,0.38815248012542725,0.7705959964029029,0.5896395444869995
49,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",5,0.0,128,2,0.0003,0.0001,16,25,0.5,60,0.20428439905153256,0.45197832584381104,0.36571869254112244,0.8901914357762426,0.7899671792984009
49,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",5,0.0,128,2,0.0003,0.0001,16,25,0.5,60,0.1598374076257242,0.399796724319458,0.3095856010913849,0.852202991843804,0.7205295562744141
50,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",3,0.0,256,2,0.0003,1e-05,32,12,1.0,60,0.3185782730579376,0.564427375793457,0.4113920331001282,0.6939351181276383,0.4596918225288391
50,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",3,0.0,256,2,0.0003,1e-05,32,12,1.0,60,0.2639673948287964,0.5137775540351868,0.41417694091796875,0.8586433627573447,0.728604793548584
50,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",3,0.0,256,2,0.0003,1e-05,32,12,1.0,60,0.18809176981449127,0.43369540572166443,0.3477155268192291,0.8417314210267369,0.6711279153823853
51,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.0,128,1,0.0003,1e-05,8,25,0.5,60,0.2613848839129243,0.5112593173980713,0.39678820967674255,0.7463354811190129,0.5566896200180054
51,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.0,128,1,0.0003,1e-05,8,25,0.5,60,0.25431810584023734,0.50429368019104,0.40448808670043945,0.8639755042628323,0.7385317087173462
51,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.0,128,1,0.0003,1e-05,8,25,0.5,60,0.14328386432656617,0.3785303235054016,0.30808937549591064,0.8700746854192528,0.7494705319404602
52,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",5,0.2,128,1,0.0005,0.0001,8,12,0.5,60,0.21055401743293922,0.4588620066642761,0.3398686945438385,0.805808506262787,0.6429002285003662
52,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",5,0.2,128,1,0.0005,0.0001,8,12,0.5,60,0.22881065740763584,0.4783421754837036,0.38874566555023193,0.8760423924874264,0.7647501826286316
52,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",5,0.2,128,1,0.0005,0.0001,8,12,0.5,60,0.1681411406982725,0.4100508391857147,0.3352088928222656,0.8483627458056561,0.7060098052024841
53,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.2,512,2,0.0005,0.0,16,25,1.0,60,0.27717207316483294,0.5264713168144226,0.408759742975235,0.7332062920416474,0.5299166440963745
53,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.2,512,2,0.0005,0.0,16,25,1.0,60,0.3759545856547133,0.6131513714790344,0.49442267417907715,0.803371122754052,0.6134662628173828
53,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.2,512,2,0.0005,0.0,16,25,1.0,60,0.15324733907652793,0.39146819710731506,0.3223891258239746,0.860977546213317,0.7320520877838135
54,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.0,512,1,0.001,1e-05,32,25,0.5,60,0.2277592271566391,0.47724124789237976,0.3568804860115051,0.8270319088041841,0.6137207746505737
54,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.0,512,1,0.001,1e-05,32,25,0.5,60,0.2022235244512558,0.44969284534454346,0.36221346259117126,0.9002138844449636,0.7920858860015869
54,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.0,512,1,0.001,1e-05,32,25,0.5,60,0.1655542552471161,0.40688356757164,0.334629088640213,0.8501350216879233,0.710533857345581
55,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.2,256,1,0.001,0.0,32,12,1.0,60,0.22352029383182526,0.4727795124053955,0.3692232668399811,0.8118245127619181,0.6209096908569336
55,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.2,256,1,0.001,0.0,32,12,1.0,60,0.2039988785982132,0.45166242122650146,0.3668416142463684,0.8924632950698816,0.7902606725692749
55,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.2,256,1,0.001,0.0,32,12,1.0,60,0.16789132356643677,0.40974557399749756,0.3315342366695404,0.8448047648251874,0.7064473628997803
56,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.4,512,1,0.0003,1e-05,8,12,1.0,60,0.22206654942759843,0.47123947739601135,0.3447370231151581,0.8003235916317019,0.6233753561973572
56,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.4,512,1,0.0003,1e-05,8,12,1.0,60,0.1900882888063092,0.43599092960357666,0.3511788845062256,0.9023861057030268,0.8045629858970642
56,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.4,512,1,0.0003,1e-05,8,12,1.0,60,0.15184957736006408,0.389681339263916,0.2943418323993683,0.8665022362588468,0.7344925999641418
57,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.4,512,2,0.0005,0.0,8,12,1.0,60,0.2166661060998373,0.46547532081604004,0.3868389427661896,0.8072026748584518,0.6325327157974243
57,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.4,512,2,0.0005,0.0,8,12,1.0,60,0.19978896702561422,0.4469825327396393,0.36707213521003723,0.8984549201299639,0.7945845723152161
57,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.4,512,2,0.0005,0.0,8,12,1.0,60,0.18336368484474788,0.4282093942165375,0.3447936177253723,0.8255443280124227,0.679395318031311
58,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.2,512,1,0.0005,0.0,16,25,1.0,60,0.21542115091720473,0.4641348719596863,0.3629198372364044,0.802438135923964,0.6346460580825806
58,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.2,512,1,0.0005,0.0,16,25,1.0,60,0.2162024086323854,0.4649757146835327,0.3752928376197815,0.8892971605582211,0.7777137756347656
58,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.2,512,1,0.0005,0.0,16,25,1.0,60,0.15386012440251412,0.39225006103515625,0.3188784122467041,0.8562224200571742,0.730980634689331
59,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.0,512,1,0.001,1e-05,32,25,1.0,60,0.3203710913658142,0.5660136938095093,0.4303892254829407,0.7055615148379436,0.4566505551338196
59,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.0,512,1,0.001,1e-05,32,25,1.0,60,0.3289758563041687,0.5735647678375244,0.4569273591041565,0.8272891336650169,0.6617662906646729
59,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.0,512,1,0.001,1e-05,32,25,1.0,60,0.17290233075618744,0.4158155024051666,0.3298209607601166,0.8412681655894277,0.6976855993270874
60,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.2,512,2,0.0003,0.0,16,12,0.5,60,0.3413754932791273,0.5842734575271606,0.4408477246761322,0.6683840699289024,0.4210278391838074
60,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.2,512,2,0.0003,0.0,16,12,0.5,60,0.32886345837717856,0.5734661221504211,0.46491262316703796,0.8356910185162235,0.6618826389312744
60,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.2,512,2,0.0003,0.0,16,12,0.5,60,0.1407228174889199,0.37513038516044617,0.31140244007110596,0.8811069834384391,0.753950834274292
61,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.4,256,1,0.0003,0.0,8,12,0.5,60,0.30859691294554237,0.5555130839347839,0.4331589937210083,0.6921232686403909,0.4766237735748291
61,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.4,256,1,0.0003,0.0,8,12,0.5,60,0.3069128271575286,0.5539970397949219,0.43090149760246277,0.8480434891466914,0.6844509840011597
61,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.4,256,1,0.0003,0.0,8,12,0.5,60,0.15054176093261934,0.3879976272583008,0.30996406078338623,0.8587882539372711,0.7367819547653198
62,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.0,512,2,0.001,0.0,16,25,1.0,60,0.2517308034350939,0.501727819442749,0.3710121214389801,0.7658894051071197,0.573064923286438
62,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.0,512,2,0.001,0.0,16,25,1.0,60,0.19771654110088527,0.4446532428264618,0.36797478795051575,0.8970923923283515,0.7967199087142944
62,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.0,512,2,0.001,0.0,16,25,1.0,60,0.14755309651666712,0.3841263949871063,0.2956642210483551,0.864713924700065,0.7420083284378052
63,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.2,256,1,0.001,0.0,32,25,1.0,60,0.21489572525024414,0.46356824040412903,0.38447946310043335,0.818918181426682,0.6355376243591309
63,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.2,256,1,0.001,0.0,32,25,1.0,60,0.2735903263092041,0.5230587124824524,0.4339594841003418,0.8602216004176838,0.7187109589576721
63,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.2,256,1,0.001,0.0,32,25,1.0,60,0.14657454192638397,0.38285031914711,0.3021799921989441,0.8665392781642044,0.7437195777893066
64,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",5,0.2,128,1,0.001,1e-05,32,25,0.5,60,0.20974189043045044,0.45797592401504517,0.352638304233551,0.82191509636028,0.6442780494689941
64,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",5,0.2,128,1,0.001,1e-05,32,25,0.5,60,0.1757037341594696,0.4191703796386719,0.3388195335865021,0.9059672140810275,0.8193520307540894
64,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",5,0.2,128,1,0.001,1e-05,32,25,0.5,60,0.14857567846775055,0.38545504212379456,0.3231772184371948,0.8884089727867828,0.7402204275131226
65,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",5,0.0,512,2,0.0005,0.0001,32,25,1.0,60,0.23367051780223846,0.4833950102329254,0.373060017824173,0.7932436125491258,0.6036947965621948
65,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",5,0.0,512,2,0.0005,0.0001,32,25,1.0,60,0.23778489232063293,0.48763227462768555,0.3941204845905304,0.8794147955489133,0.755523681640625
65,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",5,0.0,512,2,0.0005,0.0001,32,25,1.0,60,0.16451935470104218,0.40560975670814514,0.32878246903419495,0.8704222665538174,0.7123434543609619
66,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",5,0.4,128,2,0.001,0.0,16,12,0.5,60,0.23724033049890927,0.48707324266433716,0.40381893515586853,0.7732084017982933,0.5976408123970032
66,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",5,0.4,128,2,0.001,0.0,16,12,0.5,60,0.2305129551998923,0.48011764883995056,0.38555410504341125,0.8778525136311616,0.7630006074905396
66,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",5,0.4,128,2,0.001,0.0,16,12,0.5,60,0.17155882660473618,0.41419658064842224,0.32983705401420593,0.8634505352675045,0.7000350952148438
67,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.4,512,2,0.0005,1e-05,32,25,1.0,60,0.24679575860500336,0.49678540229797363,0.37149661779403687,0.7792104768494434,0.5814348459243774
67,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.4,512,2,0.0005,1e-05,32,25,1.0,60,0.22815287113189697,0.4776536226272583,0.39026156067848206,0.8765533780856267,0.7654269337654114
67,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.4,512,2,0.0005,1e-05,32,25,1.0,60,0.14184518158435822,0.37662336230278015,0.301179975271225,0.8678769319937765,0.751988410949707
68,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",3,0.0,128,2,0.0005,0.0,16,12,0.5,60,0.23021543081675735,0.47980770468711853,0.36157384514808655,0.7882761574731573,0.6095550060272217
68,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",3,0.0,128,2,0.0005,0.0,16,12,0.5,60,0.2107829945945294,0.4591110944747925,0.3700915277004242,0.8863696754632429,0.7832857370376587
68,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",3,0.0,128,2,0.0005,0.0,16,12,0.5,60,0.1426485244915864,0.3776884078979492,0.2938644289970398,0.8821398844197034,0.7505837678909302
69,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.0,256,2,0.0005,0.0001,8,12,1.0,60,0.2603276179772671,0.5102227926254272,0.3787122368812561,0.7599385846648918,0.5584853887557983
69,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.0,256,2,0.0005,0.0001,8,12,1.0,60,0.2120066764198731,0.46044212579727173,0.3794984221458435,0.8849107256269287,0.7820273637771606
69,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.0,256,2,0.0005,0.0001,8,12,1.0,60,0.17547691536840992,0.4188995957374573,0.33000949025154114,0.8469856511318653,0.693184494972229
70,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.0,512,2,0.001,1e-05,16,12,0.5,60,0.31699307109707986,0.5630214214324951,0.43802133202552795,0.6894394760833984,0.46238023042678833
70,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.0,512,2,0.001,1e-05,16,12,0.5,60,0.3737107415065587,0.6113188862800598,0.4601987898349762,0.7905648437690265,0.6157733201980591
70,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.0,512,2,0.001,1e-05,16,12,0.5,60,0.1666215869867913,0.40819311141967773,0.31587886810302734,0.8439937679642316,0.7086676359176636
71,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",3,0.2,256,2,0.0003,1e-05,16,25,0.5,60,0.23378805064152333,0.4835163354873657,0.36524760723114014,0.8040549075517304,0.6034958362579346
71,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",3,0.2,256,2,0.0003,1e-05,16,25,0.5,60,0.23213353864500455,0.48180240392684937,0.39159277081489563,0.8774382829044264,0.7613343596458435
71,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",3,0.2,256,2,0.0003,1e-05,16,25,0.5,60,0.14943577613786002,0.3865692615509033,0.3134043216705322,0.8638090029409183,0.7387164831161499
72,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[32, 64, 128]",3,0.2,256,2,0.001,1e-05,8,25,0.5,60,0.23670275328315307,0.48651912808418274,0.35615473985671997,0.7835620466059927,0.5985558032989502
72,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[32, 64, 128]",3,0.2,256,2,0.001,1e-05,8,25,0.5,60,0.33802115137331956,0.581394374370575,0.4763067960739136,0.8487716953391247,0.6524689793586731
72,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[32, 64, 128]",3,0.2,256,2,0.001,1e-05,8,25,0.5,60,0.1416012128101331,0.3762984275817871,0.30047479271888733,0.8690761357226247,0.75241619348526
73,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.0,128,1,0.0003,1e-05,32,25,1.0,60,0.29649677872657776,0.5445153117179871,0.39893639087677,0.7104475767068895,0.4971417188644409
73,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.0,128,1,0.0003,1e-05,32,25,1.0,60,0.3447296917438507,0.5871365070343018,0.46915584802627563,0.8172129217895943,0.6455702781677246
73,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.0,128,1,0.0003,1e-05,32,25,1.0,60,0.1550571322441101,0.39377322793006897,0.31611528992652893,0.8541595163079114,0.7288873195648193
74,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256]",5,0.2,256,2,0.001,0.0001,16,12,1.0,60,0.27162208025143525,0.5211737751960754,0.41249334812164307,0.7393178041359092,0.5393294095993042
74,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256]",5,0.2,256,2,0.001,0.0001,16,12,1.0,60,0.24869070654717562,0.4986889660358429,0.4021768569946289,0.8663822683152965,0.7443113327026367
74,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256]",5,0.2,256,2,0.001,0.0001,16,12,1.0,60,0.1801185299442193,0.42440372705459595,0.3374768793582916,0.8501557113177265,0.6850687265396118
75,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",5,0.4,512,2,0.0003,0.0001,16,25,1.0,60,0.259205926244504,0.5091227293014526,0.39288344979286194,0.7522187406730165,0.5603871941566467
75,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",5,0.4,512,2,0.0003,0.0001,16,25,1.0,60,0.258644104560959,0.508570671081543,0.4002216160297394,0.8596065042954487,0.7340778112411499
75,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",5,0.4,512,2,0.0003,0.0001,16,25,1.0,60,0.14893761632319924,0.385924369096756,0.2975100576877594,0.8603196275078434,0.7395874857902527
76,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[64, 128, 256, 512]",3,0.2,256,2,0.0005,0.0,16,12,1.0,60,0.21058741420785956,0.45889803767204285,0.34553349018096924,0.8037891678862426,0.6428441405296326
76,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[64, 128, 256, 512]",3,0.2,256,2,0.0005,0.0,16,12,1.0,60,0.21729604579577935,0.4661502540111542,0.3747771382331848,0.882295003599133,0.7765893936157227
76,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[64, 128, 256, 512]",3,0.2,256,2,0.0005,0.0,16,12,1.0,60,0.14758268729827115,0.3841648995876312,0.2913433611392975,0.8861157913102878,0.7419565916061401
77,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.2,128,2,0.0005,0.0001,16,25,0.5,60,0.24410483143597006,0.4940696656703949,0.37070831656455994,0.7782017811261309,0.5859986543655396
77,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.2,128,2,0.0005,0.0001,16,25,0.5,60,0.28361243942630626,0.5325527191162109,0.4144861698150635,0.8467390327644941,0.708406925201416
77,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.2,128,2,0.0005,0.0001,16,25,0.5,60,0.16741375047191281,0.4091622233390808,0.31974297761917114,0.843111230409561,0.7072826027870178
78,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,"[128, 256, 512]",3,0.2,128,1,0.001,1e-05,16,12,1.0,60,0.31758217443929654,0.5635442733764648,0.43987396359443665,0.6897420372198528,0.461381196975708
78,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,"[128, 256, 512]",3,0.2,128,1,0.001,1e-05,16,12,1.0,60,0.33124898360154337,0.5755422711372375,0.4639567732810974,0.8507973293819581,0.6594299077987671
78,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,"[128, 256, 512]",3,0.2,128,1,0.001,1e-05,16,12,1.0,60,0.15305650533638268,0.39122435450553894,0.31610792875289917,0.8576944365094551,0.7323857545852661
