trial_id,fold_id,train_start,train_end,val_start,val_end,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda,gamma,max_delta_step,early_stopping_rounds,best_iteration,val_accuracy,val_f1_macro,val_auc_macro,val_bss
43,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.05,0.8,1.0,1.0,0.1,1.0,0.0,0.0,50,8,0.42990654205607476,0.41509856630824377,0.6009987674784308,-0.15327023239954118
43,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.05,0.8,1.0,1.0,0.1,1.0,0.0,0.0,50,96,0.6261682242990654,0.6194816932513482,0.8207880471987781,0.28101415884090175
43,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.05,0.8,1.0,1.0,0.1,1.0,0.0,0.0,50,16,0.4485981308411215,0.3594546993298109,0.6136036555820308,0.011452778746393943
44,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.01,0.8,0.8,5.0,0.01,5.0,0.0,0.0,50,123,0.42990654205607476,0.4262813133173697,0.6176248897847777,-0.151102790710683
44,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.01,0.8,0.8,5.0,0.01,5.0,0.0,0.0,50,547,0.7009345794392523,0.6854362383774149,0.8392003209764543,0.30584194812262655
44,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.01,0.8,0.8,5.0,0.01,5.0,0.0,0.0,50,121,0.4953271028037383,0.3931878306878307,0.6424327371554656,0.04249414853928968
45,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,4,0.05,0.6,0.8,5.0,0.1,3.0,0.0,0.0,50,12,0.40186915887850466,0.396571446603397,0.6157162690823279,-0.13714843255992792
45,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,4,0.05,0.6,0.8,5.0,0.1,3.0,0.0,0.0,50,125,0.6822429906542056,0.6706065470110415,0.8384767746469873,0.2957255792389344
45,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,4,0.05,0.6,0.8,5.0,0.1,3.0,0.0,0.0,50,24,0.5046728971962616,0.3992859478423783,0.646016849245955,0.041635391587413584
46,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,4,0.03,0.8,1.0,5.0,0.1,5.0,0.5,0.0,50,25,0.3644859813084112,0.36343993085566123,0.6021142433484649,-0.1537019631530463
46,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,4,0.03,0.8,1.0,5.0,0.1,5.0,0.5,0.0,50,199,0.6822429906542056,0.6650235140801178,0.8277157294733614,0.2965209660108368
46,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,4,0.03,0.8,1.0,5.0,0.1,5.0,0.5,0.0,50,43,0.5046728971962616,0.3992859478423783,0.6503316127362093,0.05411451581375293
47,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.03,1.0,1.0,3.0,0.01,3.0,0.1,1.0,100,15,0.411214953271028,0.3914078596914418,0.5892764551951089,-0.14213761034867645
47,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.03,1.0,1.0,3.0,0.01,3.0,0.1,1.0,100,415,0.6261682242990654,0.6129107981220657,0.8018235296218647,0.2398245188083875
47,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.03,1.0,1.0,3.0,0.01,3.0,0.1,1.0,100,44,0.5046728971962616,0.3874710288987786,0.5973937805651716,0.02422270691173023
48,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,2,0.1,0.8,0.6,10.0,0.0,3.0,0.1,0.0,100,12,0.45794392523364486,0.44590198901509087,0.628788418479863,-0.1326690709771292
48,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,2,0.1,0.8,0.6,10.0,0.0,3.0,0.1,0.0,100,71,0.7102803738317757,0.6995555817749198,0.8563426185535343,0.32624958887907674
48,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,2,0.1,0.8,0.6,10.0,0.0,3.0,0.1,0.0,100,11,0.48598130841121495,0.3779727734951615,0.6289852186734816,0.04024468726953723
49,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,5,0.1,0.6,1.0,10.0,0.1,10.0,0.5,1.0,50,10,0.308411214953271,0.3089934655508426,0.5716120329724818,-0.15973148969131445
49,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,5,0.1,0.6,1.0,10.0,0.1,10.0,0.5,1.0,50,145,0.719626168224299,0.7169366297243536,0.8551681257046658,0.3151013254538537
49,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,5,0.1,0.6,1.0,10.0,0.1,10.0,0.5,1.0,50,16,0.5046728971962616,0.40399036807705535,0.659909580130813,0.055150162387210155
50,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.03,0.6,0.8,1.0,0.01,10.0,0.0,0.0,100,46,0.42990654205607476,0.4226950354609929,0.6168710075442193,-0.1333017086997932
50,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.03,0.6,0.8,1.0,0.01,10.0,0.0,0.0,100,515,0.6728971962616822,0.6667390257045961,0.8351500965747034,0.2990270944326212
50,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.03,0.6,0.8,1.0,0.01,10.0,0.0,0.0,100,46,0.5046728971962616,0.3635596082404593,0.6432163537386661,0.033152600723114434
51,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.1,1.0,0.6,5.0,0.1,1.0,0.1,1.0,100,3,0.32710280373831774,0.3243609538514325,0.6133887799385697,-0.14898277972839535
51,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.1,1.0,0.6,5.0,0.1,1.0,0.1,1.0,100,34,0.6074766355140186,0.5881571088129588,0.8012162023262855,0.24956085661492233
51,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.1,1.0,0.6,5.0,0.1,1.0,0.1,1.0,100,6,0.4485981308411215,0.364231862563342,0.5962047030144463,0.010831665889381226
52,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.01,1.0,1.0,3.0,1.0,5.0,0.5,0.0,100,80,0.45794392523364486,0.4276061923282239,0.6280139604824037,-0.12590716950934144
52,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,3,0.01,1.0,1.0,3.0,1.0,5.0,0.5,0.0,100,1599,0.6355140186915887,0.6190230478156175,0.8008554212994546,0.25186371700795696
52,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,3,0.01,1.0,1.0,3.0,1.0,5.0,0.5,0.0,100,139,0.45794392523364486,0.35834301200154856,0.6403091675459915,0.03665844471591806
53,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.01,0.6,1.0,10.0,0.0,10.0,0.1,0.0,100,72,0.3644859813084112,0.3645983645983646,0.5665100547989748,-0.16699402346016368
53,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.01,0.6,1.0,10.0,0.0,10.0,0.1,0.0,100,499,0.6822429906542056,0.6646478027201953,0.8417317409916855,0.28752173120320934
53,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.01,0.6,1.0,10.0,0.0,10.0,0.1,0.0,100,204,0.514018691588785,0.40616276538010326,0.6667173398754517,0.06355917495946029
54,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.05,0.6,0.8,5.0,0.0,5.0,0.0,0.0,50,33,0.40186915887850466,0.399976241387503,0.6163845426818779,-0.14407423404563646
54,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.05,0.6,0.8,5.0,0.0,5.0,0.0,0.0,50,137,0.6822429906542056,0.6730941202772188,0.8441638083173698,0.3037921901087264
54,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.05,0.6,0.8,5.0,0.0,5.0,0.0,0.0,50,24,0.48598130841121495,0.38157485216308745,0.6379213229747832,0.04045089428928661
55,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,4,0.1,1.0,1.0,3.0,1.0,5.0,0.5,1.0,100,7,0.4953271028037383,0.46559039779378764,0.6187508896485053,-0.13115617324386264
55,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,4,0.1,1.0,1.0,3.0,1.0,5.0,0.5,1.0,100,59,0.616822429906542,0.5957471160507214,0.8075392757631427,0.2746285183619137
55,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,4,0.1,1.0,1.0,3.0,1.0,5.0,0.5,1.0,100,10,0.4672897196261682,0.37005628826163767,0.6308186184153111,0.026416019518942457
56,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,3,0.01,0.6,0.8,3.0,1.0,5.0,0.5,0.0,50,107,0.4205607476635514,0.41530521783181357,0.6010559410980169,-0.1426731417580973
56,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,3,0.01,0.6,0.8,3.0,1.0,5.0,0.5,0.0,50,702,0.6915887850467289,0.682034632034632,0.8397810192907326,0.30390834615045015
56,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,3,0.01,0.6,0.8,3.0,1.0,5.0,0.5,0.0,50,163,0.5046728971962616,0.39993389079473984,0.6642994755785693,0.05706272266255108
57,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.03,0.6,1.0,3.0,1.0,1.0,0.0,1.0,100,33,0.4485981308411215,0.43452791522966966,0.607881324431114,-0.13640427407878386
57,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.03,0.6,1.0,3.0,1.0,1.0,0.0,1.0,100,251,0.6542056074766355,0.6471330134120832,0.8383060872422575,0.30134124597651546
57,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.03,0.6,1.0,3.0,1.0,1.0,0.0,1.0,100,24,0.4672897196261682,0.3705348415025835,0.6166979425707552,0.012777188938658202
58,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.01,0.6,0.6,1.0,1.0,5.0,0.1,0.0,100,107,0.45794392523364486,0.44977952273156,0.602838273876142,-0.14224158987307156
58,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.01,0.6,0.6,1.0,1.0,5.0,0.1,0.0,100,1180,0.6542056074766355,0.6471330134120832,0.8380049138606029,0.3015561731932599
58,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.01,0.6,0.6,1.0,1.0,5.0,0.1,0.0,100,126,0.4953271028037383,0.3873552744425386,0.6431610231198537,0.03490662242526743
59,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.05,1.0,0.6,3.0,0.1,1.0,0.1,0.0,50,12,0.411214953271028,0.4044119354464182,0.6206468613200732,-0.13677511765163275
59,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,3,0.05,1.0,0.6,3.0,0.1,1.0,0.1,0.0,50,141,0.6261682242990654,0.591663753204808,0.8094507683314344,0.26702381869619995
59,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,3,0.05,1.0,0.6,3.0,0.1,1.0,0.1,0.0,50,19,0.4485981308411215,0.3589931167492435,0.6173202504187996,0.02304633177342663
60,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.01,0.8,1.0,3.0,1.0,3.0,0.5,0.0,50,104,0.4672897196261682,0.4571744045428256,0.6263629752409555,-0.14233386896355205
60,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.01,0.8,1.0,3.0,1.0,3.0,0.5,0.0,50,773,0.6542056074766355,0.6406536630674561,0.8318287760470925,0.3008261215433369
60,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.01,0.8,1.0,3.0,1.0,3.0,0.5,0.0,50,103,0.5046728971962616,0.3987023172905526,0.6347956682560629,0.03493391440678173
61,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,2,0.05,1.0,1.0,5.0,0.1,10.0,0.5,0.0,50,16,0.45794392523364486,0.42970591702027344,0.6091130701930141,-0.13468591250070894
61,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,2,0.05,1.0,1.0,5.0,0.1,10.0,0.5,0.0,50,177,0.6261682242990654,0.6126984126984126,0.8022875326760618,0.24861813826940116
61,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,2,0.05,1.0,1.0,5.0,0.1,10.0,0.5,0.0,50,26,0.48598130841121495,0.37008596542065103,0.6156664970458503,0.03122729750333242
62,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,5,0.01,0.6,0.8,3.0,0.1,3.0,0.5,0.0,50,107,0.40186915887850466,0.40125917871477856,0.6085508123376285,-0.15126621800436513
62,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,5,0.01,0.6,0.8,3.0,0.1,3.0,0.5,0.0,50,546,0.6915887850467289,0.6838009105450965,0.8435975555309505,0.3172133043984152
62,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,5,0.01,0.6,0.8,3.0,0.1,3.0,0.5,0.0,50,121,0.5046728971962616,0.3987493987493988,0.6334193191130998,0.03772337875604148
63,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,3,0.01,0.6,0.8,5.0,0.01,1.0,0.0,0.0,50,104,0.37383177570093457,0.37603724990459314,0.6033783031679245,-0.1570319372220068
63,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,3,0.01,0.6,0.8,5.0,0.01,1.0,0.0,0.0,50,498,0.7009345794392523,0.6909744031141197,0.8432612009392768,0.31170034570129723
63,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,3,0.01,0.6,0.8,5.0,0.01,1.0,0.0,0.0,50,147,0.5046728971962616,0.4005587028106809,0.6413423706187656,0.04285555158286547
64,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.01,1.0,1.0,3.0,1.0,10.0,0.5,1.0,50,113,0.5046728971962616,0.47220090502527184,0.6345247033886586,-0.11484527481884266
64,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.01,1.0,1.0,3.0,1.0,10.0,0.5,1.0,50,499,0.6635514018691588,0.6451614833967776,0.8101097661689707,0.2690664285061992
64,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.01,1.0,1.0,3.0,1.0,10.0,0.5,1.0,50,127,0.45794392523364486,0.3584439240176945,0.6434589632957891,0.03410272736675013
65,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,2,0.03,0.6,0.6,1.0,0.01,10.0,0.5,1.0,100,62,0.4766355140186916,0.4621913580246913,0.6148955324972154,-0.12973778661189428
65,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,2,0.03,0.6,0.6,1.0,0.01,10.0,0.5,1.0,100,394,0.6822429906542056,0.6746675015363922,0.8453775898271735,0.30697443541561875
65,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,2,0.03,0.6,0.6,1.0,0.01,10.0,0.5,1.0,100,46,0.48598130841121495,0.3529016786570744,0.6502880982751715,0.030856369027056907
66,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,4,0.1,1.0,0.6,10.0,0.0,1.0,0.0,1.0,50,6,0.411214953271028,0.3964403371411458,0.6164177337389118,-0.1387220925789976
66,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,4,0.1,1.0,0.6,10.0,0.0,1.0,0.0,1.0,50,70,0.6448598130841121,0.6225730881550656,0.7929242709076197,0.23411217896509495
66,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,4,0.1,1.0,0.6,10.0,0.0,1.0,0.0,1.0,50,6,0.4766355140186916,0.3814517770630623,0.6189047762400979,0.03198517780043464
67,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,3,0.1,0.6,1.0,10.0,1.0,1.0,0.5,0.0,50,8,0.3364485981308411,0.33030303030303027,0.5864302208621983,-0.1651490362758108
67,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,3,0.1,0.6,1.0,10.0,1.0,1.0,0.5,0.0,50,88,0.6822429906542056,0.6826315532906603,0.8535725695300164,0.3198304093697554
67,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,3,0.1,0.6,1.0,10.0,1.0,1.0,0.5,0.0,50,18,0.514018691588785,0.412565987933635,0.6522228113772447,0.04346304362087494
68,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,3,0.03,1.0,0.8,1.0,0.1,3.0,0.5,0.0,50,25,0.42990654205607476,0.4245014245014245,0.6064744148895622,-0.15212599272881988
68,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,3,0.03,1.0,0.8,1.0,0.1,3.0,0.5,0.0,50,191,0.6728971962616822,0.6591917886035533,0.8062177282343795,0.2532900169977431
68,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,3,0.03,1.0,0.8,1.0,0.1,3.0,0.5,0.0,50,38,0.4766355140186916,0.37576315789473685,0.622570617061283,0.02667639636907826
69,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,5,0.03,1.0,0.8,10.0,0.1,1.0,0.5,0.0,100,20,0.3925233644859813,0.3758361802259375,0.6128822452805623,-0.14747748332496458
69,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,5,0.03,1.0,0.8,10.0,0.1,1.0,0.5,0.0,100,837,0.6635514018691588,0.638492586089162,0.7991896019185566,0.24708354666889465
69,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,5,0.03,1.0,0.8,10.0,0.1,1.0,0.5,0.0,100,32,0.4485981308411215,0.35314889860344406,0.623961801597859,0.03209364974870654
70,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,2,0.05,0.6,0.8,10.0,1.0,5.0,0.1,1.0,100,10,0.32710280373831774,0.3297979797979798,0.5747942087002396,-0.1616883941163625
70,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,2,0.05,0.6,0.8,10.0,1.0,5.0,0.1,1.0,100,167,0.7289719626168224,0.718923170707726,0.8651356192984315,0.328710493384171
70,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,2,0.05,0.6,0.8,10.0,1.0,5.0,0.1,1.0,100,33,0.5046728971962616,0.38797786292039166,0.6411439899282406,0.0391706847805634
71,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.01,0.6,0.8,1.0,0.1,1.0,0.5,1.0,100,62,0.42990654205607476,0.4274286105829351,0.6218008914362351,-0.14273269853148474
71,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.01,0.6,0.8,1.0,0.1,1.0,0.5,1.0,100,498,0.6448598130841121,0.6365776545551827,0.8339115116173396,0.3082258594708912
71,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.01,0.6,0.8,1.0,0.1,1.0,0.5,1.0,100,121,0.5046728971962616,0.3992663139329806,0.6323898625373511,0.023206226268144392
72,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,2,0.05,1.0,1.0,1.0,0.01,10.0,0.5,0.0,50,12,0.48598130841121495,0.45207239737601274,0.6055026826064694,-0.1331383338934733
72,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,2,0.05,1.0,1.0,1.0,0.01,10.0,0.5,0.0,50,199,0.6261682242990654,0.6140692640692641,0.7987310754655805,0.24222807617636555
72,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,2,0.05,1.0,1.0,1.0,0.01,10.0,0.5,0.0,50,31,0.48598130841121495,0.37008596542065103,0.6091333812444188,0.02605602481455216
73,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,4,0.05,0.6,0.6,1.0,0.0,3.0,0.5,1.0,100,10,0.45794392523364486,0.4521778247178705,0.6263407804081016,-0.13698502649502808
73,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,4,0.05,0.6,0.6,1.0,0.0,3.0,0.5,1.0,100,119,0.6728971962616822,0.6649350649350648,0.8465407127756803,0.3144525300184263
73,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,4,0.05,0.6,0.6,1.0,0.0,3.0,0.5,1.0,100,19,0.48598130841121495,0.3816909249980116,0.6558094284784903,0.04174852610052804
74,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,3,0.01,0.8,0.6,3.0,1.0,10.0,0.1,0.0,100,126,0.4672897196261682,0.45463120166006415,0.6171292501587031,-0.1343416309019534
74,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,3,0.01,0.8,0.6,3.0,1.0,10.0,0.1,0.0,100,957,0.6448598130841121,0.6383041352134075,0.8289417142793646,0.28905085244558004
74,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,3,0.01,0.8,0.6,3.0,1.0,10.0,0.1,0.0,100,142,0.4766355140186916,0.3632518796992481,0.6591521522964263,0.044877222787426674
75,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,2,0.01,0.6,1.0,10.0,0.01,1.0,0.5,0.0,100,72,0.34579439252336447,0.34879114862122024,0.5719646879534678,-0.1740489407264072
75,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,2,0.01,0.6,1.0,10.0,0.01,1.0,0.5,0.0,100,540,0.6915887850467289,0.6806100217864923,0.8490220298268403,0.31617154027205663
75,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,2,0.01,0.6,1.0,10.0,0.01,1.0,0.5,0.0,100,120,0.48598130841121495,0.3710462287104623,0.6367146644358114,0.0387948668809166
76,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.01,0.8,0.8,10.0,1.0,1.0,0.1,1.0,50,109,0.4205607476635514,0.4044524129687734,0.6077700466901027,-0.13974410040567387
76,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.01,0.8,0.8,10.0,1.0,1.0,0.1,1.0,50,609,0.719626168224299,0.7117210275105013,0.8358528278509777,0.2878989782248448
76,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.01,0.8,0.8,10.0,1.0,1.0,0.1,1.0,50,108,0.45794392523364486,0.35190003794654956,0.6439487828879997,0.04564911506352298
77,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,3,0.05,0.6,0.6,1.0,1.0,3.0,0.5,0.0,100,12,0.4485981308411215,0.4365679504635933,0.6155949058473603,-0.12811498309827019
77,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,3,0.05,0.6,0.6,1.0,1.0,3.0,0.5,0.0,100,144,0.6915887850467289,0.6792333680654226,0.8495362549016573,0.3139486148562357
77,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,3,0.05,0.6,0.6,1.0,1.0,3.0,0.5,0.0,100,32,0.4766355140186916,0.36437389770723105,0.6589477808836972,0.04823153303762884
78,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,4,0.03,0.8,1.0,3.0,0.0,10.0,0.0,1.0,100,42,0.4392523364485981,0.43402777777777773,0.6243200386959152,-0.14330535168274938
78,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,4,0.03,0.8,1.0,3.0,0.0,10.0,0.0,1.0,100,318,0.6542056074766355,0.6432715551974214,0.8287392189334835,0.29120401663161477
78,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,4,0.03,0.8,1.0,3.0,0.0,10.0,0.0,1.0,100,51,0.5046728971962616,0.3992859478423783,0.653338132522562,0.05019275826455338
79,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1200,2,0.03,1.0,0.6,1.0,0.01,3.0,0.1,0.0,50,21,0.4485981308411215,0.429858961128311,0.6084972141774386,-0.14990529312675305
79,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1200,2,0.03,1.0,0.6,1.0,0.01,3.0,0.1,0.0,50,148,0.6542056074766355,0.6391534391534391,0.7822246985984268,0.23475658337462513
79,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1200,2,0.03,1.0,0.6,1.0,0.01,3.0,0.1,0.0,50,42,0.4953271028037383,0.38205593559495554,0.5980927465173005,0.026136089771295223
80,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,4,0.03,1.0,1.0,3.0,0.01,10.0,0.1,0.0,50,37,0.4672897196261682,0.4408080349593713,0.6299208103205298,-0.11450478272678866
80,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,4,0.03,1.0,1.0,3.0,0.01,10.0,0.1,0.0,50,272,0.616822429906542,0.5894041867954911,0.8134407898052674,0.27385974666899593
80,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,4,0.03,1.0,1.0,3.0,0.01,10.0,0.1,0.0,50,39,0.45794392523364486,0.35841362938137133,0.6261625600651627,0.023871887144246817
81,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.05,0.6,1.0,5.0,0.0,3.0,0.0,1.0,100,11,0.4392523364485981,0.4219740241444107,0.6318392635363183,-0.13132486816323508
81,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.05,0.6,1.0,5.0,0.0,3.0,0.0,1.0,100,145,0.6822429906542056,0.6698590767800031,0.8367619436537105,0.28971954412390766
81,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.05,0.6,1.0,5.0,0.0,3.0,0.0,1.0,100,24,0.4953271028037383,0.39403660401035734,0.6474342225313451,0.046620240455719775
82,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,800,5,0.1,1.0,0.6,3.0,0.1,10.0,0.5,0.0,100,12,0.4672897196261682,0.45389113810166437,0.6375621910685024,-0.1201448846550579
82,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,800,5,0.1,1.0,0.6,3.0,0.1,10.0,0.5,0.0,100,334,0.6542056074766355,0.6379041248606466,0.8166984746078177,0.27815546642150457
82,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,800,5,0.1,1.0,0.6,3.0,0.1,10.0,0.5,0.0,100,8,0.4766355140186916,0.3811391223155929,0.6300914674191396,0.029637400549257342
83,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,500,4,0.01,0.6,0.8,3.0,1.0,5.0,0.1,1.0,100,107,0.3925233644859813,0.3911180501344436,0.6039631268944032,-0.14488976361519046
83,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,500,4,0.01,0.6,0.8,3.0,1.0,5.0,0.1,1.0,100,499,0.6728971962616822,0.6624505928853754,0.8439417876975694,0.29965849291473934
83,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,500,4,0.01,0.6,0.8,3.0,1.0,5.0,0.1,1.0,100,155,0.5046728971962616,0.3992859478423783,0.647601617487649,0.04392096596829631
84,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,4,0.03,1.0,0.6,10.0,0.01,5.0,0.5,0.0,100,32,0.45794392523364486,0.43267399267399265,0.6241558374096944,-0.1368722122907633
84,2,1979-04-01,1997-02-01,1997-03-01,2006-01-01,1600,4,0.03,1.0,0.6,10.0,0.01,5.0,0.5,0.0,100,893,0.616822429906542,0.5928792569659443,0.8034262688749276,0.2505161306479382
84,3,1979-04-01,2006-01-01,2006-02-01,2014-12-01,1600,4,0.03,1.0,0.6,10.0,0.01,5.0,0.5,0.0,100,39,0.4953271028037383,0.39261888837440617,0.6369091370157138,0.045069340798425284
85,1,1979-04-01,1988-03-01,1988-04-01,1997-02-01,1600,3,0.03,0.6,1.0,1.0,1.0,1.0,0.5,1.0,50,33,0.4392523364485981,0.4293650793650794,0.6227274413810178,-0.13859715143882712
