rank,trial_id,n_folds,n_estimators,max_depth,learning_rate,subsample,colsample_bytree,min_child_weight,reg_alpha,reg_lambda,gamma,max_delta_step,early_stopping_rounds,mean_val_start,std_val_start,mean_val_end,std_val_end,mean_best_iteration,std_best_iteration,mean_val_accuracy,std_val_accuracy,mean_val_f1_macro,std_val_f1_macro,mean_val_auc_macro,std_val_auc_macro,mean_val_bss,std_val_bss,mean_selection_score,std_selection_score
93,204,3,800,4,0.05,0.6,1.0,5.0,0.0,10.0,0.0,0.0,50,,,,,85.0,74.2473344078201,0.5327102803738318,0.11240883833438452,0.4947391986791945,0.1243640434129553,0.695585496134878,0.10444461294499444,0.06600690200755373,0.17984618096724808,0.06600690200755373,0.17984618096724808
94,197,3,1200,4,0.01,0.8,1.0,3.0,1.0,10.0,0.1,1.0,100,,,,,397.6666666666667,378.5413525039973,0.5295950155763239,0.09325002833081472,0.4901986404379959,0.10967636191130199,0.6992280843383201,0.09341586503354962,0.06594176510838212,0.17747004939884817,0.06594176510838212,0.17747004939884817
95,63,3,1200,3,0.01,0.6,0.8,5.0,0.01,1.0,0.0,0.0,50,,,,,249.66666666666666,176.47347927915087,0.5264797507788161,0.13442647358499327,0.48919011860979794,0.14303379208622272,0.695993958241989,0.10528073006047342,0.06584132002071863,0.1920481665739649,0.06584132002071863,0.1920481665739649
96,44,3,800,5,0.01,0.8,0.8,5.0,0.01,5.0,0.0,0.0,50,,,,,263.6666666666667,200.3485851099417,0.5420560747663551,0.1154750965286644,0.5016351274608718,0.13066734080290668,0.6997526493055658,0.09912314621592597,0.06574443531707774,0.18726995748259145,0.06574443531707774,0.18726995748259145
97,219,3,800,5,0.03,0.8,1.0,5.0,0.0,5.0,0.5,0.0,100,,,,,71.66666666666667,59.0668171555645,0.5077881619937695,0.11829805324640201,0.46480200166525165,0.1187662267139844,0.6922813314201881,0.1014071700105705,0.06569695235520456,0.18679926522813273,0.06569695235520456,0.18679926522813273
98,46,3,1600,4,0.03,0.8,1.0,5.0,0.1,5.0,0.5,0.0,50,,,,,89.0,78.12809993849844,0.5171339563862928,0.1300226589078455,0.4759164642593858,0.13451726395368643,0.6933871951860118,0.09700290380708293,0.0656445062238478,0.18398347207538215,0.0656445062238478,0.18398347207538215
99,117,3,1600,2,0.1,0.8,0.8,3.0,1.0,3.0,0.1,1.0,50,,,,,33.0,32.53715824509981,0.5482866043613707,0.10388368847684154,0.5062577768315663,0.12228545744972848,0.6900869930731277,0.10480942611232115,0.06531506596955061,0.18238709745428364,0.06531506596955061,0.18238709745428364
100,185,3,500,3,0.03,0.8,0.8,3.0,1.0,5.0,0.1,1.0,50,,,,,117.66666666666667,113.16458024586235,0.5295950155763239,0.09103825044362901,0.48832425810330676,0.11436850256540108,0.7012888953632309,0.09182687011848227,0.06529551498796445,0.17539642574936667,0.06529551498796445,0.17539642574936667
101,37,3,1200,4,0.01,0.6,1.0,10.0,1.0,10.0,0.1,0.0,50,,,,,482.0,484.8965525415361,0.5202492211838007,0.12592761951032858,0.48679238769249217,0.13031383801714935,0.695078440283333,0.11250160102339406,0.06518833778816994,0.18937063267393084,0.06518833778816994,0.18937063267393084
102,174,3,500,3,0.01,0.6,0.6,5.0,1.0,10.0,0.1,0.0,50,,,,,296.3333333333333,143.49525737420345,0.545171339563863,0.10692213272106238,0.4979332811406738,0.1239138996935927,0.7046046135106722,0.1008590032964511,0.0650624620183281,0.1727071473349163,0.0650624620183281,0.1727071473349163
103,212,3,500,5,0.05,0.8,0.8,5.0,0.1,3.0,0.1,0.0,100,,,,,44.333333333333336,43.0219582177391,0.5295950155763239,0.11581078065695392,0.4860928283276209,0.12725666720343543,0.695387709687584,0.09974543829670555,0.06474986541966443,0.18542838505949732,0.06474986541966443,0.18542838505949732
104,58,3,1600,5,0.01,0.6,0.6,1.0,1.0,5.0,0.1,0.0,100,,,,,471.0,501.39871027622985,0.5358255451713395,0.08508722918222841,0.4947559368620606,0.11071969649242158,0.6946680702855329,0.10268258233082796,0.06474040191515192,0.1824036812944633,0.06474040191515192,0.1824036812944633
105,110,3,1600,5,0.05,0.6,0.6,1.0,0.1,10.0,0.5,1.0,50,,,,,89.0,84.194219912454,0.5358255451713395,0.0771932192732951,0.49605641146260043,0.10735974408492596,0.6974224260626024,0.1016364515611352,0.0647304458285594,0.1798999270049251,0.0647304458285594,0.1798999270049251
106,76,3,800,5,0.01,0.8,0.8,10.0,1.0,1.0,0.1,1.0,50,,,,,275.3333333333333,235.93831585583737,0.5327102803738317,0.1330477040751565,0.4893578261419414,0.15869148900151123,0.6958572191430267,0.10008763853527418,0.06460133096089797,0.17509814493727513,0.06460133096089797,0.17509814493727513
107,60,3,800,5,0.01,0.8,1.0,3.0,1.0,3.0,0.5,0.0,50,,,,,326.6666666666667,315.60559071234604,0.5420560747663551,0.08075689343810417,0.49884346163361143,0.10307714318231129,0.6976624731813703,0.09493234501954283,0.06447538899552219,0.182121238624484,0.06447538899552219,0.182121238624484
108,242,3,500,5,0.01,0.6,0.8,1.0,0.01,3.0,0.5,0.0,100,,,,,227.33333333333334,193.60153810224637,0.5358255451713395,0.07942397996250443,0.4956449740487299,0.1019014577113209,0.6927486673926516,0.10288690351565424,0.06440210867191498,0.18660381180407573,0.06440210867191498,0.18660381180407573
109,186,3,500,4,0.05,0.8,1.0,5.0,1.0,5.0,0.1,0.0,50,,,,,52.0,41.02032016777376,0.5233644859813084,0.10490628187216657,0.4848136042426923,0.11646368813584444,0.6970786659912616,0.10144102677585913,0.0642759255676616,0.187598296244341,0.0642759255676616,0.187598296244341
110,88,3,800,2,0.1,0.8,1.0,1.0,1.0,5.0,0.0,0.0,50,,,,,38.0,37.58545818087983,0.5202492211838006,0.09662344186461569,0.4735199206481844,0.12081204738825396,0.6893174127936136,0.10034310271399259,0.06417308100428491,0.17899061153686313,0.06417308100428491,0.17899061153686313
111,119,3,1200,3,0.03,0.8,0.6,3.0,0.1,10.0,0.1,1.0,50,,,,,171.33333333333334,172.33752412699394,0.5264797507788161,0.07049039563230379,0.4827746923951413,0.10733760107820596,0.7010308632396929,0.09096496080467714,0.06412151441022707,0.1735854918221645,0.06412151441022707,0.1735854918221645
112,28,3,1200,3,0.05,0.8,1.0,1.0,0.1,3.0,0.0,0.0,50,,,,,43.0,38.113864493995706,0.5420560747663551,0.0735888586356244,0.5014791943893947,0.09988475999524368,0.6919524621310185,0.09703761361487045,0.06387686431032395,0.1784518330721404,0.06387686431032395,0.1784518330721404
113,229,3,1600,2,0.05,0.8,0.6,1.0,1.0,10.0,0.0,1.0,100,,,,,97.66666666666667,96.04281452676312,0.5295950155763239,0.09325002833081472,0.4831454061455742,0.1158956115160693,0.6941740588054327,0.09292406585937531,0.06363553535161041,0.1717782950632559,0.06363553535161041,0.1717782950632559
114,243,3,1600,2,0.01,0.8,0.8,3.0,0.0,10.0,0.1,0.0,100,,,,,399.0,377.6382748963175,0.5202492211838006,0.09325002833081472,0.4705092539508664,0.12108438215663944,0.6924535137355994,0.09469030770980535,0.06360440811555786,0.17675126625157717,0.06360440811555786,0.17675126625157717
115,190,3,500,2,0.05,0.8,0.6,3.0,1.0,3.0,0.0,1.0,50,,,,,64.0,64.56521251158914,0.5514018691588785,0.08075689343810417,0.5034944643134837,0.10833672200695603,0.6857045345837779,0.09855205193873884,0.0635016133881744,0.1748801122352194,0.0635016133881744,0.1748801122352194
116,27,3,500,4,0.05,0.6,1.0,10.0,0.1,1.0,0.0,0.0,50,,,,,59.666666666666664,60.47772776448828,0.5202492211838007,0.1640771848257158,0.4946148568295012,0.16465516597457705,0.6987917918539003,0.11021191628286708,0.06347268810697242,0.19402432198467617,0.06347268810697242,0.19402432198467617
117,161,3,1200,5,0.01,0.8,1.0,3.0,1.0,3.0,0.1,0.0,50,,,,,276.0,236.20894705041692,0.5420560747663551,0.08075689343810417,0.5007862968145091,0.10385157849118447,0.6959537614923436,0.09643756261918744,0.06298805226003253,0.18267556386074582,0.06298805226003253,0.18267556386074582
118,71,3,800,5,0.01,0.6,0.8,1.0,0.1,1.0,0.5,1.0,100,,,,,227.0,193.1338050851447,0.5264797507788161,0.08909875168894137,0.4877575263570328,0.10585792886643032,0.6960340885303086,0.09758985406651376,0.06289979573585029,0.18623030518099762,0.06289979573585029,0.18623030518099762
119,86,3,500,2,0.05,0.8,1.0,10.0,1.0,5.0,0.0,0.0,50,,,,,86.0,86.9750922199377,0.545171339563863,0.09959107391368087,0.4929294871209395,0.13032612180951547,0.6980362071004157,0.09211928939708604,0.06289834364125602,0.17210579218399344,0.06289834364125602,0.17210579218399344
120,90,3,1600,3,0.05,0.8,1.0,3.0,1.0,1.0,0.0,0.0,50,,,,,42.0,40.40627014049511,0.514018691588785,0.11522269164427992,0.47336829106606754,0.12447794480996331,0.6927540032751422,0.0981658823351076,0.06279013313186181,0.1871796103548323,0.06279013313186181,0.1871796103548323
121,64,3,500,4,0.01,1.0,1.0,3.0,1.0,10.0,0.5,1.0,50,,,,,246.33333333333334,178.7537101402063,0.5420560747663551,0.08800278437274475,0.4919354374799146,0.1178808113943261,0.6960311442844729,0.0807481856486436,0.06277462701803556,0.15803714196288116,0.06277462701803556,0.15803714196288116
122,85,3,1600,3,0.03,0.6,1.0,1.0,1.0,1.0,0.5,1.0,50,,,,,85.0,74.2473344078201,0.5202492211838006,0.08942492270658767,0.483866207401809,0.11148967036791059,0.695710274338405,0.1001213860373618,0.06266485867221121,0.18199010539348479,0.06266485867221121,0.18199010539348479
123,223,3,1600,2,0.05,0.8,0.6,1.0,0.01,10.0,0.1,0.0,50,,,,,81.66666666666667,85.9353762363841,0.545171339563863,0.09230861302198787,0.49358052707864286,0.12591464707876607,0.6954709456616514,0.08967741654109639,0.06260657917593426,0.17082316792761565,0.06260657917593426,0.17082316792761565
124,82,3,800,5,0.1,1.0,0.6,3.0,0.1,10.0,0.5,0.0,100,,,,,118.0,152.7437942001791,0.5327102803738317,0.08599485197409507,0.49097812842596794,0.10805446241433563,0.6947840443651533,0.08626045503398962,0.062549327438568,0.16426236861720891,0.062549327438568,0.16426236861720891
125,165,3,800,2,0.1,1.0,0.6,10.0,0.0,5.0,0.0,1.0,100,,,,,28.666666666666668,29.238483012784517,0.5545171339563862,0.08405443964630555,0.5093101359956093,0.11222663998992191,0.6936654580682117,0.09509990802412722,0.062446276247363874,0.17088359216192192,0.062446276247363874,0.17088359216192192
126,256,3,1200,5,0.05,0.6,1.0,1.0,0.0,1.0,0.0,0.0,100,,,,,46.0,42.926293418680665,0.5420560747663551,0.08253982118063408,0.49501919906718667,0.10818717394753435,0.6900437829228315,0.09742891732508993,0.06219193199578651,0.17180166091367285,0.06219193199578651,0.17180166091367285
127,134,3,1600,2,0.01,0.8,1.0,3.0,1.0,10.0,0.5,1.0,100,,,,,432.3333333333333,427.7166767330397,0.5233644859813084,0.09251864426739873,0.48500909949254406,0.11071804926460538,0.6910555695842255,0.0955022029963902,0.061947500723600446,0.17625152051557577,0.061947500723600446,0.17625152051557577
128,206,3,800,3,0.1,0.8,0.8,1.0,0.01,5.0,0.0,0.0,50,,,,,25.666666666666668,20.805982045769646,0.545171339563863,0.08508722918222843,0.5049760516627874,0.10661408531969102,0.6892177737624547,0.10014641284158111,0.06178101024705851,0.17643156480489622,0.06178101024705851,0.17643156480489622
129,89,3,1600,3,0.01,0.6,0.6,10.0,0.0,3.0,0.5,1.0,100,,,,,312.6666666666667,301.3683607960346,0.514018691588785,0.1398750424962221,0.4733608669263512,0.15432797797879716,0.6878834082871891,0.12106621016175417,0.061622350794571755,0.1967021374528645,0.061622350794571755,0.1967021374528645
130,12,3,500,2,0.03,0.6,1.0,1.0,1.0,10.0,0.5,0.0,50,,,,,168.0,161.3877318757532,0.5389408099688473,0.09325002833081472,0.4835051145261597,0.12331808135513007,0.6931237863822791,0.09857063768950756,0.0615017300674496,0.17555805357757026,0.0615017300674496,0.17555805357757026
131,53,3,500,4,0.01,0.6,1.0,10.0,0.0,10.0,0.1,0.0,100,,,,,258.3333333333333,178.5055243465093,0.5202492211838006,0.12979854614330003,0.47846964423288774,0.132736907392983,0.6916530452220373,0.11373385948062706,0.06136229423416865,0.18556178220563044,0.06136229423416865,0.18556178220563044
132,251,3,1200,5,0.01,1.0,0.8,3.0,0.0,10.0,0.1,1.0,100,,,,,344.6666666666667,320.55507413790156,0.5295950155763239,0.09479828071466004,0.4813690272184827,0.12198321447564404,0.6926675994652062,0.08932353943639447,0.06120282731426944,0.1696623411885661,0.06120282731426944,0.1696623411885661
133,211,3,1200,5,0.01,0.8,1.0,3.0,0.0,3.0,0.0,0.0,50,,,,,221.33333333333334,195.7418935457836,0.5420560747663551,0.08075689343810417,0.5017576853567463,0.10417658968433302,0.6915539674180691,0.09639498168204963,0.06112414133041385,0.18117117758354548,0.06112414133041385,0.18117117758354548
134,80,3,1600,4,0.03,1.0,1.0,3.0,0.01,10.0,0.1,0.0,50,,,,,116.0,110.31167964756345,0.514018691588785,0.07279328003456648,0.4628752837120779,0.09558375735188769,0.68984138673032,0.0874114425827953,0.06107561702881803,0.1607168111123733,0.06107561702881803,0.1607168111123733
135,239,3,500,4,0.1,0.6,1.0,10.0,0.01,1.0,0.0,1.0,50,,,,,26.666666666666668,29.4089933334837,0.5327102803738318,0.10094611679763021,0.49180416000273136,0.12807734742072774,0.6861390153850002,0.11332031903554224,0.0605797223763439,0.19211805799630344,0.0605797223763439,0.19211805799630344
136,75,3,1200,2,0.01,0.6,1.0,10.0,0.01,1.0,0.5,0.0,100,,,,,244.0,210.2189334955346,0.5077881619937695,0.14200961146469135,0.4668157997060583,0.1514481191556548,0.6859004607387065,0.1183346232510365,0.06030582214218868,0.20070886194482568,0.06030582214218868,0.20070886194482568
137,42,3,800,5,0.01,1.0,0.6,10.0,0.0,10.0,0.5,0.0,50,,,,,271.6666666666667,224.56822769236277,0.5420560747663551,0.09978577805636737,0.4906112270669352,0.12339040421543657,0.696062846190292,0.07992250788899263,0.059928385692110044,0.1590735386953392,0.059928385692110044,0.1590735386953392
138,172,3,800,4,0.05,0.8,1.0,5.0,0.0,1.0,0.0,0.0,50,,,,,46.333333333333336,43.65266951236265,0.5264797507788161,0.11976562483950831,0.4879165463174136,0.13402531447232482,0.683045387686699,0.10686706411965637,0.05953353011560517,0.1883895069881971,0.05953353011560517,0.1883895069881971
139,31,3,800,2,0.01,1.0,0.8,10.0,0.0,3.0,0.1,1.0,50,,,,,195.66666666666666,165.40119575007782,0.5327102803738318,0.1081853916148619,0.4820040880315324,0.1292368864337598,0.6823055133105428,0.10254857727502166,0.05948587958270187,0.174937447046834,0.05948587958270187,0.174937447046834
140,1,3,500,3,0.03,1.0,0.6,10.0,0.01,5.0,0.5,1.0,50,,,,,84.0,70.03332540060244,0.5358255451713395,0.09722421516714785,0.4824594251742739,0.1178556590755838,0.6934253887566778,0.08374865478046653,0.0592578921187373,0.16408921630023282,0.0592578921187373,0.16408921630023282
141,57,3,800,5,0.03,0.6,1.0,3.0,1.0,1.0,0.0,1.0,100,,,,,102.66666666666667,104.9518408075289,0.5233644859813084,0.09283280016044447,0.4840652567147788,0.11822886936496946,0.6876284514147089,0.10660595869146523,0.059238053612129936,0.18170350215259312,0.059238053612129936,0.18170350215259312
142,106,3,1600,5,0.1,0.8,0.8,5.0,0.1,1.0,0.1,0.0,100,,,,,25.0,24.779023386727733,0.5171339563862928,0.11171601917159567,0.48076260252022535,0.12448471924839007,0.690362370594011,0.10041246483957732,0.05919304741017136,0.1915186530668399,0.05919304741017136,0.1915186530668399
143,227,3,1600,2,0.05,0.8,0.8,3.0,0.1,10.0,0.0,0.0,100,,,,,79.0,77.07572034477957,0.5389408099688473,0.07643516602109218,0.4881214518061406,0.09568926896739707,0.6974115450189773,0.08427116106096992,0.05912996713198974,0.16851130383983273,0.05912996713198974,0.16851130383983273
144,120,3,800,3,0.03,0.6,0.6,10.0,1.0,10.0,0.5,1.0,100,,,,,224.66666666666666,230.75576313977996,0.4953271028037383,0.1274596420279052,0.45649708428975416,0.1454443580815687,0.6926476630568326,0.11336003729396614,0.05898036258784045,0.19509029008928697,0.05898036258784045,0.19509029008928697
145,103,3,1600,2,0.03,0.8,0.8,5.0,0.0,5.0,0.5,0.0,50,,,,,116.0,114.1081358478293,0.5295950155763239,0.10582733801534597,0.47537669731344184,0.13477390653366123,0.6803701303725863,0.1040525970636217,0.05885042245989532,0.17961835941128976,0.05885042245989532,0.17961835941128976
146,207,3,800,5,0.01,0.8,0.6,3.0,0.0,3.0,0.5,0.0,50,,,,,237.0,193.88656477435458,0.5295950155763239,0.08844280103787157,0.4861540115316976,0.1104089485307684,0.6906071770481801,0.09451530567266546,0.05871705640928256,0.1794065196729491,0.05871705640928256,0.1794065196729491
147,139,3,500,5,0.01,0.8,0.8,1.0,0.0,10.0,0.5,1.0,50,,,,,248.33333333333334,177.25562207037484,0.5202492211838007,0.08844280103787158,0.47783487930758045,0.10029172654145747,0.6913506600359435,0.09647441610094878,0.05870624627533805,0.17317972115952013,0.05870624627533805,0.17317972115952013
148,253,3,1600,3,0.01,0.8,1.0,1.0,0.1,5.0,0.5,1.0,50,,,,,238.66666666666666,198.33361344518036,0.5295950155763239,0.09325002833081472,0.49002299174649244,0.11086449552563854,0.6937358811674771,0.090219085470061,0.05861552679408122,0.17106281481643912,0.05861552679408122,0.17106281481643912
149,32,3,500,5,0.01,1.0,1.0,5.0,0.0,10.0,0.1,0.0,50,,,,,227.33333333333334,158.89689179534705,0.5077881619937695,0.09230861302198785,0.4658667458876869,0.11220815068077206,0.6984958852336146,0.08369346066667115,0.05785206083858744,0.17288209105812094,0.05785206083858744,0.17288209105812094
150,10,3,1600,2,0.01,0.8,0.8,3.0,1.0,1.0,0.1,1.0,100,,,,,269.6666666666667,224.48360494452348,0.5327102803738318,0.1081853916148619,0.48640590925741023,0.13096820203083911,0.6737181865964517,0.10811693741350892,0.057802513109086684,0.18301090078207283,0.057802513109086684,0.18301090078207283
151,97,3,800,3,0.01,1.0,0.8,5.0,0.01,5.0,0.0,0.0,50,,,,,296.6666666666667,254.79708702329302,0.5202492211838006,0.10388368847684153,0.4712416895025435,0.11656059088883942,0.6899545429589549,0.08801276783169068,0.05759941093120476,0.1686931066484695,0.05759941093120476,0.1686931066484695
152,111,3,1200,4,0.05,0.8,0.8,5.0,0.01,1.0,0.0,0.0,50,,,,,44.666666666666664,42.7577153531643,0.5109034267912772,0.12592761951032858,0.47477791947668607,0.13782924248436357,0.6814048247670805,0.10408162505080833,0.057521558832023256,0.18151125178788982,0.057521558832023256,0.18151125178788982
153,254,3,500,3,0.01,0.8,0.6,1.0,0.01,5.0,0.1,1.0,100,,,,,241.66666666666666,181.4209347224172,0.5233644859813084,0.09530877595500531,0.4845201731359375,0.11567875134010355,0.692428014586708,0.09301724314155763,0.05716823685074975,0.16927465514522108,0.05716823685074975,0.16927465514522108
154,166,3,1600,2,0.03,0.8,0.6,3.0,0.01,3.0,0.0,1.0,50,,,,,118.0,111.77059839987736,0.5295950155763239,0.09103825044362901,0.48487666995801987,0.11322429959471166,0.6831520983102427,0.09888972014658112,0.05715287784975883,0.17667482992343922,0.05715287784975883,0.17667482992343922
155,115,3,800,5,0.1,1.0,0.6,1.0,0.01,10.0,0.5,1.0,50,,,,,129.0,168.2914139223983,0.5482866043613707,0.06839407601277304,0.5052065539449321,0.0985848263156371,0.6799156600527079,0.09107232817738116,0.057122735258086976,0.16071390777027436,0.057122735258086976,0.16071390777027436
156,175,3,800,5,0.03,0.6,0.8,5.0,0.0,1.0,0.1,0.0,100,,,,,91.66666666666667,82.26110191876164,0.5295950155763239,0.11119357194750622,0.4916643096348942,0.12030325133727772,0.6946016834290178,0.09825068964036665,0.05680391673498564,0.18032617571004372,0.05680391673498564,0.18032617571004372
157,150,3,1200,2,0.1,0.8,0.8,3.0,0.0,3.0,0.5,1.0,100,,,,,24.0,19.8158185969358,0.5140186915887851,0.10490628187216657,0.4706210555455886,0.11898429623629464,0.6796487552186657,0.1039531784033337,0.0566886602031598,0.18388459954770497,0.0566886602031598,0.18388459954770497
158,55,3,800,4,0.1,1.0,1.0,3.0,1.0,5.0,0.5,1.0,100,,,,,25.333333333333332,23.837412238374835,0.5264797507788163,0.06489927307165,0.4771312673687156,0.0924985808537608,0.6857029279423198,0.08629205933778887,0.05662945487899784,0.16703281662114772,0.05662945487899784,0.16703281662114772
159,237,3,1200,2,0.01,0.8,0.6,1.0,0.1,1.0,0.5,0.0,50,,,,,236.66666666666666,211.76454429913952,0.5233644859813084,0.08996591325977352,0.47937296650856376,0.11090871413699993,0.6758404100517348,0.10641990296413793,0.05656187088726883,0.1836236193067824,0.05656187088726883,0.1836236193067824
160,148,3,500,4,0.01,0.6,0.8,10.0,0.0,1.0,0.0,1.0,50,,,,,228.33333333333334,192.65570903096076,0.4953271028037383,0.14894745280849744,0.46341024187542107,0.1493491351459707,0.6846538987919338,0.11646017940379597,0.05649205327620177,0.19379174593802972,0.05649205327620177,0.19379174593802972
161,157,3,1200,4,0.05,0.8,0.6,1.0,0.1,10.0,0.1,0.0,50,,,,,66.66666666666667,63.299991223450334,0.5264797507788161,0.08405443964630553,0.48182888924594147,0.11303371311150272,0.6970527127856222,0.08717357265148201,0.05624689159099849,0.1672471163424358,0.05624689159099849,0.1672471163424358
162,125,3,500,2,0.01,0.8,0.8,1.0,1.0,10.0,0.0,1.0,100,,,,,253.66666666666666,173.59979518677113,0.5233644859813084,0.11240883833438452,0.47042801340465434,0.13299410509605,0.6909513698676126,0.09708768540619715,0.05542638765502413,0.17099826501556095,0.05542638765502413,0.17099826501556095
163,126,3,500,5,0.01,1.0,0.8,10.0,1.0,5.0,0.5,0.0,100,,,,,231.0,190.0122803048968,0.5514018691588785,0.10683132834568376,0.49626897050137625,0.12608959059690722,0.6922910952978744,0.08101315134282043,0.05527647886958231,0.16034645187232355,0.05527647886958231,0.16034645187232355
164,217,3,1200,2,0.05,1.0,1.0,10.0,1.0,10.0,0.5,1.0,100,,,,,72.33333333333333,73.49527573630536,0.5295950155763239,0.09841476011795211,0.47732082265258174,0.12167660319873604,0.6864860888569609,0.08950666907733153,0.05523907548790211,0.16345055860410745,0.05523907548790211,0.16345055860410745
165,181,3,800,3,0.1,1.0,0.6,3.0,0.0,5.0,0.5,0.0,100,,,,,28.666666666666668,24.997777679003566,0.5202492211838006,0.08159377478946288,0.47258817306141654,0.10004420447170984,0.6885658012581043,0.08253675119797488,0.05519217340285857,0.16404450121561964,0.05519217340285857,0.16404450121561964
166,215,3,1600,4,0.03,0.8,0.8,1.0,0.01,10.0,0.0,0.0,50,,,,,135.66666666666666,141.96791499803356,0.5171339563862928,0.07411450002099886,0.4736611922582499,0.09739593106998301,0.6922716081510387,0.09166631425580446,0.055130512036695466,0.16773003830801306,0.055130512036695466,0.16773003830801306
167,255,3,800,4,0.03,1.0,0.6,5.0,0.1,5.0,0.5,1.0,100,,,,,93.33333333333333,78.4063489492755,0.5077881619937694,0.10161686249408154,0.46364005085673926,0.11401272646952655,0.686669098921883,0.08969937357432256,0.05508200607880842,0.17194300156411063,0.05508200607880842,0.17194300156411063
168,238,3,500,4,0.01,1.0,1.0,3.0,1.0,5.0,0.0,0.0,50,,,,,230.33333333333334,189.13369756750265,0.5171339563862928,0.08370734481336074,0.4677399114885688,0.10602182863144863,0.6822032254203378,0.08928655690795474,0.05468362666864113,0.16650794178501732,0.05468362666864113,0.16650794178501732
169,40,3,800,3,0.03,1.0,1.0,3.0,0.0,10.0,0.1,1.0,50,,,,,140.0,141.44256784999345,0.5140186915887851,0.06608474590528479,0.4675449767217608,0.09805029421156758,0.6884061004573567,0.08136476414988073,0.054458253986315174,0.1510043955370508,0.054458253986315174,0.1510043955370508
170,52,3,1600,3,0.01,1.0,1.0,3.0,1.0,5.0,0.5,0.0,100,,,,,606.0,702.5700439576589,0.5171339563862928,0.08370734481336074,0.46832408404846326,0.11024814525306663,0.6897261831092832,0.0787403907988355,0.054204997404844524,0.15472259436049915,0.054204997404844524,0.15472259436049915
171,146,3,500,3,0.01,1.0,0.8,10.0,1.0,3.0,0.0,0.0,100,,,,,212.66666666666666,179.67068641143317,0.5358255451713395,0.10692213272106238,0.4772700754325883,0.12401972378759833,0.6916073832526158,0.07646248628697404,0.05407575612081724,0.1585828545979524,0.05407575612081724,0.1585828545979524
172,128,3,1600,2,0.1,1.0,0.6,10.0,0.0,1.0,0.1,1.0,50,,,,,36.0,40.307154038292836,0.545171339563863,0.0771932192732951,0.503977247280602,0.1037866641007875,0.6775115111958958,0.09627285032464986,0.054027107875966505,0.1618585698314361,0.054027107875966505,0.1618585698314361
173,201,3,800,2,0.1,0.8,0.8,1.0,0.0,3.0,0.5,0.0,100,,,,,24.0,19.8158185969358,0.5109034267912772,0.11119357194750619,0.46304366236988953,0.1278666894960907,0.6709174415970924,0.10981014526978355,0.05392948737493971,0.1860927068971659,0.05392948737493971,0.1860927068971659
174,39,3,1200,5,0.01,1.0,0.6,10.0,1.0,5.0,0.5,1.0,100,,,,,469.6666666666667,515.7223628616035,0.5295950155763239,0.08844280103787157,0.471155386604895,0.10982839922470308,0.6896695999973628,0.07610154241045551,0.05387310260611892,0.1546332142900786,0.05387310260611892,0.1546332142900786
175,153,3,1200,4,0.05,0.8,0.8,1.0,0.0,5.0,0.5,0.0,100,,,,,42.333333333333336,37.464056848605644,0.5202492211838007,0.08370734481336074,0.48068527120014853,0.10662522570363923,0.6876303107063833,0.09249737144249048,0.05377969409242086,0.17179333123658863,0.05377969409242086,0.17179333123658863
176,202,3,1600,2,0.05,1.0,0.8,5.0,1.0,10.0,0.1,1.0,100,,,,,91.66666666666667,96.04281452676312,0.5202492211838007,0.07643516602109218,0.4637498354857168,0.1098696765215689,0.680442497260007,0.08811896385192834,0.053520395138079456,0.15462117147957952,0.053520395138079456,0.15462117147957952
177,250,3,1200,4,0.1,1.0,1.0,1.0,1.0,10.0,0.5,1.0,100,,,,,119.66666666666667,156.50843072783294,0.5420560747663551,0.08599485197409507,0.4954944608799014,0.10910998247914445,0.6955369810059252,0.08122145767302077,0.05310174086302429,0.1578717601239784,0.05310174086302429,0.1578717601239784
178,14,3,800,2,0.05,0.8,0.8,1.0,0.0,3.0,0.0,0.0,50,,,,,57.666666666666664,57.881104189728646,0.5171339563862928,0.10416357319190334,0.46735019090975854,0.12393616758632994,0.6753032018935551,0.09964081814637032,0.05308567152330205,0.1738319295878892,0.05308567152330205,0.1738319295878892
179,218,3,500,5,0.1,1.0,0.6,3.0,0.01,5.0,0.1,1.0,100,,,,,20.333333333333332,15.326085243430198,0.5264797507788161,0.09811847818083252,0.48758984267458844,0.12100957707691457,0.6824531188381577,0.09290389831414644,0.052962254202848724,0.16863534435124553,0.052962254202848724,0.16863534435124553
180,84,3,1600,4,0.03,1.0,0.6,10.0,0.01,5.0,0.5,0.0,100,,,,,321.3333333333333,404.2394779775419,0.5233644859813084,0.06782411544260822,0.4727240460047811,0.08652190044897662,0.6881637477667786,0.08166904040848894,0.0529044197185334,0.15824764012450337,0.0529044197185334,0.15824764012450337
181,224,3,1200,4,0.05,1.0,0.6,10.0,0.1,1.0,0.1,1.0,50,,,,,56.0,56.621550667568265,0.514018691588785,0.09530877595500531,0.4643316811968268,0.11193566231442688,0.6845875643871796,0.0842777748354641,0.05283243771423244,0.16106608491581473,0.05283243771423244,0.16106608491581473
182,38,3,1600,2,0.03,1.0,1.0,10.0,1.0,1.0,0.1,1.0,100,,,,,66.0,60.17197575837665,0.5327102803738318,0.11547509652866439,0.48541073060048384,0.13098761526110742,0.6726706036664704,0.10280785425807223,0.052324504696063645,0.1727655981717102,0.052324504696063645,0.1727655981717102
